pool,candidate_program,known_program,evidence_scope,evidence_level,known_type,overlap_n,overlap_genes,jaccard_top_genes,score_correlation
unrestricted_lam,program_3,LAM_myogenic_contractile,LAM-shared,supported,gene_set,0,,0.0,-0.13748971814228209
unrestricted_lam,program_4,LAM_myogenic_contractile,LAM-shared,supported,gene_set,0,,0.0,-0.09836753702766672
unrestricted_lam,program_5,LAM_myogenic_contractile,LAM-shared,supported,gene_set,0,,0.0,0.16597299957120148
unrestricted_lam,program_1,ECM_remodeling,LAM-shared,supported,gene_set,0,,0.0,-0.14554672208501593
unrestricted_lam,program_2,ECM_remodeling,LAM-shared,supported,gene_set,0,,0.0,0.21216204899949848
unrestricted_lam,program_3,ECM_remodeling,LAM-shared,supported,gene_set,0,,0.0,0.1496185069789459
unrestricted_lam,program_4,ECM_remodeling,LAM-shared,supported,gene_set,0,,0.0,-0.042606613274722045
unrestricted_lam,program_5,ECM_remodeling,LAM-shared,supported,gene_set,0,,0.0,0.05231486017166149
unrestricted_lam,program_1,mTOR_translation,TSC-tumor-shared,supported,gene_set,0,,0.0,-0.46778076822737646
unrestricted_lam,program_2,mTOR_translation,TSC-tumor-shared,supported,gene_set,0,,0.0,0.0037378886590122866
unrestricted_lam,program_3,mTOR_translation,TSC-tumor-shared,supported,gene_set,0,,0.0,-0.033852093571926416
unrestricted_lam,program_4,mTOR_translation,TSC-tumor-shared,supported,gene_set,0,,0.0,-0.4046119283448658
unrestricted_lam,program_5,mTOR_translation,TSC-tumor-shared,supported,gene_set,6,"RPL3,RPL5,RPLP0,RPS3,RPS6,RPS8",0.10909090909090909,0.9085083466105004
unrestricted_lam,program_1,SLS_stem_like,treatment-associated,supported,gene_set,0,,0.0,-0.17201133197240248
unrestricted_lam,program_2,SLS_stem_like,treatment-associated,supported,gene_set,0,,0.0,0.5434728862295078
unrestricted_lam,program_3,SLS_stem_like,treatment-associated,supported,gene_set,0,,0.0,-0.16770058833257506
unrestricted_lam,program_4,SLS_stem_like,treatment-associated,supported,gene_set,0,,0.0,0.23690965312806697
unrestricted_lam,program_5,SLS_stem_like,treatment-associated,supported,gene_set,0,,0.0,-0.05846706319208638
unrestricted_lam,program_1,IS_inflammatory,treatment-associated,supported,gene_set,0,,0.0,-0.20349392438244351
unrestricted_lam,program_2,IS_inflammatory,treatment-associated,supported,gene_set,1,NFKBIA,0.01694915254237288,0.3366033494230435
unrestricted_lam,program_3,IS_inflammatory,treatment-associated,supported,gene_set,0,,0.0,0.25539879070921495
unrestricted_lam,program_4,IS_inflammatory,treatment-associated,supported,gene_set,0,,0.0,-0.1872905985202653
unrestricted_lam,program_5,IS_inflammatory,treatment-associated,supported,gene_set,0,,0.0,0.156691965677425
unrestricted_lam,program_1,MDK_dormancy_persistence,treatment-associated,supported,gene_set,0,,0.0,-0.4014865886035431
unrestricted_lam,program_2,MDK_dormancy_persistence,treatment-associated,supported,gene_set,1,TXNIP,0.01694915254237288,0.33069176581604603
unrestricted_lam,program_3,MDK_dormancy_persistence,treatment-associated,supported,gene_set,3,"FOS,KLF6,TXNIP",0.05263157894736842,0.3541460622366354
unrestricted_lam,program_4,MDK_dormancy_persistence,treatment-associated,supported,gene_set,0,,0.0,-0.3473344428560049
unrestricted_lam,program_5,MDK_dormancy_persistence,treatment-associated,supported,gene_set,1,TXNIP,0.01694915254237288,0.4408030182660118
unrestricted_lam,program_1,HOX_PBX,LAM-shared,supported,gene_set,0,,0.0,0.20331051859092705
unrestricted_lam,program_2,HOX_PBX,LAM-shared,supported,gene_set,0,,0.0,0.08523635493631554
unrestricted_lam,program_3,HOX_PBX,LAM-shared,supported,gene_set,0,,0.0,-0.29739989497668723
unrestricted_lam,program_4,HOX_PBX,LAM-shared,supported,gene_set,0,,0.0,0.6132863931695626
unrestricted_lam,program_5,HOX_PBX,LAM-shared,supported,gene_set,0,,0.0,-0.33378501710418707
unrestricted_lam,program_1,LAF_niche,microenvironment,supported,gene_set,0,,0.0,-0.16125783329145513
unrestricted_lam,program_2,LAF_niche,microenvironment,supported,gene_set,0,,0.0,0.14033473768734983
unrestricted_lam,program_3,LAF_niche,microenvironment,supported,gene_set,0,,0.0,0.07411796941971892
unrestricted_lam,program_4,LAF_niche,microenvironment,supported,gene_set,0,,0.0,-0.07695009582722867
unrestricted_lam,program_5,LAF_niche,microenvironment,supported,gene_set,0,,0.0,0.11404153861356692
unrestricted_lam,program_1,macrophage_TREM2_TYROBP,microenvironment,supported,gene_set,0,,0.0,-0.33255336990061773
unrestricted_lam,program_2,macrophage_TREM2_TYROBP,microenvironment,supported,gene_set,0,,0.0,-0.1942538826932028
unrestricted_lam,program_3,macrophage_TREM2_TYROBP,microenvironment,supported,gene_set,3,"CTSS,LST1,TYROBP",0.05263157894736842,0.6284807985114237
unrestricted_lam,program_4,macrophage_TREM2_TYROBP,microenvironment,supported,gene_set,0,,0.0,-0.18089992448292752
unrestricted_lam,program_5,macrophage_TREM2_TYROBP,microenvironment,supported,gene_set,0,,0.0,0.26045984166685654
unrestricted_lam,program_1,TGFbeta_fibroblast,microenvironment,supported,gene_set,0,,0.0,0.3030848837490026
unrestricted_lam,program_2,TGFbeta_fibroblast,microenvironment,supported,gene_set,0,,0.0,0.3704246403534368
unrestricted_lam,program_3,TGFbeta_fibroblast,microenvironment,supported,gene_set,0,,0.0,-0.20349022228918703
unrestricted_lam,program_4,TGFbeta_fibroblast,microenvironment,supported,gene_set,0,,0.0,0.19493826239549583
unrestricted_lam,program_5,TGFbeta_fibroblast,microenvironment,supported,gene_set,0,,0.0,-0.21567983711325783
unrestricted_lam,program_1,IL6_AT2_repair,microenvironment,supported,gene_set,1,SFTPC,0.01694915254237288,0.7194133282001273
unrestricted_lam,program_2,IL6_AT2_repair,microenvironment,supported,gene_set,0,,0.0,-0.1199713471485243
unrestricted_lam,program_3,IL6_AT2_repair,microenvironment,supported,gene_set,0,,0.0,-0.204512676691175
unrestricted_lam,program_4,IL6_AT2_repair,microenvironment,supported,gene_set,1,SFTPC,0.01694915254237288,0.1708081498581473
unrestricted_lam,program_5,IL6_AT2_repair,microenvironment,supported,gene_set,0,,0.0,-0.4919051371360613
unrestricted_lam,program_1,protease_ECM_niche,microenvironment,supported,gene_set,0,,0.0,-0.29901215919505725
unrestricted_lam,program_2,protease_ECM_niche,microenvironment,supported,gene_set,0,,0.0,-0.053075866027728694
unrestricted_lam,program_3,protease_ECM_niche,microenvironment,supported,gene_set,2,"CTSS,SERPINA1",0.03389830508474576,0.6976733250055104
unrestricted_lam,program_4,protease_ECM_niche,microenvironment,supported,gene_set,0,,0.0,-0.19590236825683957
unrestricted_lam,program_5,protease_ECM_niche,microenvironment,supported,gene_set,0,,0.0,0.15361120565272296
unrestricted_lam,program_1,hormone_related,LAM-shared,supported,gene_set,0,,0.0,0.5241831213400532
unrestricted_lam,program_2,hormone_related,LAM-shared,supported,gene_set,0,,0.0,0.0034582679043223385
unrestricted_lam,program_3,hormone_related,LAM-shared,supported,gene_set,0,,0.0,-0.2771541168989653
unrestricted_lam,program_4,hormone_related,LAM-shared,supported,gene_set,1,IGF1R,0.017857142857142856,0.5395975963957589
unrestricted_lam,program_5,hormone_related,LAM-shared,supported,gene_set,0,,0.0,-0.5077766057810545
unrestricted_lam,program_1,hypoxia_stress,LAM-shared,supported,gene_set,0,,0.0,-0.014026010401618933
unrestricted_lam,program_2,hypoxia_stress,LAM-shared,supported,gene_set,0,,0.0,0.29398131513450404
unrestricted_lam,program_3,hypoxia_stress,LAM-shared,supported,gene_set,0,,0.0,0.14171701823162122
unrestricted_lam,program_4,hypoxia_stress,LAM-shared,supported,gene_set,0,,0.0,-0.05497946163837911
unrestricted_lam,program_5,hypoxia_stress,LAM-shared,supported,gene_set,0,,0.0,0.04746279432823931
unrestricted_lam,program_1,cell_cycle,LAM-shared,contextual,gene_set,0,,0.0,-0.13178984929524842
unrestricted_lam,program_2,cell_cycle,LAM-shared,contextual,gene_set,0,,0.0,0.10241435637825352
unrestricted_lam,program_3,cell_cycle,LAM-shared,contextual,gene_set,0,,0.0,-0.0398316319965922
unrestricted_lam,program_4,cell_cycle,LAM-shared,contextual,gene_set,0,,0.0,-0.036102310636183924
unrestricted_lam,program_5,cell_cycle,LAM-shared,contextual,gene_set,0,,0.0,0.20065429883244354
unrestricted_lam,program_1,biomarker_VEGFD_PMEL_CCL14_MMP8,biomarker,biomarker,gene_set,0,,0.0,-0.014735757213653082
unrestricted_lam,program_2,biomarker_VEGFD_PMEL_CCL14_MMP8,biomarker,biomarker,gene_set,0,,0.0,0.10437666224601572
unrestricted_lam,program_3,biomarker_VEGFD_PMEL_CCL14_MMP8,biomarker,biomarker,gene_set,0,,0.0,-0.043997146671550795
unrestricted_lam,program_4,biomarker_VEGFD_PMEL_CCL14_MMP8,biomarker,biomarker,gene_set,0,,0.0,0.08286874053861075
unrestricted_lam,program_5,biomarker_VEGFD_PMEL_CCL14_MMP8,biomarker,biomarker,gene_set,0,,0.0,-0.05853368157004406
unrestricted_lam,program_1,lineage_uterine_smooth_muscle,lineage/reference,reference,gene_set,0,,0.0,-0.1599531832017695
unrestricted_lam,program_2,lineage_uterine_smooth_muscle,lineage/reference,reference,gene_set,0,,0.0,0.2542244852253535
unrestricted_lam,program_3,lineage_uterine_smooth_muscle,lineage/reference,reference,gene_set,0,,0.0,-0.13748971794669404
unrestricted_lam,program_4,lineage_uterine_smooth_muscle,lineage/reference,reference,gene_set,0,,0.0,-0.098367536799519
unrestricted_lam,program_5,lineage_uterine_smooth_muscle,lineage/reference,reference,gene_set,0,,0.0,0.16597299940414809
unrestricted_lam,program_1,normal_lung_interstitial,lineage/reference,reference,gene_set,0,,0.0,-0.1362633925807688
unrestricted_lam,program_2,normal_lung_interstitial,lineage/reference,reference,gene_set,0,,0.0,0.14251026292947902
unrestricted_lam,program_3,normal_lung_interstitial,lineage/reference,reference,gene_set,0,,0.0,0.03146020068971985
unrestricted_lam,program_4,normal_lung_interstitial,lineage/reference,reference,gene_set,0,,0.0,-0.055590507155451475
unrestricted_lam,program_5,normal_lung_interstitial,lineage/reference,reference,gene_set,0,,0.0,0.0765179426599244
