sample_id,modality,n_cells_or_spots,signature_environment_dependent_escape_mean,signature_environment_dependent_escape_median,signature_environment_dependent_escape_p90,signature_escape_hydrogel_mean,signature_escape_hydrogel_median,signature_escape_hydrogel_p90,signature_escape_plastic_mean,signature_escape_plastic_median,signature_escape_plastic_p90,signature_hydrogel_specific_residual_mean,signature_hydrogel_specific_residual_median,signature_hydrogel_specific_residual_p90,signature_residual_hydrogel_mean,signature_residual_hydrogel_median,signature_residual_hydrogel_p90,signature_residual_plastic_mean,signature_residual_plastic_median,signature_residual_plastic_p90,signature_tsc2_loss_hydrogel_mean,signature_tsc2_loss_hydrogel_median,signature_tsc2_loss_hydrogel_p90,signature_tsc2_loss_plastic_mean,signature_tsc2_loss_plastic_median,signature_tsc2_loss_plastic_p90,module_ecM_invasion_mean,module_ecM_invasion_median,module_ecM_invasion_p90,module_survival_stress_mean,module_survival_stress_median,module_survival_stress_p90,module_autophagy_lysosome_mean,module_autophagy_lysosome_median,module_autophagy_lysosome_p90,module_metabolism_lipogenesis_mean,module_metabolism_lipogenesis_median,module_metabolism_lipogenesis_p90,module_mTORC1_mean,module_mTORC1_median,module_mTORC1_p90,module_mapk_cdk_mean,module_mapk_cdk_median,module_mapk_cdk_p90,module_myogenic_mean,module_myogenic_median,module_myogenic_p90,module_protein_translation_mean,module_protein_translation_median,module_protein_translation_p90,state_LAMCORE1_mean,state_LAMCORE1_median,state_LAMCORE1_p90,z_state_LAMCORE1_mean,z_state_LAMCORE1_median,z_state_LAMCORE1_p90,state_LAMCORE2_mean,state_LAMCORE2_median,state_LAMCORE2_p90,z_state_LAMCORE2_mean,z_state_LAMCORE2_median,z_state_LAMCORE2_p90,state_LAMCORE3_mean,state_LAMCORE3_median,state_LAMCORE3_p90,z_state_LAMCORE3_mean,z_state_LAMCORE3_median,z_state_LAMCORE3_p90,state_LAF-seed_mean,state_LAF-seed_median,state_LAF-seed_p90,z_state_LAF-seed_mean,z_state_LAF-seed_median,z_state_LAF-seed_p90,state_LAF-niche_mean,state_LAF-niche_median,state_LAF-niche_p90,z_state_LAF-niche_mean,z_state_LAF-niche_median,z_state_LAF-niche_p90,fraction_z_state_LAMCORE1_gt1,fraction_z_state_LAMCORE2_gt1,fraction_z_state_LAMCORE3_gt1,fraction_z_state_LAF-seed_gt1,fraction_z_state_LAF-niche_gt1
LAM3,scRNA-seq,8021,-0.2963176667690277,0.0,0.0,0.059808336198329926,0.05931749939918518,0.16067394614219666,-0.0027990068774670362,0.0009276866912841797,0.11332540959119797,-0.01881774514913559,-0.034537866711616516,0.10440781712532043,0.03930455073714256,0.03294053301215172,0.11331923305988312,0.024208271875977516,0.020851287990808487,0.07969089597463608,0.028091253712773323,0.02146308124065399,0.13828636705875397,0.014724744483828545,0.018389739096164703,0.09745381027460098,0.17321306467056274,0.0,0.437985897064209,0.7992507219314575,0.7834411263465881,1.3852872848510742,0.44625794887542725,0.4059765338897705,0.8613160252571106,0.059880975633859634,0.0,0.19992683827877045,0.23207658529281616,0.21787846088409424,0.4965680241584778,0.19407126307487488,0.1836361587047577,0.4258301258087158,0.3540942668914795,0.0,0.8063629865646362,1.576659083366394,1.7615388631820679,2.3788998126983643,0.09519100934267044,0.03708728030323982,0.22450819611549377,-3.195552169267981e-08,-0.12154166439264577,0.3324747251522854,0.040175747126340866,0.0,0.1536378264427185,-9.613632496898038e-09,-0.11737141863143302,0.2624390498869034,1.2136114835739136,1.3732211589813232,1.918121576309204,1.9360602260674494e-07,0.09432837873687461,0.49781306179093954,0.9333956837654114,0.8966481685638428,1.6286423206329346,1.7006022611016508e-07,-0.07991168654343661,0.6329031990890223,0.505558431148529,0.35634464025497437,1.1893343925476074,1.0180954681075292e-07,-0.19219333202897626,0.6274664132369985,0.02593192868719611,0.015334746290986162,0.007480364044383493,0.028425383368657273,0.06096496696172547
LAM4,scRNA-seq,4446,-0.25901156663894653,0.0,0.0,0.057832278311252594,0.06391716003417969,0.14871364831924438,0.018275784328579903,0.020091041922569275,0.11137007549405098,-0.035289470106363297,-0.05308957397937775,0.08618028834462166,0.05177030339837074,0.04653022810816765,0.12803000956773758,0.027714116498827934,0.022002315148711205,0.08568662777543068,0.018645470961928368,0.011909405700862408,0.13079377263784409,0.006225820165127516,0.007683269679546356,0.08533315360546112,0.16327302157878876,0.0,0.4481680691242218,0.43172013759613037,0.38824886083602905,0.8659632802009583,0.3876694440841675,0.34949544072151184,0.8115452229976654,0.059585798531770706,0.0,0.20777342468500137,0.15819934010505676,0.13286706805229187,0.4058273583650589,0.1698145717382431,0.15195980668067932,0.396041676402092,0.27285826206207275,0.0,0.6037944853305817,1.695993185043335,1.8616786003112793,2.402328372001648,0.07539312541484833,0.028870414942502975,0.19293281435966492,-1.323619678079448e-08,-0.11503054178254184,0.26471420084446673,0.03756056725978851,0.0,0.14992135763168335,-8.949464870882065e-09,-0.10489877952594184,0.25094296874905897,1.3154270648956299,1.4656163454055786,1.9082114100456238,2.464565547855228e-07,0.09068820382109899,0.4436885961705659,0.6709134578704834,0.5924702882766724,1.3326637148857117,-7.558359102871897e-08,-0.11586286417172892,0.6434598783244545,0.4366148114204407,0.32095909118652344,0.9600223302841187,2.0058328586535934e-08,-0.1781887156406355,0.5500184645275912,0.0206927575348628,0.017094017094017096,0.005398110661268556,0.03576248313090418,0.06702654071075123
LAM18,Visium HD,267526,-0.12026125937700272,0.0,0.0,-0.0026229352224618196,0.0,0.05134907737374306,0.0017071377951651812,0.0,0.0666789710521698,0.011613010428845882,0.0,0.12476469576358795,0.0004584397538565099,0.0,0.04782004654407501,-0.006427484564483166,0.0,0.04201802238821983,0.004483891185373068,0.0,0.06898580491542816,-0.013300416059792042,0.0,0.04010208323597908,0.3052988052368164,0.0,0.9491769671440125,0.06571275740861893,0.0,0.43962812423706055,0.13710346817970276,0.0,0.6176060438156128,0.045330699533224106,0.0,0.0,0.020820241421461105,0.0,0.0,0.033836428076028824,0.0,0.0,0.26300516724586487,0.0,0.9478957056999207,0.05320005863904953,0.0,0.0,0.07332175970077515,0.0,0.22028271853923798,-1.0616108009938433e-07,-0.09666817474568606,0.2217168654544136,0.08277487009763718,0.0,0.3484494686126709,-4.7309354376653275e-08,-0.10255401473503034,0.20459979612647572,0.06812471896409988,0.0,0.0,-1.5123253371905735e-07,-0.0999322559039124,-0.0999322559039124,0.2357538938522339,0.0,0.6997161507606506,1.4603009532101542e-07,-0.19992428674301665,0.3898900107831851,0.29517173767089844,0.24988047778606415,0.7474558353424072,1.1623604211090892e-07,-0.0648210311844597,0.3709373904315275,0.015172357079311917,0.01787489814074146,0.03557411242271779,0.009595329052129512,0.01053355561702414
LAM20,Visium,2311,-1.5674816370010376,-1.6917250156402588,-0.836802065372467,-0.006555446423590183,-0.011198580265045166,0.09875732660293579,0.013910535722970963,0.007369369268417358,0.12238207459449768,0.18106546998023987,0.18003568053245544,0.31569594144821167,0.1121007427573204,0.11266970634460449,0.17944063246250153,0.004510319791734219,0.002476334571838379,0.0752897560596466,0.13702265918254852,0.14543473720550537,0.23336678743362427,-0.03702102228999138,-0.03356507420539856,0.04927143454551697,1.7180936336517334,1.73433518409729,2.2553341388702393,0.8605478405952454,0.8736118078231812,1.12322998046875,1.0708284378051758,1.0970537662506104,1.348874807357788,0.5241966247558594,0.5475547313690186,0.7927687168121338,0.28143155574798584,0.28538575768470764,0.5072684288024902,0.4334944784641266,0.449533075094223,0.6431449055671692,2.5791070461273193,2.820467472076416,3.675726890563965,0.8797781467437744,0.9181621670722961,1.2345490455627441,0.9162940979003906,0.9416465759277344,1.4655944108963013,1.7424060736513328e-07,-0.0058830338555941886,0.7459180860164765,0.7246903777122498,0.754105806350708,1.1308722496032715,1.6261897239925307e-07,0.011382816326364509,0.6004244421598198,0.874382495880127,0.8852807283401489,1.5114257335662842,1.7687345315670205e-07,-0.01090979248107593,0.8788306691289469,1.7280246019363403,1.7536401748657227,2.0598485469818115,-5.189151460844026e-07,0.018757827291502327,0.48148262610192916,1.8937691450119019,1.9761745929718018,2.3101017475128174,3.53596080463782e-07,0.06831209537306249,0.5175444213482052,0.019039376893119863,0.015144958892254435,0.05841627001298139,0.006057983556901774,0.005625270445694505
