distance_bin,cohort,n_cells,distance_min,distance_median,distance_max,LAMCORE_777_mean,LAMCORE_777_median,melanocytic_identity_mean,melanocytic_identity_median,contractile_marker_panel_mean,contractile_marker_panel_median,VEGFD_CTSK_panel_mean,VEGFD_CTSK_panel_median,CORE1_mean,CORE1_median,CORE2_mean,CORE2_median,CORE3_identity_mean,CORE3_identity_median,ciliated_mean,ciliated_median,AT2_mean,AT2_median,macrophage_mean,macrophage_median,endothelial_mean,endothelial_median,fibroblast_mean,fibroblast_median,mesothelial_mean,mesothelial_median,pericyte_VSMC_mean,pericyte_VSMC_median
1,State_5,57,4.166565418243408,4.320477485656738,4.4174370765686035,0.048186556811918295,0.04563235118985176,0.20046400520623775,0.21245741844177246,0.15554093961652957,0.14485831558704376,0.16965164165747793,0.0,0.09123948105333145,0.0822686031460762,0.3013346599120843,0.30891820788383484,0.22209224993722482,0.21521878242492676,0.008190192772369636,0.0,0.3619734972323242,0.11584683507680893,2.765563157566807,2.7831344604492188,0.13390871967401421,0.1504025012254715,0.18142841619096303,0.18076783418655396,0.002631498010534989,0.0,0.07380976442966544,0.060236431658267975
1,State_7,26,4.165223121643066,4.31319522857666,4.4181084632873535,0.11811779983914815,0.10327721759676933,0.19013170382151237,0.18684150278568268,0.06725211814045906,0.0,0.15060919809799928,0.06266553699970245,0.04771469160914421,0.015666384249925613,0.12920657108322933,0.10727487504482269,0.1921466878400399,0.17305736243724823,0.0736686451217303,0.040665654465556145,3.952140299173502,4.291954040527344,0.4800521803733248,0.08687223866581917,0.028291805289112605,0.0,0.044518906623125076,0.0185915008187294,0.09537850162730767,0.08007492870092392,0.058978232698371776,0.04757028818130493
1,State_9,19,4.197424411773682,4.328376293182373,4.4195475578308105,0.22690001835948542,0.2347017228603363,0.25165655071798126,0.21535976231098175,0.15143196225950592,0.05036682263016701,0.08650530443379753,0.0,0.2773961860098337,0.243805393576622,0.12813673815444895,0.11917263269424438,0.2157103964372685,0.2024688571691513,0.09462046701657145,0.09014145284891129,2.3687272165950977,1.822872519493103,0.2825589348611079,0.0907244086265564,0.14390435363901288,0.10437322407960892,0.12730510297574496,0.06905104964971542,0.05889799328226792,0.01892206445336342,0.1529609376662656,0.11266151815652847
1,boundary,1192,4.165923595428467,4.300234079360962,4.420104503631592,0.1338118422063905,0.08019625395536423,0.16689341404669036,0.0,0.5196839886648743,0.0,0.11941122926221598,0.0,0.4892305065190182,0.09363583847880363,0.18008214611585108,0.16318834573030472,0.24099627826300343,0.18408866226673126,0.03095790031194162,0.0,1.1908042216298464,0.5600018799304962,1.0510739646555118,0.35797344148159027,0.08417417672181489,0.024561122059822083,0.3205123119612518,0.14080951362848282,0.023921055406732047,0.0,0.4759950004658668,0.08763983473181725
1,normal,3932,4.165107727050781,4.308195114135742,4.4202165603637695,0.05778302791219779,0.05691412836313248,0.05050049010486108,0.0,0.015575841476615908,0.0,0.00825404895645768,0.0,0.02536735471289715,0.0,0.10431901339156362,0.0,0.029652308053758642,0.0,0.026136807933694182,0.0,3.3436454140059158,3.960869312286377,0.8704784400964825,0.19738922268152237,0.042652052690986535,0.0,0.04407403961066555,0.0,0.036149178701713455,0.0,0.032560233064166375,0.0
2,State_1,7,4.483781337738037,4.5363874435424805,4.607968330383301,0.3145125721182142,0.3207227289676666,0.3325803375669888,0.3462177813053131,0.3470531180500984,0.16438423097133636,0.13942614836352213,0.0,0.40218887265239445,0.19060859084129333,0.2841329292527267,0.2211267054080963,0.3394234925508499,0.3639999330043793,1.0551442546503884,1.155918002128601,1.0459596770150321,1.0177462100982666,0.4093210542840617,0.13214564323425293,0.23658575117588043,0.23840883374214172,0.2772759646177292,0.09928814321756363,0.12489319060529981,0.11124465614557266,0.3495304190686771,0.21364879608154297
2,State_10,1,4.536170482635498,4.536170482635498,4.536170482635498,0.3012445271015167,0.3012445271015167,0.39705219864845276,0.39705219864845276,1.1383463144302368,1.1383463144302368,0.1259085088968277,0.1259085088968277,1.2473809719085693,1.2473809719085693,0.317886620759964,0.317886620759964,0.6293933987617493,0.6293933987617493,0.11073772609233856,0.11073772609233856,1.4122482538223267,1.4122482538223267,1.3097349405288696,1.3097349405288696,0.5014022588729858,0.5014022588729858,0.09156982600688934,0.09156982600688934,0.0,0.0,0.9493222236633301,0.9493222236633301
2,State_12,45,4.424224853515625,4.52778959274292,4.5972723960876465,0.25009688254859713,0.24622862040996552,0.4478104684087965,0.46529853343963623,0.20192658007144929,0.0,0.22008260819647046,0.0,0.20323163949780995,0.11984657496213913,0.32803099983268313,0.3364254832267761,0.39830109278361003,0.3681401014328003,0.0921703714877367,0.06391817331314087,1.6262820545170042,1.488327980041504,0.4453573617670271,0.22573649883270264,0.23188347187307146,0.10173927247524261,0.257746352834834,0.10000483691692352,0.05363546411196391,0.0,0.20288509080807368,0.11134658753871918
2,State_16,21,4.4268670082092285,4.474854946136475,4.600894927978516,0.2714877039903686,0.16272854804992676,0.5955811426753089,0.5958682894706726,1.0387171052751087,0.8069403171539307,0.5520133063906715,0.5158275961875916,0.948128954285667,0.9628334045410156,0.4222262700398763,0.34978386759757996,0.8322953964982714,0.7558775544166565,0.015159513801336288,0.0,0.7204954255194891,0.8216791152954102,0.2735521335686956,0.17178381979465485,0.05657600930758885,0.0,0.3077699233378683,0.10471343249082565,0.04104257623354594,0.0,0.8126301910905611,0.6690481305122375
2,State_17,7,4.487074851989746,4.516829967498779,4.572403430938721,0.26551742213112967,0.2980170249938965,0.058115723942007334,0.0,0.13239408284425735,0.1313081681728363,0.4527250592197691,0.284438818693161,0.4344707301684788,0.47169002890586853,0.22322053675140655,0.18657684326171875,0.21099707803555898,0.2132306843996048,0.011028958617576532,0.0,0.5179374111550195,0.20786619186401367,0.4582859793944018,0.31360769271850586,0.01509408759219306,0.0,1.2832455422197069,1.640609622001648,0.5586774391787392,0.40203696489334106,0.5012237003871373,0.514792799949646
