patient_id,group,cells,dataset_count,total_umi,feature,pseudobulk_log1p_score
LAM18,State_18,24,1,211090.0,normal_lung_interstitial,1.4172285744723467
LAM18,State_18,24,1,211090.0,LAMCORE_777,0.4593497414211898
LAM18,State_18,24,1,211090.0,ciliated,0.09424651398272009
LAM18,State_18,24,1,211090.0,AT2,0.20730843058998616
LAM18,State_18,24,1,211090.0,macrophage,0.49270841268846693
LAM18,State_18,24,1,211090.0,endothelial,0.09997217382870485
LAM18,State_18,24,1,211090.0,fibroblast,1.2903655985222706
LAM18,State_18,24,1,211090.0,mesothelial,0.0
LAM18,State_18,24,1,211090.0,pericyte_VSMC,2.469276602214121
LAM18,State_18,24,1,211090.0,gene_PMEL,0.0
LAM18,State_18,24,1,211090.0,gene_MLANA,0.0
LAM18,State_18,24,1,211090.0,gene_MITF,0.25016628624865356
LAM18,State_18,24,1,211090.0,gene_ACTA2,3.6790594975367927
LAM18,State_18,24,1,211090.0,gene_ACTG2,1.2558374925926228
LAM18,State_18,24,1,211090.0,gene_MYH11,2.914160020199767
LAM18,State_18,24,1,211090.0,gene_VEGFD,0.13288572494322937
LAM18,State_18,24,1,211090.0,gene_CTSK,0.6665275858082402
LAM18,State_18,24,1,211090.0,gene_ESR1,0.04628527561914909
LAM18,State_18,24,1,211090.0,gene_EMX2,0.04628527561914909
LAM18,State_18,24,1,211090.0,gene_HOXA11,0.0
LAM18,State_20,45,1,352161.0,melanocytic_identity,0.1788121313402039
LAM18,State_20,45,1,352161.0,contractile_marker_panel,0.4828405246137324
LAM18,State_20,45,1,352161.0,VEGFD_CTSK_panel,1.021131113153547
LAM18,State_20,45,1,352161.0,ESR1_hormone_marker,0.37455057134201075
LAM18,State_20,45,1,352161.0,HOX_PBX_markers,0.0
LAM18,State_20,45,1,352161.0,CORE1,0.7461554955490612
LAM18,State_20,45,1,352161.0,CORE2,0.57185716658449
LAM18,State_20,45,1,352161.0,CORE3_identity,0.601966945428443
LAM18,State_20,45,1,352161.0,LAM_myogenic_contractile,0.984891325272867
LAM18,State_20,45,1,352161.0,ECM_remodeling,1.9534039083092798
LAM18,State_20,45,1,352161.0,mTOR_translation,1.5960329670501656
LAM18,State_20,45,1,352161.0,hormone_related,0.22798569082616973
LAM18,State_20,45,1,352161.0,hypoxia_stress,0.6978176372882305
LAM18,State_20,45,1,352161.0,protease_ECM_niche,0.9952587819609338
LAM18,State_20,45,1,352161.0,HOX_PBX,0.2528867307468502
LAM18,State_20,45,1,352161.0,normal_lung_interstitial,2.630615089205113
LAM18,State_20,45,1,352161.0,LAMCORE_777,0.4951734865687106
LAM18,State_20,45,1,352161.0,ciliated,0.023354535569867805
LAM18,State_20,45,1,352161.0,AT2,0.21145421851157273
LAM18,State_20,45,1,352161.0,macrophage,0.5815357580810706
LAM18,State_20,45,1,352161.0,endothelial,0.1762795798688201
LAM18,State_20,45,1,352161.0,fibroblast,2.639184791886105
LAM18,State_20,45,1,352161.0,mesothelial,0.037844229240918285
LAM18,State_20,45,1,352161.0,pericyte_VSMC,0.8004749009532053
LAM18,State_20,45,1,352161.0,gene_PMEL,0.0
LAM18,State_20,45,1,352161.0,gene_MLANA,0.0
LAM18,State_20,45,1,352161.0,gene_MITF,0.5364363940206117
LAM18,State_20,45,1,352161.0,gene_ACTA2,1.2605194263293842
LAM18,State_20,45,1,352161.0,gene_ACTG2,0.05523809895055152
LAM18,State_20,45,1,352161.0,gene_MYH11,0.13276404856126162
LAM18,State_20,45,1,352161.0,gene_VEGFD,0.5850556511473599
LAM18,State_20,45,1,352161.0,gene_CTSK,1.457206575159734
LAM18,State_20,45,1,352161.0,gene_ESR1,0.37455057134201075
LAM18,State_20,45,1,352161.0,gene_EMX2,0.0
LAM18,State_20,45,1,352161.0,gene_HOXA11,0.0
LAM18,State_12,4,1,41043.0,melanocytic_identity,0.14536541142172626
LAM18,State_12,4,1,41043.0,contractile_marker_panel,0.22678652680177794
LAM18,State_12,4,1,41043.0,VEGFD_CTSK_panel,0.27433251495795385
LAM18,State_12,4,1,41043.0,ESR1_hormone_marker,0.0
LAM18,State_12,4,1,41043.0,HOX_PBX_markers,0.0
LAM18,State_12,4,1,41043.0,CORE1,0.5704004664914007
LAM18,State_12,4,1,41043.0,CORE2,0.12309515802263582
LAM18,State_12,4,1,41043.0,CORE3_identity,0.23787440636948862
LAM18,State_12,4,1,41043.0,LAM_myogenic_contractile,0.41135696219219053
LAM18,State_12,4,1,41043.0,ECM_remodeling,0.44638283508142823
LAM18,State_12,4,1,41043.0,mTOR_translation,1.7176366965105372
LAM18,State_12,4,1,41043.0,hormone_related,0.19889363604864382
LAM18,State_12,4,1,41043.0,hypoxia_stress,0.645522422243902
LAM18,State_12,4,1,41043.0,protease_ECM_niche,0.325530142000196
LAM18,State_12,4,1,41043.0,HOX_PBX,0.1681720818366561
LAM18,State_12,4,1,41043.0,normal_lung_interstitial,0.39866313155007765
LAM18,State_12,4,1,41043.0,LAMCORE_777,0.29989090937667723
LAM18,State_12,4,1,41043.0,ciliated,0.0
LAM18,State_12,4,1,41043.0,AT2,0.30820196476063
LAM18,State_12,4,1,41043.0,macrophage,0.15813997624562617
LAM18,State_12,4,1,41043.0,endothelial,1.678845296691827
LAM18,State_12,4,1,41043.0,fibroblast,0.6654875186427515
LAM18,State_12,4,1,41043.0,mesothelial,0.0
LAM18,State_12,4,1,41043.0,pericyte_VSMC,0.44658072181455216
LAM18,State_12,4,1,41043.0,gene_PMEL,0.2180481171325894
LAM18,State_12,4,1,41043.0,gene_MLANA,0.0
LAM18,State_12,4,1,41043.0,gene_MITF,0.2180481171325894
LAM18,State_12,4,1,41043.0,gene_ACTA2,0.6803595804053338
LAM18,State_12,4,1,41043.0,gene_ACTG2,0.0
LAM18,State_12,4,1,41043.0,gene_MYH11,0.0
LAM18,State_12,4,1,41043.0,gene_VEGFD,0.0
LAM18,State_12,4,1,41043.0,gene_CTSK,0.5486650299159077
LAM18,State_12,4,1,41043.0,gene_ESR1,0.0
LAM18,State_12,4,1,41043.0,gene_EMX2,0.0
LAM18,State_12,4,1,41043.0,gene_HOXA11,0.0
LAM18,State_5,11,1,422708.0,melanocytic_identity,0.20535935614748804
LAM18,State_5,11,1,422708.0,contractile_marker_panel,0.07709726609933393
LAM18,State_5,11,1,422708.0,VEGFD_CTSK_panel,0.6787098726102396
LAM18,State_5,11,1,422708.0,ESR1_hormone_marker,0.0
LAM18,State_5,11,1,422708.0,HOX_PBX_markers,0.0
LAM18,State_5,11,1,422708.0,CORE1,0.07836666851687632
LAM18,State_5,11,1,422708.0,CORE2,0.6080488019303838
LAM18,State_5,11,1,422708.0,CORE3_identity,0.31496994456584926
LAM18,State_5,11,1,422708.0,LAM_myogenic_contractile,0.08401469231849285
LAM18,State_5,11,1,422708.0,ECM_remodeling,0.4913036796104848
LAM18,State_5,11,1,422708.0,mTOR_translation,1.563484349124815
LAM18,State_5,11,1,422708.0,hormone_related,0.019520475627941652
LAM18,State_5,11,1,422708.0,hypoxia_stress,0.1972510775374648
LAM18,State_5,11,1,422708.0,protease_ECM_niche,1.2125493623184138
LAM18,State_5,11,1,422708.0,HOX_PBX,0.0029226877842835667
LAM18,State_5,11,1,422708.0,normal_lung_interstitial,0.3193275427875474
LAM18,State_5,11,1,422708.0,LAMCORE_777,0.08145870692656759
LAM18,State_5,11,1,422708.0,ciliated,0.0
LAM18,State_5,11,1,422708.0,AT2,0.12928086036567993
LAM18,State_5,11,1,422708.0,macrophage,2.9504752417003677
LAM18,State_5,11,1,422708.0,endothelial,0.187323315393715
LAM18,State_5,11,1,422708.0,fibroblast,0.24064344514682523
LAM18,State_5,11,1,422708.0,mesothelial,0.0033402146106097904
LAM18,State_5,11,1,422708.0,pericyte_VSMC,0.05600979487899523
LAM18,State_5,11,1,422708.0,gene_PMEL,0.0
LAM18,State_5,11,1,422708.0,gene_MLANA,0.0
LAM18,State_5,11,1,422708.0,gene_MITF,0.6160780684424642
LAM18,State_5,11,1,422708.0,gene_ACTA2,0.23129179829800178
LAM18,State_5,11,1,422708.0,gene_ACTG2,0.0
LAM18,State_5,11,1,422708.0,gene_MYH11,0.0
LAM18,State_5,11,1,422708.0,gene_VEGFD,0.0
LAM18,State_5,11,1,422708.0,gene_CTSK,1.3574197452204793
LAM18,State_5,11,1,422708.0,gene_ESR1,0.0
LAM18,State_5,11,1,422708.0,gene_EMX2,0.0
LAM18,State_5,11,1,422708.0,gene_HOXA11,0.0
LAM2,State_7,9,1,229526.0,melanocytic_identity,0.10294352330311474
LAM2,State_7,9,1,229526.0,contractile_marker_panel,0.12054631514029805
LAM2,State_7,9,1,229526.0,VEGFD_CTSK_panel,0.14951289110709648
LAM2,State_7,9,1,229526.0,ESR1_hormone_marker,0.1970789986804249
LAM2,State_7,9,1,229526.0,HOX_PBX_markers,0.0
LAM2,State_7,9,1,229526.0,CORE1,0.05053557537931451
LAM2,State_7,9,1,229526.0,CORE2,0.19599742278513643
LAM2,State_7,9,1,229526.0,CORE3_identity,0.16665347088926516
LAM2,State_7,9,1,229526.0,LAM_myogenic_contractile,0.07956417414850137
LAM2,State_7,9,1,229526.0,ECM_remodeling,0.2753739129127254
LAM2,State_7,9,1,229526.0,mTOR_translation,1.8488415377053442
LAM2,State_7,9,1,229526.0,hormone_related,0.06618055871087816
LAM2,State_7,9,1,229526.0,hypoxia_stress,0.20283657287515333
LAM2,State_7,9,1,229526.0,protease_ECM_niche,0.7014217483529717
LAM2,State_7,9,1,229526.0,HOX_PBX,0.029965582036755853
LAM2,State_7,9,1,229526.0,normal_lung_interstitial,0.21816161192299363
LAM2,State_7,9,1,229526.0,LAMCORE_777,0.07663461224260579
LAM2,State_7,9,1,229526.0,ciliated,0.040613253557599524
LAM2,State_7,9,1,229526.0,AT2,3.5684780900027064
LAM2,State_7,9,1,229526.0,macrophage,2.5461495575741577
LAM2,State_7,9,1,229526.0,endothelial,0.04218663596352643
LAM2,State_7,9,1,229526.0,fibroblast,0.1586629904894499
LAM2,State_7,9,1,229526.0,mesothelial,0.05719617201416561
LAM2,State_7,9,1,229526.0,pericyte_VSMC,0.05304278276566757
LAM2,State_7,9,1,229526.0,gene_PMEL,0.04264565761362195
LAM2,State_7,9,1,229526.0,gene_MLANA,0.0
LAM2,State_7,9,1,229526.0,gene_MITF,0.2661849122957223
LAM2,State_7,9,1,229526.0,gene_ACTA2,0.36163894542089414
LAM2,State_7,9,1,229526.0,gene_ACTG2,0.0
LAM2,State_7,9,1,229526.0,gene_MYH11,0.0
LAM2,State_7,9,1,229526.0,gene_VEGFD,0.0
LAM2,State_7,9,1,229526.0,gene_CTSK,0.29902578221419296
LAM2,State_7,9,1,229526.0,gene_ESR1,0.1970789986804249
LAM2,State_7,9,1,229526.0,gene_EMX2,0.0
LAM2,State_7,9,1,229526.0,gene_HOXA11,0.0
LAM2,State_5,148,1,3279279.0,melanocytic_identity,0.1456007679166321
LAM2,State_5,148,1,3279279.0,contractile_marker_panel,0.1418875722436442
LAM2,State_5,148,1,3279279.0,VEGFD_CTSK_panel,0.3862966479335602
LAM2,State_5,148,1,3279279.0,ESR1_hormone_marker,0.14190966953785925
LAM2,State_5,148,1,3279279.0,HOX_PBX_markers,0.0
LAM2,State_5,148,1,3279279.0,CORE1,0.07230254765666301
LAM2,State_5,148,1,3279279.0,CORE2,0.35825723674780807
LAM2,State_5,148,1,3279279.0,CORE3_identity,0.25385256941225837
LAM2,State_5,148,1,3279279.0,LAM_myogenic_contractile,0.08127775360266341
LAM2,State_5,148,1,3279279.0,ECM_remodeling,0.42239144100446124
LAM2,State_5,148,1,3279279.0,mTOR_translation,1.6269552317175213
LAM2,State_5,148,1,3279279.0,hormone_related,0.023738148809862643
LAM2,State_5,148,1,3279279.0,hypoxia_stress,0.09067353707999412
LAM2,State_5,148,1,3279279.0,protease_ECM_niche,1.004737931598106
LAM2,State_5,148,1,3279279.0,HOX_PBX,0.008853979097192212
LAM2,State_5,148,1,3279279.0,normal_lung_interstitial,0.2947092999684089
LAM2,State_5,148,1,3279279.0,LAMCORE_777,0.04880021840828988
LAM2,State_5,148,1,3279279.0,ciliated,0.010347854854309628
LAM2,State_5,148,1,3279279.0,AT2,0.5337058754227298
LAM2,State_5,148,1,3279279.0,macrophage,3.240851261260041
LAM2,State_5,148,1,3279279.0,endothelial,0.05526577796185911
LAM2,State_5,148,1,3279279.0,fibroblast,0.22754681215148945
LAM2,State_5,148,1,3279279.0,mesothelial,0.004291255995901181
LAM2,State_5,148,1,3279279.0,pericyte_VSMC,0.05443890329051774
LAM2,State_5,148,1,3279279.0,gene_PMEL,0.01513218287318331
LAM2,State_5,148,1,3279279.0,gene_MLANA,0.0
LAM2,State_5,148,1,3279279.0,gene_MITF,0.421670120876713
LAM2,State_5,148,1,3279279.0,gene_ACTA2,0.4256627167309326
LAM2,State_5,148,1,3279279.0,gene_ACTG2,0.0
LAM2,State_5,148,1,3279279.0,gene_MYH11,0.0
LAM2,State_5,148,1,3279279.0,gene_VEGFD,0.0030448106649055883
LAM2,State_5,148,1,3279279.0,gene_CTSK,0.7695484852022149
LAM2,State_5,148,1,3279279.0,gene_ESR1,0.14190966953785925
LAM2,State_5,148,1,3279279.0,gene_EMX2,0.0
LAM2,State_5,148,1,3279279.0,gene_HOXA11,0.0
LAM3,State_15,26,2,199148.0,melanocytic_identity,1.3620132615528286
LAM3,State_15,26,2,199148.0,contractile_marker_panel,1.6580742432681657
LAM3,State_15,26,2,199148.0,VEGFD_CTSK_panel,2.2762878536278066
LAM3,State_15,26,2,199148.0,ESR1_hormone_marker,1.0323659297142407
LAM3,State_15,26,2,199148.0,HOX_PBX_markers,0.7608494584989612
LAM3,State_15,26,2,199148.0,CORE1,1.4999911910842552
LAM3,State_15,26,2,199148.0,CORE2,1.3955328734061583
LAM3,State_15,26,2,199148.0,CORE3_identity,1.8132892955872522
LAM3,State_15,26,2,199148.0,LAM_myogenic_contractile,2.048459669430178
LAM3,State_15,26,2,199148.0,ECM_remodeling,1.6166671722288022
LAM3,State_15,26,2,199148.0,mTOR_translation,1.8714196997820702
LAM3,State_15,26,2,199148.0,hormone_related,0.2393249924135233
LAM3,State_15,26,2,199148.0,hypoxia_stress,0.36573751209477207
LAM3,State_15,26,2,199148.0,protease_ECM_niche,1.1383626331915506
LAM3,State_15,26,2,199148.0,HOX_PBX,0.5022803876754396
LAM3,State_15,26,2,199148.0,normal_lung_interstitial,1.5492524773692735
LAM3,State_15,26,2,199148.0,LAMCORE_777,0.5917671865472229
LAM3,State_15,26,2,199148.0,ciliated,0.03629154248525445
LAM3,State_15,26,2,199148.0,AT2,1.4076230526881046
LAM3,State_15,26,2,199148.0,macrophage,1.2620613081018404
LAM3,State_15,26,2,199148.0,endothelial,0.09127918962097177
LAM3,State_15,26,2,199148.0,fibroblast,1.345093044670219
LAM3,State_15,26,2,199148.0,mesothelial,0.06026918132728787
LAM3,State_15,26,2,199148.0,pericyte_VSMC,1.4188631263982276
LAM3,State_15,26,2,199148.0,gene_PMEL,2.6677221336734664
LAM3,State_15,26,2,199148.0,gene_MLANA,0.561447634182759
LAM3,State_15,26,2,199148.0,gene_MITF,0.8568700168022606
LAM3,State_15,26,2,199148.0,gene_ACTA2,3.022043647482425
LAM3,State_15,26,2,199148.0,gene_ACTG2,0.14031981611373123
LAM3,State_15,26,2,199148.0,gene_MYH11,1.811859266208341
LAM3,State_15,26,2,199148.0,gene_VEGFD,0.9959418488825729
LAM3,State_15,26,2,199148.0,gene_CTSK,3.556633858373041
LAM3,State_15,26,2,199148.0,gene_ESR1,1.0323659297142407
LAM3,State_15,26,2,199148.0,gene_EMX2,1.0500922388570988
LAM3,State_15,26,2,199148.0,gene_HOXA11,0.4716066781408237
LAM3,State_18,5,1,17555.0,melanocytic_identity,0.0
LAM3,State_18,5,1,17555.0,contractile_marker_panel,3.1194853901307362
LAM3,State_18,5,1,17555.0,VEGFD_CTSK_panel,0.7604677155175795
LAM3,State_18,5,1,17555.0,ESR1_hormone_marker,0.45084519771480314
LAM3,State_18,5,1,17555.0,HOX_PBX_markers,0.0
LAM3,State_18,5,1,17555.0,CORE1,2.581022427029699
LAM3,State_18,5,1,17555.0,CORE2,0.19011692887939488
LAM3,State_18,5,1,17555.0,CORE3_identity,0.9206272272183068
LAM3,State_18,5,1,17555.0,LAM_myogenic_contractile,3.372095274441035
LAM3,State_18,5,1,17555.0,ECM_remodeling,0.6997634675072262
LAM3,State_18,5,1,17555.0,mTOR_translation,1.6693828218973261
LAM3,State_18,5,1,17555.0,hormone_related,0.17304470189034035
LAM3,State_18,5,1,17555.0,hypoxia_stress,0.22814031465527385
LAM3,State_18,5,1,17555.0,protease_ECM_niche,0.41593246479703494
LAM3,State_18,5,1,17555.0,HOX_PBX,0.20478092505767911
LAM3,State_18,5,1,17555.0,normal_lung_interstitial,0.49779984975836417
LAM3,State_18,5,1,17555.0,LAMCORE_777,0.34569878532053233
LAM3,State_18,5,1,17555.0,ciliated,0.12909958334474145
LAM3,State_18,5,1,17555.0,AT2,1.4118729811297155
LAM3,State_18,5,1,17555.0,macrophage,1.070236094654829
LAM3,State_18,5,1,17555.0,endothelial,0.07604677155175796
LAM3,State_18,5,1,17555.0,fibroblast,0.40302218143470153
LAM3,State_18,5,1,17555.0,mesothelial,0.0
LAM3,State_18,5,1,17555.0,pericyte_VSMC,2.5964018169805585
LAM3,State_18,5,1,17555.0,gene_PMEL,0.0
LAM3,State_18,5,1,17555.0,gene_MLANA,0.0
LAM3,State_18,5,1,17555.0,gene_MITF,0.0
LAM3,State_18,5,1,17555.0,gene_ACTA2,4.472609961778185
LAM3,State_18,5,1,17555.0,gene_ACTG2,2.3687333261095924
LAM3,State_18,5,1,17555.0,gene_MYH11,2.5171128825044313
LAM3,State_18,5,1,17555.0,gene_VEGFD,0.7604677155175795
LAM3,State_18,5,1,17555.0,gene_CTSK,0.7604677155175795
LAM3,State_18,5,1,17555.0,gene_ESR1,0.45084519771480314
LAM3,State_18,5,1,17555.0,gene_EMX2,0.0
LAM3,State_18,5,1,17555.0,gene_HOXA11,0.0
LAM3,State_20,109,2,675449.0,melanocytic_identity,0.5164383706946746
LAM3,State_20,109,2,675449.0,contractile_marker_panel,0.383381915445695
LAM3,State_20,109,2,675449.0,VEGFD_CTSK_panel,0.4408831682818505
LAM3,State_20,109,2,675449.0,ESR1_hormone_marker,1.845266750175333
LAM3,State_20,109,2,675449.0,HOX_PBX_markers,0.0
LAM3,State_20,109,2,675449.0,CORE1,0.4260286146014707
LAM3,State_20,109,2,675449.0,CORE2,0.4262208407058225
LAM3,State_20,109,2,675449.0,CORE3_identity,0.7093505156038099
LAM3,State_20,109,2,675449.0,LAM_myogenic_contractile,0.6469545440726863
LAM3,State_20,109,2,675449.0,ECM_remodeling,1.3543932159352243
LAM3,State_20,109,2,675449.0,mTOR_translation,1.032406674252349
LAM3,State_20,109,2,675449.0,hormone_related,0.7760535665043758
LAM3,State_20,109,2,675449.0,hypoxia_stress,0.3067172518512126
LAM3,State_20,109,2,675449.0,protease_ECM_niche,0.5748303741440527
LAM3,State_20,109,2,675449.0,HOX_PBX,0.6646821374804777
LAM3,State_20,109,2,675449.0,normal_lung_interstitial,1.798980739017796
LAM3,State_20,109,2,675449.0,LAMCORE_777,0.533359001427512
LAM3,State_20,109,2,675449.0,ciliated,0.14981753883015891
LAM3,State_20,109,2,675449.0,AT2,1.2152310604876952
LAM3,State_20,109,2,675449.0,macrophage,0.4187684616479757
LAM3,State_20,109,2,675449.0,endothelial,0.2303532540236633
LAM3,State_20,109,2,675449.0,fibroblast,1.8001056316543111
LAM3,State_20,109,2,675449.0,mesothelial,0.028031118454141572
LAM3,State_20,109,2,675449.0,pericyte_VSMC,0.5035919662246274
LAM3,State_20,109,2,675449.0,gene_PMEL,0.04345682460314593
LAM3,State_20,109,2,675449.0,gene_MLANA,0.04345682460314593
LAM3,State_20,109,2,675449.0,gene_MITF,1.4624014628777318
LAM3,State_20,109,2,675449.0,gene_ACTA2,0.6891054104036112
LAM3,State_20,109,2,675449.0,gene_ACTG2,0.01469644306511984
LAM3,State_20,109,2,675449.0,gene_MYH11,0.44634389286835396
LAM3,State_20,109,2,675449.0,gene_VEGFD,0.3362822920091675
LAM3,State_20,109,2,675449.0,gene_CTSK,0.5454840445545335
LAM3,State_20,109,2,675449.0,gene_ESR1,1.845266750175333
LAM3,State_20,109,2,675449.0,gene_EMX2,0.0
LAM3,State_20,109,2,675449.0,gene_HOXA11,0.0
LAM3,State_12,378,2,6865086.0,melanocytic_identity,0.5930143067629974
LAM3,State_12,378,2,6865086.0,contractile_marker_panel,0.2399744942709703
LAM3,State_12,378,2,6865086.0,VEGFD_CTSK_panel,0.4419497349774012
LAM3,State_12,378,2,6865086.0,ESR1_hormone_marker,0.8172960093669976
LAM3,State_12,378,2,6865086.0,HOX_PBX_markers,0.0036284176586029427
LAM3,State_12,378,2,6865086.0,CORE1,0.29190762755504296
LAM3,State_12,378,2,6865086.0,CORE2,0.5050936438189855
LAM3,State_12,378,2,6865086.0,CORE3_identity,0.5489702414688925
LAM3,State_12,378,2,6865086.0,LAM_myogenic_contractile,0.31375348352068766
LAM3,State_12,378,2,6865086.0,ECM_remodeling,0.5297779647492916
LAM3,State_12,378,2,6865086.0,mTOR_translation,0.81037425247256
LAM3,State_12,378,2,6865086.0,hormone_related,0.5751670158078648
LAM3,State_12,378,2,6865086.0,hypoxia_stress,0.31281358657442176
LAM3,State_12,378,2,6865086.0,protease_ECM_niche,0.5834299492035817
LAM3,State_12,378,2,6865086.0,HOX_PBX,0.3829006958240857
LAM3,State_12,378,2,6865086.0,normal_lung_interstitial,0.2735890229137057
LAM3,State_12,378,2,6865086.0,LAMCORE_777,0.3276782238010941
LAM3,State_12,378,2,6865086.0,ciliated,0.11924616259149246
LAM3,State_12,378,2,6865086.0,AT2,1.7191619782367427
LAM3,State_12,378,2,6865086.0,macrophage,1.0596537004787019
LAM3,State_12,378,2,6865086.0,endothelial,0.5106119587219219
LAM3,State_12,378,2,6865086.0,fibroblast,0.29139733074763313
LAM3,State_12,378,2,6865086.0,mesothelial,0.04030980336129732
LAM3,State_12,378,2,6865086.0,pericyte_VSMC,0.22943015822627078
LAM3,State_12,378,2,6865086.0,gene_PMEL,0.0552541737058379
LAM3,State_12,378,2,6865086.0,gene_MLANA,0.0552541737058379
LAM3,State_12,378,2,6865086.0,gene_MITF,1.6685345728773164
LAM3,State_12,378,2,6865086.0,gene_ACTA2,0.36255329067145586
LAM3,State_12,378,2,6865086.0,gene_ACTG2,0.051110570587918486
LAM3,State_12,378,2,6865086.0,gene_MYH11,0.3062596215535366
LAM3,State_12,378,2,6865086.0,gene_VEGFD,0.11672906641508057
LAM3,State_12,378,2,6865086.0,gene_CTSK,0.7671704035397219
LAM3,State_12,378,2,6865086.0,gene_ESR1,0.8172960093669976
LAM3,State_12,378,2,6865086.0,gene_EMX2,0.007256835317205885
LAM3,State_12,378,2,6865086.0,gene_HOXA11,0.0
LAM3,State_7,223,2,2465759.0,melanocytic_identity,0.3664039199812381
LAM3,State_7,223,2,2465759.0,contractile_marker_panel,0.1142205882693057
LAM3,State_7,223,2,2465759.0,VEGFD_CTSK_panel,0.2647045610169599
LAM3,State_7,223,2,2465759.0,ESR1_hormone_marker,0.6072856270422354
LAM3,State_7,223,2,2465759.0,HOX_PBX_markers,0.0
LAM3,State_7,223,2,2465759.0,CORE1,0.11135328004384362
LAM3,State_7,223,2,2465759.0,CORE2,0.2424931061681337
LAM3,State_7,223,2,2465759.0,CORE3_identity,0.344824763860747
LAM3,State_7,223,2,2465759.0,LAM_myogenic_contractile,0.13477461900126014
LAM3,State_7,223,2,2465759.0,ECM_remodeling,0.14467736596452954
LAM3,State_7,223,2,2465759.0,mTOR_translation,0.9748522328105058
LAM3,State_7,223,2,2465759.0,hormone_related,0.5622029305060928
LAM3,State_7,223,2,2465759.0,hypoxia_stress,0.2506970332455158
LAM3,State_7,223,2,2465759.0,protease_ECM_niche,0.22143939607695629
LAM3,State_7,223,2,2465759.0,HOX_PBX,0.39669623854773706
LAM3,State_7,223,2,2465759.0,normal_lung_interstitial,0.05239797608791904
LAM3,State_7,223,2,2465759.0,LAMCORE_777,0.2737638799219341
LAM3,State_7,223,2,2465759.0,ciliated,0.11291915478094587
LAM3,State_7,223,2,2465759.0,AT2,2.6205140281966255
LAM3,State_7,223,2,2465759.0,macrophage,0.26635354518568627
LAM3,State_7,223,2,2465759.0,endothelial,0.13660843064943756
LAM3,State_7,223,2,2465759.0,fibroblast,0.045732232754083973
LAM3,State_7,223,2,2465759.0,mesothelial,0.06350796940832396
LAM3,State_7,223,2,2465759.0,pericyte_VSMC,0.10182687340697545
LAM3,State_7,223,2,2465759.0,gene_PMEL,0.07045830981747979
LAM3,State_7,223,2,2465759.0,gene_MLANA,0.12202069681724459
LAM3,State_7,223,2,2465759.0,gene_MITF,0.90673275330899
LAM3,State_7,223,2,2465759.0,gene_ACTA2,0.1778668380053594
LAM3,State_7,223,2,2465759.0,gene_ACTG2,0.004047344824335239
LAM3,State_7,223,2,2465759.0,gene_MYH11,0.16074758197822248
LAM3,State_7,223,2,2465759.0,gene_VEGFD,0.12202069681724459
LAM3,State_7,223,2,2465759.0,gene_CTSK,0.4073884252166752
LAM3,State_7,223,2,2465759.0,gene_ESR1,0.6072856270422354
LAM3,State_7,223,2,2465759.0,gene_EMX2,0.0
LAM3,State_7,223,2,2465759.0,gene_HOXA11,0.0
LAM3,State_5,95,2,1525545.0,melanocytic_identity,0.5343658094485666
LAM3,State_5,95,2,1525545.0,contractile_marker_panel,0.26342642616170436
LAM3,State_5,95,2,1525545.0,VEGFD_CTSK_panel,0.7079070422854903
LAM3,State_5,95,2,1525545.0,ESR1_hormone_marker,0.37314669962865693
LAM3,State_5,95,2,1525545.0,HOX_PBX_markers,0.00651243784612148
LAM3,State_5,95,2,1525545.0,CORE1,0.21191215225133486
LAM3,State_5,95,2,1525545.0,CORE2,0.6579348216709662
LAM3,State_5,95,2,1525545.0,CORE3_identity,0.5731343782633795
LAM3,State_5,95,2,1525545.0,LAM_myogenic_contractile,0.2876462443304183
LAM3,State_5,95,2,1525545.0,ECM_remodeling,0.6020089150166607
LAM3,State_5,95,2,1525545.0,mTOR_translation,1.6199068717896359
LAM3,State_5,95,2,1525545.0,hormone_related,0.09967445949030264
LAM3,State_5,95,2,1525545.0,hypoxia_stress,0.1693136231631563
LAM3,State_5,95,2,1525545.0,protease_ECM_niche,1.0060316556709037
LAM3,State_5,95,2,1525545.0,HOX_PBX,0.020161579725325177
LAM3,State_5,95,2,1525545.0,normal_lung_interstitial,0.22916805977942029
LAM3,State_5,95,2,1525545.0,LAMCORE_777,0.11940324422220087
LAM3,State_5,95,2,1525545.0,ciliated,0.02348475869735666
LAM3,State_5,95,2,1525545.0,AT2,1.2260870084935422
LAM3,State_5,95,2,1525545.0,macrophage,2.639867511853473
LAM3,State_5,95,2,1525545.0,endothelial,0.14097669891459258
LAM3,State_5,95,2,1525545.0,fibroblast,0.19046627965143195
LAM3,State_5,95,2,1525545.0,mesothelial,0.005576108941280176
LAM3,State_5,95,2,1525545.0,pericyte_VSMC,0.20244063337285023
LAM3,State_5,95,2,1525545.0,gene_PMEL,0.3030423908451466
LAM3,State_5,95,2,1525545.0,gene_MLANA,0.01302487569224296
LAM3,State_5,95,2,1525545.0,gene_MITF,1.2870301618083102
LAM3,State_5,95,2,1525545.0,gene_ACTA2,0.61988243529832
LAM3,State_5,95,2,1525545.0,gene_ACTG2,0.01302487569224296
LAM3,State_5,95,2,1525545.0,gene_MYH11,0.15737196749455004
LAM3,State_5,95,2,1525545.0,gene_VEGFD,0.03224952090386287
