modality,patient_id,gene,panel_gene_available,n_units,n_detected_units,not_detected_fraction,detected_low_fraction,detected_high_fraction,low_expression_upper_bound,high_expression_lower_bound,state_note
Visium,LAM4,IFIT2,True,2311,308.0,0.8667243617481609,0.033318909562959756,0.033318909562959756,0.38847291935516814,0.8468796902893727,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,IFIT3,True,2311,902.0,0.6096927736910428,0.09779316313284292,0.09779316313284292,0.4928243986874751,1.0080644655513886,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,IFITM1,True,2311,389.0,0.8316745997403722,0.04197317178710515,0.04240588489831242,0.4355556360274656,0.8497625746821431,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,IFITM2,True,2311,1896.0,0.17957594115101688,0.2051060147122458,0.2051060147122458,0.9583265619404984,1.560908729624237,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,IFITM3,True,2311,2121.0,0.08221549112938122,0.22933794893985288,0.22977066205106014,1.4177258734043015,1.9833623627853938,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,IFNG,True,2311,115.0,0.950237992211164,0.012548680225010819,0.012548680225010819,0.4410812356720354,0.9682345642497723,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,IL1B,True,2311,825.0,0.6430116832540026,0.08913890090869753,0.08957161401990481,0.5466968603838761,1.171913552360717,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,IL6,True,2311,1542.0,0.3327563825183903,0.16702726092600606,0.16702726092600606,0.7235646987460881,1.5926320810338568,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,IRF1,True,2311,2058.0,0.10947641713543921,0.22284725227174385,0.22284725227174385,1.0942813074163087,1.978983720530512,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,ISG15,True,2311,820.0,0.645175248810039,0.08870618779749026,0.08870618779749026,0.4712427703981674,1.0393288028524186,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,KLF4,True,2311,1706.0,0.2617914322803981,0.18433578537429685,0.1847684984855041,0.7412988720180956,1.451702561108902,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,KLRC1,True,2311,69.0,0.9701427953266984,0.0073561228905235825,0.007788836001730853,0.348294439801769,0.7751063991517061,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,KLRD1,True,2311,412.0,0.821722198182605,0.044569450454348764,0.044569450454348764,0.4470298300005349,0.9884719478801226,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,LAG3,True,2311,83.0,0.9640848117697967,0.009086975335352661,0.009086975335352661,0.4022851098830582,0.7042631425507234,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,LGALS9,True,2311,962.0,0.5837299870186067,0.10428385980095196,0.10428385980095196,0.5098608352992422,1.050320086353963,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,LGR5,True,2311,46.0,0.9800951968844656,0.005192557334487235,0.005192557334487235,0.4246394995408508,0.7685534953974745,nonzero transcript means detected; low/high are expression intervals
