modality,patient_id,gene,panel_gene_available,n_units,n_detected_units,not_detected_fraction,detected_low_fraction,detected_high_fraction,low_expression_upper_bound,high_expression_lower_bound,state_note
Visium_HD,LAM3,IFIT1,True,268206,668.0,0.9975093771205715,0.0006151987651282969,0.0006226557198571247,4.1327587523310045,5.160003684791601,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,IFIT2,True,268206,615.0,0.9977069864208854,0.0005704570367553298,0.0005741855141197438,4.114816309650305,5.081436364773986,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,IFIT3,True,268206,1644.0,0.9938703832129036,0.0015324041967741213,0.001543589628867363,4.089957353024992,5.105547978118739,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,IFITM1,True,268206,150.0,0.9994407283953379,0.00014168213984772898,0.00014168213984772898,4.188734184063806,5.0198503717521845,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,IFITM2,True,268206,3176.0,0.9881583558906214,0.0029305832084293416,0.0030461660067261733,4.120760252161866,5.17297292060993,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,IFITM3,True,268206,8219.0,0.969355644541882,0.007632193164955296,0.007662020983870607,4.1327587523310045,5.175888907856388,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,IFNG,True,268206,41.0,0.999847132428059,3.728477364413921e-05,4.101325100855313e-05,4.188670393093711,4.940848456708128,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,IL1B,True,268206,158.0,0.9994109005764226,0.00014913909457655683,0.00014913909457655683,3.858708640567592,4.88818294667065,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,IL6,True,268206,242.0,0.9990977084778119,0.00022743711922924915,0.0002311655965936631,4.140337606816325,5.105547978118739,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,IRF1,True,268206,1989.0,0.9925840585221807,0.001834410863291649,0.001875424114300202,4.1327587523310045,5.138685591228619,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,ISG15,True,268206,1014.0,0.9962193239524842,0.0009433047731967219,0.0009470332505611359,4.091399051992344,5.111683578908014,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,KLF4,True,268206,3806.0,0.9858094151510406,0.003515954154642327,0.00357560979247295,4.188670393093711,5.17297292060993,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,KLRC1,True,268206,54.0,0.9997986622223216,5.219868310179489e-05,5.592716046620881e-05,4.075625539654117,4.913648033101426,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,KLRD1,True,268206,487.0,0.9981842315235304,0.0004548742384584983,0.0004623311931873262,4.217888920938519,5.138685591228619,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,LAG3,True,268206,84.0,0.9996868079013892,7.829802465269234e-05,7.829802465269234e-05,4.258271473296902,5.160003684791601,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,LGALS9,True,268206,1749.0,0.9934788930896401,0.0016181591761556416,0.0016703578592574364,3.971863005784163,4.9976096510791,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,LGR5,True,268206,114.0,0.9995749535804568,0.00010439736620358977,0.00011185432093241762,4.201545488547947,5.283601778300414,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,LST1,True,268206,1011.0,0.9962305093845776,0.0009283908637390662,0.0009619471600187915,3.9977590597354795,4.954735408606829,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,MDK,True,268206,2371.0,0.9911597801689745,0.002192344690275385,0.002252000328106008,4.085632256122937,5.121977881431629,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,MICA,True,268206,998.0,0.9962789795903149,0.0009283908637390662,0.0009321193411034801,3.9977590597354795,5.023529310817024,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,MICB,True,268206,80.0,0.9997017218108469,7.456954728827841e-05,7.829802465269234e-05,4.064456487025553,4.9003242732785735,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,MITF,True,268206,1315.0,0.9950970522657957,0.001222940575527766,0.00122666905289218,3.9616964318366588,4.990359911198728,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,MLANA,True,268206,133.0,0.999504112510533,0.00012303975302565938,0.00012676823039007331,3.9873169709146428,5.02726394530988,nonzero transcript means detected; low/high are expression intervals
Visium_HD,LAM3,NANOG,False,268206,,,,,,,not_assayed
