filter_row_id,dataset,canonical_query_hash,query_id,contrast,perturbation_key,perturbation_class,pert_iname,median_reversal_WTCS,median_reversal_NCS,max_reversal_NCS,fraction_reversed,n_signatures,n_cells,n_query_sizes,query_size_stable,exploratory,applicable_target_sizes,pert_type,q25_reversal_NCS,q75_reversal_NCS,best_context,cross_phase_status,measured_in_other_dataset,tier,tier1_eligible,row_direction_class,unique_drug_id
85,GSE70138,3ed553c25262a7f3,tsc2_loss_plastic__q73x60__3ed553c25262a7f3,tsc2_loss_plastic,compound::ql-x-138,compound,QL-X-138,0.25101408,0.8814199722631186,1.846566364475477,0.5652173913043478,138,15,1,True,False,100,trt_cp,0.0,1.1077663766645918,A375|0.37 um|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::qlx138
33,GSE92742,3ed553c25262a7f3,tsc2_loss_plastic__q73x60__3ed553c25262a7f3,tsc2_loss_plastic,compound::osi-027,compound,OSI-027,0.2621425,0.8811704120817914,1.4004746860405153,0.5454545454545454,66,19,1,True,False,100,trt_cp,0.0,1.1024422011710304,BT20|500 nM|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::osi027
21,GSE92742,5e6e39a3cacf5878,tsc2_loss_plastic__q110x94__5e6e39a3cacf5878,tsc2_loss_plastic,compound::pi-103,compound,PI-103,0.21166736,0.8764752004465578,1.6313284473364058,0.5663716814159292,113,59,1,True,False,150,trt_cp,-0.0,1.173247729376979,HCC515|10 µM|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::pi103
91,GSE70138,3ed553c25262a7f3,tsc2_loss_plastic__q73x60__3ed553c25262a7f3,tsc2_loss_plastic,compound::ly-294002,compound,LY-294002,0.24853459,0.8676736290581603,1.1907755153591115,0.6428571428571429,14,5,1,True,False,100,trt_cp,0.0,0.9705899346698668,PC3|10.0 um|6 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::ly294002
13,GSE92742,3ed553c25262a7f3,tsc2_loss_plastic__q73x60__3ed553c25262a7f3,tsc2_loss_plastic,compound::azd-8055,compound,AZD-8055,0.24623404,0.8667791185601772,1.5293684591942314,0.5700934579439252,107,56,1,True,False,100,trt_cp,0.0,1.043832616675822,RMGI|10 µM|6 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::azd8055
12,GSE92742,3ed553c25262a7f3,tsc2_loss_plastic__q73x60__3ed553c25262a7f3,tsc2_loss_plastic,compound::nvp-bez235,compound,NVP-BEZ235,0.23710108,0.8427487290753116,1.6135891864969325,0.594059405940594,101,54,1,True,False,100,trt_cp,-0.0,1.0426486627766955,VCAP|500 nM|6 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::nvpbez235
84,GSE70138,3ed553c25262a7f3,tsc2_loss_plastic__q73x60__3ed553c25262a7f3,tsc2_loss_plastic,compound::osi-027,compound,OSI-027,0.24384812,0.8418215224871013,1.830459119361884,0.5686274509803921,153,16,1,True,False,100,trt_cp,-0.0,1.1433739433027783,PC3|3.33 um|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::osi027
34,GSE92742,3ed553c25262a7f3,tsc2_loss_plastic__q73x60__3ed553c25262a7f3,tsc2_loss_plastic,compound::lestaurtinib,compound,lestaurtinib,0.23617053,0.8289814820647357,1.4601479837635771,0.5666666666666667,30,15,1,True,False,100,trt_cp,0.0,0.977731608377588,ASC|10 µM|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::lestaurtinib
69,GSE70138,8d3134ad07f43cf3,tsc2_loss_plastic__q34x29__8d3134ad07f43cf3,tsc2_loss_plastic,compound::niacin,compound,niacin,0.2634989,0.8245990915630755,1.6697313227924842,0.5714285714285714,42,7,1,True,False,50,trt_cp,0.0,1.090531414930308,MCF7|0.04 um|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::niacin
58,GSE70138,5e6e39a3cacf5878,tsc2_loss_plastic__q110x94__5e6e39a3cacf5878,tsc2_loss_plastic,compound::gdc-0941,compound,GDC-0941,0.20905407,0.8110807794449276,1.630343742692576,0.5222222222222223,180,17,1,True,False,150,trt_cp,0.0,1.0774948702986455,HA1E|0.37 um|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::gdc0941
