pool,donor_id,candidate_program,gene,weight,rank_position,selected_rank,selected_seed,n_cells
high_confidence,LAM32,program_1,SLC25A36,0.9973938465118408,44,6,0,493
high_confidence,LAM32,program_1,LINC01619,0.9921609163284302,45,6,0,493
high_confidence,LAM32,program_1,DENND4C,0.9826200008392334,46,6,0,493
high_confidence,LAM32,program_1,FHIT,0.9648146033287048,47,6,0,493
high_confidence,LAM32,program_1,RAB11FIP1,0.9459314942359924,48,6,0,493
high_confidence,LAM32,program_1,PCCA,0.9453068971633911,49,6,0,493
high_confidence,LAM32,program_1,MYO9A,0.9405990839004517,50,6,0,493
high_confidence,LAM32,program_2,RPS6,2.1397690773010254,1,6,0,493
high_confidence,LAM32,program_2,SPPL2A,1.9173235893249512,2,6,0,493
high_confidence,LAM32,program_2,DLEU2,1.516282320022583,3,6,0,493
high_confidence,LAM32,program_2,KLF4,1.453162670135498,4,6,0,493
high_confidence,LAM32,program_2,PTMA,1.401422142982483,5,6,0,493
high_confidence,LAM32,program_2,ACTA2,1.3994640111923218,6,6,0,493
high_confidence,LAM32,program_2,LMO3,1.2245770692825317,7,6,0,493
high_confidence,LAM32,program_2,FCHO2,1.2048790454864502,8,6,0,493
high_confidence,LAM32,program_2,PELI1,1.18088960647583,9,6,0,493
high_confidence,LAM32,program_2,RNF144B,1.1757731437683105,10,6,0,493
high_confidence,LAM32,program_2,SECISBP2L,1.1717755794525146,11,6,0,493
high_confidence,LAM32,program_2,RALGAPA2,1.1598323583602905,12,6,0,493
high_confidence,LAM32,program_2,MTRNR2L8,1.1552178859710693,13,6,0,493
high_confidence,LAM32,program_2,COP1,1.1470509767532349,14,6,0,493
high_confidence,LAM32,program_2,CPM,1.13206946849823,15,6,0,493
high_confidence,LAM32,program_2,MAP2K1,1.1261616945266724,16,6,0,493
high_confidence,LAM32,program_2,RNF130,1.0833218097686768,17,6,0,493
high_confidence,LAM32,program_2,CDKAL1,1.0816988945007324,18,6,0,493
high_confidence,LAM32,program_2,AOPEP,1.0792303085327148,19,6,0,493
high_confidence,LAM32,program_2,SRGAP2,1.0623977184295654,20,6,0,493
high_confidence,LAM32,program_2,ZFAND3,1.0468568801879883,21,6,0,493
high_confidence,LAM32,program_2,TMEM87A,1.044682264328003,22,6,0,493
high_confidence,LAM32,program_2,CMIP,1.0408308506011963,23,6,0,493
high_confidence,LAM32,program_2,NKG7,1.0392212867736816,24,6,0,493
high_confidence,LAM32,program_2,CCDC141,1.0358930826187134,25,6,0,493
high_confidence,LAM32,program_2,NAALADL2,1.0067356824874878,26,6,0,493
high_confidence,LAM32,program_2,SH3KBP1,1.0053794384002686,27,6,0,493
high_confidence,LAM32,program_2,GFOD1,0.992544412612915,28,6,0,493
high_confidence,LAM32,program_2,CAMK2D,0.9692922234535217,29,6,0,493
high_confidence,LAM32,program_2,FAM49A,0.9692572951316833,30,6,0,493
high_confidence,LAM32,program_2,LUC7L2,0.9682239294052124,31,6,0,493
high_confidence,LAM32,program_2,GNLY,0.9624919295310974,32,6,0,493
high_confidence,LAM32,program_2,WWC2,0.9621638655662537,33,6,0,493
high_confidence,LAM32,program_2,ZEB1,0.9592636227607727,34,6,0,493
high_confidence,LAM32,program_2,CARMIL1,0.9501322507858276,35,6,0,493
high_confidence,LAM32,program_2,CEMIP2,0.947575569152832,36,6,0,493
high_confidence,LAM32,program_2,UBE2E2,0.9456926584243774,37,6,0,493
high_confidence,LAM32,program_2,FTX,0.9434170722961426,38,6,0,493
high_confidence,LAM32,program_2,R3HDM2,0.9420788288116455,39,6,0,493
high_confidence,LAM32,program_2,ERC1,0.9383919835090637,40,6,0,493
high_confidence,LAM32,program_2,SNHG14,0.9351113438606262,41,6,0,493
high_confidence,LAM32,program_2,CARD11,0.9330679178237915,42,6,0,493
high_confidence,LAM32,program_2,NFKBIZ,0.9304632544517517,43,6,0,493
high_confidence,LAM32,program_2,MTUS1,0.9290586113929749,44,6,0,493
high_confidence,LAM32,program_2,NR4A1,0.9282394051551819,45,6,0,493
high_confidence,LAM32,program_2,AP3B1,0.9259806871414185,46,6,0,493
high_confidence,LAM32,program_2,ZSWIM6,0.9248345494270325,47,6,0,493
high_confidence,LAM32,program_2,TOX,0.921863317489624,48,6,0,493
high_confidence,LAM32,program_2,PTPN1,0.9138733744621277,49,6,0,493
high_confidence,LAM32,program_2,FAM172A,0.9098446369171143,50,6,0,493
high_confidence,LAM32,program_3,SPPL2A,1.86767578125,1,6,0,493
high_confidence,LAM32,program_3,FBXL17,1.708695411682129,2,6,0,493
high_confidence,LAM32,program_3,SERPINE1,1.5428905487060547,3,6,0,493
high_confidence,LAM32,program_3,THEMIS,1.4301635026931763,4,6,0,493
high_confidence,LAM32,program_3,PUM2,1.397601842880249,5,6,0,493
high_confidence,LAM32,program_3,WARS,1.3473570346832275,6,6,0,493
high_confidence,LAM32,program_3,SORBS2,1.3237837553024292,7,6,0,493
high_confidence,LAM32,program_3,MAML3,1.302051305770874,8,6,0,493
high_confidence,LAM32,program_3,SRSF4,1.2208372354507446,9,6,0,493
high_confidence,LAM32,program_3,RBM47,1.2069352865219116,10,6,0,493
high_confidence,LAM32,program_3,MTOR,1.1974220275878906,11,6,0,493
high_confidence,LAM32,program_3,MACF1,1.1969554424285889,12,6,0,493
high_confidence,LAM32,program_3,GADD45B,1.1950340270996094,13,6,0,493
high_confidence,LAM32,program_3,ZMYND8,1.1938821077346802,14,6,0,493
high_confidence,LAM32,program_3,TMSB10,1.1915041208267212,15,6,0,493
high_confidence,LAM32,program_3,ERRFI1,1.1578288078308105,16,6,0,493
high_confidence,LAM32,program_3,STK17B,1.152719259262085,17,6,0,493
high_confidence,LAM32,program_3,LYN,1.1467885971069336,18,6,0,493
high_confidence,LAM32,program_3,MCTP1,1.1117234230041504,19,6,0,493
high_confidence,LAM32,program_3,DENND4A,1.0896719694137573,20,6,0,493
high_confidence,LAM32,program_3,CMIP,1.078468680381775,21,6,0,493
high_confidence,LAM32,program_3,ZRANB2,1.077664852142334,22,6,0,493
high_confidence,LAM32,program_3,UTRN,1.0563042163848877,23,6,0,493
high_confidence,LAM32,program_3,PPP2R5C,1.0505321025848389,24,6,0,493
high_confidence,LAM32,program_3,SBF2,1.0459901094436646,25,6,0,493
high_confidence,LAM32,program_3,CCL5,1.0459163188934326,26,6,0,493
high_confidence,LAM32,program_3,TRIO,1.043524980545044,27,6,0,493
high_confidence,LAM32,program_3,DYRK1A,1.028238296508789,28,6,0,493
high_confidence,LAM32,program_3,TMEM163,1.0278688669204712,29,6,0,493
high_confidence,LAM32,program_3,SYTL2,1.0236436128616333,30,6,0,493
high_confidence,LAM32,program_3,ABLIM1,1.0122219324111938,31,6,0,493
high_confidence,LAM32,program_3,TTC17,1.006516456604004,32,6,0,493
high_confidence,LAM32,program_3,LCP2,1.0049253702163696,33,6,0,493
high_confidence,LAM32,program_3,KDM2A,0.9998085498809814,34,6,0,493
high_confidence,LAM32,program_3,ERBB4,0.9990431070327759,35,6,0,493
high_confidence,LAM32,program_3,LPP,0.9961163997650146,36,6,0,493
high_confidence,LAM32,program_3,EVA1C,0.9937546849250793,37,6,0,493
high_confidence,LAM32,program_3,SOX5,0.9928637742996216,38,6,0,493
high_confidence,LAM32,program_3,CTNND1,0.990289568901062,39,6,0,493
high_confidence,LAM32,program_3,EIF4EBP1,0.9753486514091492,40,6,0,493
high_confidence,LAM32,program_3,HIP1,0.9667956233024597,41,6,0,493
high_confidence,LAM32,program_3,GLG1,0.9632954001426697,42,6,0,493
high_confidence,LAM32,program_3,DIAPH2,0.9536963105201721,43,6,0,493
high_confidence,LAM32,program_3,AIF1,0.9531577229499817,44,6,0,493
high_confidence,LAM32,program_3,PID1,0.9473419189453125,45,6,0,493
high_confidence,LAM32,program_3,ATP13A4,0.9460381269454956,46,6,0,493
high_confidence,LAM32,program_3,ATP1A1,0.9417561292648315,47,6,0,493
high_confidence,LAM32,program_3,MEGF9,0.9390684962272644,48,6,0,493
high_confidence,LAM32,program_3,RAPGEF2,0.9324367046356201,49,6,0,493
high_confidence,LAM32,program_3,DOCK5,0.9315847158432007,50,6,0,493
high_confidence,LAM32,program_4,BAZ1A,3.1563491821289062,1,6,0,493
high_confidence,LAM32,program_4,SPPL2A,2.4924516677856445,2,6,0,493
high_confidence,LAM32,program_4,SKAP1,2.087939977645874,3,6,0,493
high_confidence,LAM32,program_4,RSBN1L,1.9954876899719238,4,6,0,493
high_confidence,LAM32,program_4,MCL1,1.971289038658142,5,6,0,493
high_confidence,LAM32,program_4,TNRC6B,1.9090720415115356,6,6,0,493
high_confidence,LAM32,program_4,SORBS2,1.8734465837478638,7,6,0,493
high_confidence,LAM32,program_4,CASK,1.8363761901855469,8,6,0,493
high_confidence,LAM32,program_4,CEMIP2,1.8218806982040405,9,6,0,493
high_confidence,LAM32,program_4,SERPINE1,1.7908227443695068,10,6,0,493
high_confidence,LAM32,program_4,PHF21A,1.7477879524230957,11,6,0,493
high_confidence,LAM32,program_4,DENND1A,1.7349389791488647,12,6,0,493
high_confidence,LAM32,program_4,PSME4,1.7275886535644531,13,6,0,493
high_confidence,LAM32,program_4,EIF4EBP1,1.7141836881637573,14,6,0,493
high_confidence,LAM32,program_4,RASAL2,1.673780083656311,15,6,0,493
high_confidence,LAM32,program_4,CAMK1D,1.6692652702331543,16,6,0,493
high_confidence,LAM32,program_4,CCL5,1.6497650146484375,17,6,0,493
high_confidence,LAM32,program_4,SMCHD1,1.5967214107513428,18,6,0,493
high_confidence,LAM32,program_4,CD53,1.5450814962387085,19,6,0,493
high_confidence,LAM32,program_4,AZI2,1.5444785356521606,20,6,0,493
high_confidence,LAM32,program_4,TGFBR1,1.527082085609436,21,6,0,493
high_confidence,LAM32,program_4,PARP14,1.5185801982879639,22,6,0,493
high_confidence,LAM32,program_4,CXCL14,1.5174779891967773,23,6,0,493
high_confidence,LAM32,program_4,RAC1,1.5053538084030151,24,6,0,493
high_confidence,LAM32,program_4,COL4A1,1.5051108598709106,25,6,0,493
high_confidence,LAM32,program_4,PTPRK,1.5008935928344727,26,6,0,493
high_confidence,LAM32,program_4,LYZ,1.5006805658340454,27,6,0,493
high_confidence,LAM32,program_4,DIAPH2,1.4982974529266357,28,6,0,493
high_confidence,LAM32,program_4,TMEM135,1.4401289224624634,29,6,0,493
high_confidence,LAM32,program_4,STARD13,1.4031003713607788,30,6,0,493
high_confidence,LAM32,program_4,ARL15,1.3981926441192627,31,6,0,493
high_confidence,LAM32,program_4,ATXN1,1.3747328519821167,32,6,0,493
high_confidence,LAM32,program_4,RORA,1.3739129304885864,33,6,0,493
high_confidence,LAM32,program_4,OLA1,1.3728713989257812,34,6,0,493
high_confidence,LAM32,program_4,TNRC6A,1.3552703857421875,35,6,0,493
high_confidence,LAM32,program_4,GRK3,1.334041714668274,36,6,0,493
high_confidence,LAM32,program_4,BBS9,1.3269429206848145,37,6,0,493
high_confidence,LAM32,program_4,LYN,1.3252580165863037,38,6,0,493
high_confidence,LAM32,program_4,COL1A2,1.309796690940857,39,6,0,493
high_confidence,LAM32,program_4,VIM,1.307499647140503,40,6,0,493
high_confidence,LAM32,program_4,CMIP,1.2976168394088745,41,6,0,493
high_confidence,LAM32,program_4,GAB2,1.291661262512207,42,6,0,493
high_confidence,LAM32,program_4,ROCK1,1.2866003513336182,43,6,0,493
high_confidence,LAM32,program_4,GOLGB1,1.2699941396713257,44,6,0,493
high_confidence,LAM32,program_4,ACOXL,1.2611730098724365,45,6,0,493
high_confidence,LAM32,program_4,MSR1,1.2538187503814697,46,6,0,493
high_confidence,LAM32,program_4,CCDC14,1.2451170682907104,47,6,0,493
high_confidence,LAM32,program_4,PSAP,1.2343955039978027,48,6,0,493
high_confidence,LAM32,program_4,SAMD3,1.2196722030639648,49,6,0,493
high_confidence,LAM32,program_4,RUFY3,1.21864652633667,50,6,0,493
high_confidence,LAM32,program_5,SPPL2A,1.9583019018173218,1,6,0,493
high_confidence,LAM32,program_5,SASH1,1.934824824333191,2,6,0,493
high_confidence,LAM32,program_5,BTG1,1.7428312301635742,3,6,0,493
high_confidence,LAM32,program_5,JUNB,1.680419683456421,4,6,0,493
high_confidence,LAM32,program_5,USP25,1.4352655410766602,5,6,0,493
high_confidence,LAM32,program_5,GAPDH,1.4142084121704102,6,6,0,493
high_confidence,LAM32,program_5,PDE3B,1.411767601966858,7,6,0,493
high_confidence,LAM32,program_5,ZDHHC21,1.4088340997695923,8,6,0,493
high_confidence,LAM32,program_5,ULK4,1.3596289157867432,9,6,0,493
high_confidence,LAM32,program_5,AHCTF1,1.3484718799591064,10,6,0,493
high_confidence,LAM32,program_5,MLPH,1.3183867931365967,11,6,0,493
high_confidence,LAM32,program_5,RBPJ,1.2506334781646729,12,6,0,493
high_confidence,LAM32,program_5,CMIP,1.1999422311782837,13,6,0,493
high_confidence,LAM32,program_5,AIF1,1.1903210878372192,14,6,0,493
high_confidence,LAM32,program_5,DOCK5,1.1831555366516113,15,6,0,493
high_confidence,LAM32,program_5,DENND1A,1.1485376358032227,16,6,0,493
high_confidence,LAM32,program_5,MRTFA,1.1387666463851929,17,6,0,493
high_confidence,LAM32,program_5,FAM13A,1.136587381362915,18,6,0,493
high_confidence,LAM32,program_5,TBCK,1.1237475872039795,19,6,0,493
high_confidence,LAM32,program_5,CAMK2D,1.120782494544983,20,6,0,493
high_confidence,LAM32,program_5,CCND3,1.1147432327270508,21,6,0,493
high_confidence,LAM32,program_5,CHKA,1.0970845222473145,22,6,0,493
high_confidence,LAM32,program_5,PIK3R5,1.0784364938735962,23,6,0,493
high_confidence,LAM32,program_5,SRPK2,1.0603066682815552,24,6,0,493
high_confidence,LAM32,program_5,EHMT1,1.0476367473602295,25,6,0,493
high_confidence,LAM32,program_5,CYBA,1.045238971710205,26,6,0,493
high_confidence,LAM32,program_5,TRAPPC9,1.0306289196014404,27,6,0,493
high_confidence,LAM32,program_5,BTAF1,1.0255986452102661,28,6,0,493
high_confidence,LAM32,program_5,SLC12A6,1.0223772525787354,29,6,0,493
high_confidence,LAM32,program_5,STAT4,1.0154919624328613,30,6,0,493
high_confidence,LAM32,program_5,DIAPH2,1.0139729976654053,31,6,0,493
high_confidence,LAM32,program_5,DGKD,1.000775694847107,32,6,0,493
high_confidence,LAM32,program_5,ACOXL,0.9985631108283997,33,6,0,493
high_confidence,LAM32,program_5,TYROBP,0.995366096496582,34,6,0,493
high_confidence,LAM32,program_5,EPS8,0.9810686707496643,35,6,0,493
high_confidence,LAM32,program_5,MGP,0.9757351279258728,36,6,0,493
high_confidence,LAM32,program_5,STOX2,0.9727126359939575,37,6,0,493
high_confidence,LAM32,program_5,ARHGEF12,0.9701670408248901,38,6,0,493
high_confidence,LAM32,program_5,PDE8A,0.9660170078277588,39,6,0,493
high_confidence,LAM32,program_5,GMDS-DT,0.9623289108276367,40,6,0,493
high_confidence,LAM32,program_5,PHACTR2,0.9620005488395691,41,6,0,493
high_confidence,LAM32,program_5,KDM4C,0.949994683265686,42,6,0,493
high_confidence,LAM32,program_5,GNLY,0.9499899744987488,43,6,0,493
high_confidence,LAM32,program_5,RASAL2,0.9469313025474548,44,6,0,493
high_confidence,LAM32,program_5,TLK1,0.9466851949691772,45,6,0,493
high_confidence,LAM32,program_5,SON,0.9405523538589478,46,6,0,493
high_confidence,LAM32,program_5,DAPK1,0.9203552007675171,47,6,0,493
high_confidence,LAM32,program_5,EIF4EBP1,0.9176774024963379,48,6,0,493
high_confidence,LAM32,program_5,RNF145,0.905018150806427,49,6,0,493
high_confidence,LAM32,program_5,ERBB4,0.8875966668128967,50,6,0,493
high_confidence,LAM32,program_6,SPPL2A,3.4887192249298096,1,6,0,493
high_confidence,LAM32,program_6,CD55,2.514542818069458,2,6,0,493
high_confidence,LAM32,program_6,VCL,2.2671501636505127,3,6,0,493
high_confidence,LAM32,program_6,ZFP36L2,2.0927088260650635,4,6,0,493
high_confidence,LAM32,program_6,TSC22D3,1.8863484859466553,5,6,0,493
high_confidence,LAM32,program_6,VMP1,1.8408963680267334,6,6,0,493
high_confidence,LAM32,program_6,F3,1.7630300521850586,7,6,0,493
high_confidence,LAM32,program_6,RAPGEF2,1.6799365282058716,8,6,0,493
high_confidence,LAM32,program_6,RHOH,1.66899836063385,9,6,0,493
high_confidence,LAM32,program_6,SMCHD1,1.6670753955841064,10,6,0,493
high_confidence,LAM32,program_6,ZRANB2,1.6612342596054077,11,6,0,493
high_confidence,LAM32,program_6,NFIA,1.6416114568710327,12,6,0,493
high_confidence,LAM32,program_6,SENP6,1.6216539144515991,13,6,0,493
high_confidence,LAM32,program_6,SEPTIN9,1.5860767364501953,14,6,0,493
high_confidence,LAM32,program_6,SPIDR,1.5680538415908813,15,6,0,493
high_confidence,LAM32,program_6,TTC7A,1.5583933591842651,16,6,0,493
high_confidence,LAM32,program_6,PPFIA1,1.5335544347763062,17,6,0,493
high_confidence,LAM32,program_6,NF1,1.5318355560302734,18,6,0,493
high_confidence,LAM32,program_6,VAPA,1.5008724927902222,19,6,0,493
high_confidence,LAM32,program_6,AHR,1.4985166788101196,20,6,0,493
high_confidence,LAM32,program_6,NHSL1,1.497949242591858,21,6,0,493
high_confidence,LAM32,program_6,OXR1,1.4914319515228271,22,6,0,493
high_confidence,LAM32,program_6,AGAP1,1.4755451679229736,23,6,0,493
high_confidence,LAM32,program_6,ABI1,1.4728946685791016,24,6,0,493
high_confidence,LAM32,program_6,HSPA1A,1.4641438722610474,25,6,0,493
high_confidence,LAM32,program_6,RORA,1.462799310684204,26,6,0,493
high_confidence,LAM32,program_6,FYB1,1.449979543685913,27,6,0,493
high_confidence,LAM32,program_6,MTSS1,1.4446877241134644,28,6,0,493
high_confidence,LAM32,program_6,SFTPC,1.441856026649475,29,6,0,493
high_confidence,LAM32,program_6,PDE7A,1.4308627843856812,30,6,0,493
high_confidence,LAM32,program_6,PPP2R5C,1.4260984659194946,31,6,0,493
high_confidence,LAM32,program_6,SLCO3A1,1.4225214719772339,32,6,0,493
high_confidence,LAM32,program_6,FOXP2,1.4164104461669922,33,6,0,493
high_confidence,LAM32,program_6,TMCC1,1.4100110530853271,34,6,0,493
high_confidence,LAM32,program_6,COBLL1,1.4056123495101929,35,6,0,493
high_confidence,LAM32,program_6,UTRN,1.3972151279449463,36,6,0,493
high_confidence,LAM32,program_6,EIF4E,1.3960158824920654,37,6,0,493
high_confidence,LAM32,program_6,DOCK8,1.3857189416885376,38,6,0,493
high_confidence,LAM32,program_6,WARS,1.3810451030731201,39,6,0,493
high_confidence,LAM32,program_6,WNK1,1.3788681030273438,40,6,0,493
high_confidence,LAM32,program_6,POU2F1,1.377947449684143,41,6,0,493
high_confidence,LAM32,program_6,LCP2,1.3728314638137817,42,6,0,493
high_confidence,LAM32,program_6,CMIP,1.3704707622528076,43,6,0,493
high_confidence,LAM32,program_6,HDAC8,1.368840217590332,44,6,0,493
high_confidence,LAM32,program_6,CYTH1,1.357745885848999,45,6,0,493
high_confidence,LAM32,program_6,DYNC1H1,1.3454570770263672,46,6,0,493
high_confidence,LAM32,program_6,PID1,1.3368686437606812,47,6,0,493
high_confidence,LAM32,program_6,XRN1,1.3307809829711914,48,6,0,493
high_confidence,LAM32,program_6,HPCAL1,1.3279800415039062,49,6,0,493
high_confidence,LAM32,program_6,ARHGEF38,1.3214722871780396,50,6,0,493
high_confidence,LAM44,program_1,SPPL2A,2.7890560626983643,1,6,0,582
high_confidence,LAM44,program_1,DYRK1A,2.2638959884643555,2,6,0,582
high_confidence,LAM44,program_1,TCF12,2.083042621612549,3,6,0,582
high_confidence,LAM44,program_1,JMJD1C,2.066920757293701,4,6,0,582
high_confidence,LAM44,program_1,CD55,2.0564353466033936,5,6,0,582
high_confidence,LAM44,program_1,ATXN1,2.0521535873413086,6,6,0,582
high_confidence,LAM44,program_1,TTC28,1.947704792022705,7,6,0,582
high_confidence,LAM44,program_1,VMP1,1.8697634935379028,8,6,0,582
high_confidence,LAM44,program_1,TTC7A,1.8511906862258911,9,6,0,582
high_confidence,LAM44,program_1,LIFR,1.810727596282959,10,6,0,582
high_confidence,LAM44,program_1,ZBTB20,1.7782851457595825,11,6,0,582
high_confidence,LAM44,program_1,ICAM1,1.7593942880630493,12,6,0,582
high_confidence,LAM44,program_1,SUMF1,1.7561860084533691,13,6,0,582
high_confidence,LAM44,program_1,CADPS2,1.7501633167266846,14,6,0,582
high_confidence,LAM44,program_1,VCL,1.7095012664794922,15,6,0,582
high_confidence,LAM44,program_1,RABGAP1L,1.7081727981567383,16,6,0,582
high_confidence,LAM44,program_1,BIRC6,1.6982593536376953,17,6,0,582
high_confidence,LAM44,program_1,RFX7,1.664412260055542,18,6,0,582
high_confidence,LAM44,program_1,TSC22D3,1.6363369226455688,19,6,0,582
high_confidence,LAM44,program_1,TEAD1,1.6070126295089722,20,6,0,582
high_confidence,LAM44,program_1,PPP2R5C,1.5828396081924438,21,6,0,582
high_confidence,LAM44,program_1,CUX1,1.515199899673462,22,6,0,582
high_confidence,LAM44,program_1,MTUS1,1.5131386518478394,23,6,0,582
high_confidence,LAM44,program_1,SLC11A1,1.5095058679580688,24,6,0,582
high_confidence,LAM44,program_1,MTOR,1.4768131971359253,25,6,0,582
high_confidence,LAM44,program_1,SLA,1.4673408269882202,26,6,0,582
high_confidence,LAM44,program_1,TNS3,1.4594097137451172,27,6,0,582
high_confidence,LAM44,program_1,ZFP36L2,1.4530028104782104,28,6,0,582
high_confidence,LAM44,program_1,UBR3,1.450202465057373,29,6,0,582
high_confidence,LAM44,program_1,GAB2,1.4483444690704346,30,6,0,582
high_confidence,LAM44,program_1,LCP2,1.442690134048462,31,6,0,582
high_confidence,LAM44,program_1,HIPK2,1.4237951040267944,32,6,0,582
high_confidence,LAM44,program_1,RNF213,1.4220269918441772,33,6,0,582
high_confidence,LAM44,program_1,SPIDR,1.4176201820373535,34,6,0,582
high_confidence,LAM44,program_1,EGR1,1.411677360534668,35,6,0,582
high_confidence,LAM44,program_1,NHSL1,1.4082118272781372,36,6,0,582
high_confidence,LAM44,program_1,SREBF2,1.4069538116455078,37,6,0,582
high_confidence,LAM44,program_1,FNDC3B,1.3901596069335938,38,6,0,582
high_confidence,LAM44,program_1,CACNA2D2,1.3897510766983032,39,6,0,582
high_confidence,LAM44,program_1,DIAPH2,1.3860688209533691,40,6,0,582
high_confidence,LAM44,program_1,MYH9,1.3738267421722412,41,6,0,582
high_confidence,LAM44,program_1,NF1,1.365544080734253,42,6,0,582
high_confidence,LAM44,program_1,MTSS1,1.361189603805542,43,6,0,582
high_confidence,LAM44,program_1,CERT1,1.36013662815094,44,6,0,582
high_confidence,LAM44,program_1,CMIP,1.3424218893051147,45,6,0,582
high_confidence,LAM44,program_1,SOX5,1.3413352966308594,46,6,0,582
high_confidence,LAM44,program_1,ADIPOR2,1.3139201402664185,47,6,0,582
high_confidence,LAM44,program_1,ARHGAP18,1.2958407402038574,48,6,0,582
high_confidence,LAM44,program_1,ATXN2,1.2798551321029663,49,6,0,582
high_confidence,LAM44,program_1,ITGAV,1.2789613008499146,50,6,0,582
high_confidence,LAM44,program_2,SPPL2A,1.7896851301193237,1,6,0,582
high_confidence,LAM44,program_2,RPS6,1.065063714981079,2,6,0,582
high_confidence,LAM44,program_2,RASAL2,0.9238531589508057,3,6,0,582
high_confidence,LAM44,program_2,RALGAPA2,0.8994356989860535,4,6,0,582
high_confidence,LAM44,program_2,ACTA2,0.8844094276428223,5,6,0,582
high_confidence,LAM44,program_2,PSAP,0.8682417273521423,6,6,0,582
high_confidence,LAM44,program_2,ZSWIM6,0.8366872668266296,7,6,0,582
high_confidence,LAM44,program_2,FNDC3B,0.8122174143791199,8,6,0,582
high_confidence,LAM44,program_2,CMIP,0.7976963520050049,9,6,0,582
high_confidence,LAM44,program_2,UBE2E2,0.7902317047119141,10,6,0,582
high_confidence,LAM44,program_2,KLF4,0.7771365642547607,11,6,0,582
high_confidence,LAM44,program_2,USP15,0.7653575539588928,12,6,0,582
high_confidence,LAM44,program_2,RNF213,0.7538403272628784,13,6,0,582
high_confidence,LAM44,program_2,EZR,0.7501198053359985,14,6,0,582
high_confidence,LAM44,program_2,HLA-DRB1,0.7222866415977478,15,6,0,582
high_confidence,LAM44,program_2,MACF1,0.716399073600769,16,6,0,582
high_confidence,LAM44,program_2,CACNA2D2,0.712303102016449,17,6,0,582
high_confidence,LAM44,program_2,DOCK5,0.6829580664634705,18,6,0,582
high_confidence,LAM44,program_2,PIK3R5,0.6822890043258667,19,6,0,582
