pool,candidate_program,known_program,evidence_scope,evidence_level,known_type,overlap_n,overlap_genes,jaccard_top_genes,score_correlation
high_confidence,program_3,macrophage_TREM2_TYROBP,microenvironment,supported,gene_set,0,,0.0,0.05297745957187869
high_confidence,program_4,macrophage_TREM2_TYROBP,microenvironment,supported,gene_set,0,,0.0,0.6753052911817286
high_confidence,program_5,macrophage_TREM2_TYROBP,microenvironment,supported,gene_set,0,,0.0,0.36224262488533854
high_confidence,program_6,macrophage_TREM2_TYROBP,microenvironment,supported,gene_set,0,,0.0,-0.40031994931134135
high_confidence,program_1,TGFbeta_fibroblast,microenvironment,supported,gene_set,0,,0.0,-0.11861770148817273
high_confidence,program_2,TGFbeta_fibroblast,microenvironment,supported,gene_set,0,,0.0,0.02317683969605562
high_confidence,program_3,TGFbeta_fibroblast,microenvironment,supported,gene_set,2,"SERPINE1,TGFBR1",0.03571428571428571,0.1056885492601661
high_confidence,program_4,TGFbeta_fibroblast,microenvironment,supported,gene_set,0,,0.0,-0.08820097079104897
high_confidence,program_5,TGFbeta_fibroblast,microenvironment,supported,gene_set,0,,0.0,-0.07155393977030018
high_confidence,program_6,TGFbeta_fibroblast,microenvironment,supported,gene_set,0,,0.0,0.30387860246199544
high_confidence,program_1,IL6_AT2_repair,microenvironment,supported,gene_set,0,,0.0,-0.20743690749816984
high_confidence,program_2,IL6_AT2_repair,microenvironment,supported,gene_set,0,,0.0,0.7360743345591616
high_confidence,program_3,IL6_AT2_repair,microenvironment,supported,gene_set,1,SFTPA2,0.01694915254237288,-0.11670533899557681
high_confidence,program_4,IL6_AT2_repair,microenvironment,supported,gene_set,0,,0.0,-0.20033338572894854
high_confidence,program_5,IL6_AT2_repair,microenvironment,supported,gene_set,0,,0.0,-0.24419905566054392
high_confidence,program_6,IL6_AT2_repair,microenvironment,supported,gene_set,0,,0.0,-0.004458854476892304
high_confidence,program_1,protease_ECM_niche,microenvironment,supported,gene_set,0,,0.0,0.16888355108666983
high_confidence,program_2,protease_ECM_niche,microenvironment,supported,gene_set,0,,0.0,-0.5260623798992661
high_confidence,program_3,protease_ECM_niche,microenvironment,supported,gene_set,0,,0.0,-0.06502867899715616
high_confidence,program_4,protease_ECM_niche,microenvironment,supported,gene_set,0,,0.0,0.48895538957275353
high_confidence,program_5,protease_ECM_niche,microenvironment,supported,gene_set,0,,0.0,0.2195779804958238
high_confidence,program_6,protease_ECM_niche,microenvironment,supported,gene_set,0,,0.0,-0.20944596800847493
high_confidence,program_1,hormone_related,LAM-shared,supported,gene_set,0,,0.0,-0.14397362332527217
high_confidence,program_2,hormone_related,LAM-shared,supported,gene_set,0,,0.0,0.32212103167575307
high_confidence,program_3,hormone_related,LAM-shared,supported,gene_set,0,,0.0,-0.12132993605976504
high_confidence,program_4,hormone_related,LAM-shared,supported,gene_set,0,,0.0,-0.32950121939105165
high_confidence,program_5,hormone_related,LAM-shared,supported,gene_set,0,,0.0,-0.3704286687114359
high_confidence,program_6,hormone_related,LAM-shared,supported,gene_set,1,PGR,0.017857142857142856,0.6052034569280522
high_confidence,program_1,hypoxia_stress,LAM-shared,supported,gene_set,0,,0.0,0.02008994396865051
high_confidence,program_2,hypoxia_stress,LAM-shared,supported,gene_set,0,,0.0,0.26894067625808327
high_confidence,program_3,hypoxia_stress,LAM-shared,supported,gene_set,0,,0.0,-0.10673713134371586
high_confidence,program_4,hypoxia_stress,LAM-shared,supported,gene_set,1,HSPA1A,0.01694915254237288,-0.2470924278855287
high_confidence,program_5,hypoxia_stress,LAM-shared,supported,gene_set,0,,0.0,-0.06245938292237393
high_confidence,program_6,hypoxia_stress,LAM-shared,supported,gene_set,0,,0.0,0.15325795662821926
high_confidence,program_1,cell_cycle,LAM-shared,contextual,gene_set,1,CDK1,0.017543859649122806,-0.07453513448902183
high_confidence,program_2,cell_cycle,LAM-shared,contextual,gene_set,2,"MKI67,TYMS",0.03571428571428571,-0.04420506931030257
high_confidence,program_3,cell_cycle,LAM-shared,contextual,gene_set,0,,0.0,0.17844745677241658
high_confidence,program_4,cell_cycle,LAM-shared,contextual,gene_set,0,,0.0,0.09373849213055153
high_confidence,program_5,cell_cycle,LAM-shared,contextual,gene_set,0,,0.0,-0.004202209583190741
high_confidence,program_6,cell_cycle,LAM-shared,contextual,gene_set,0,,0.0,-0.06412495830837554
high_confidence,program_1,biomarker_VEGFD_PMEL_CCL14_MMP8,biomarker,biomarker,gene_set,0,,0.0,-0.0898588371657002
high_confidence,program_2,biomarker_VEGFD_PMEL_CCL14_MMP8,biomarker,biomarker,gene_set,0,,0.0,0.07530206253251047
high_confidence,program_3,biomarker_VEGFD_PMEL_CCL14_MMP8,biomarker,biomarker,gene_set,0,,0.0,-0.013005204128781995
high_confidence,program_4,biomarker_VEGFD_PMEL_CCL14_MMP8,biomarker,biomarker,gene_set,0,,0.0,-0.12616349561296414
high_confidence,program_5,biomarker_VEGFD_PMEL_CCL14_MMP8,biomarker,biomarker,gene_set,0,,0.0,-0.16719603685304063
high_confidence,program_6,biomarker_VEGFD_PMEL_CCL14_MMP8,biomarker,biomarker,gene_set,0,,0.0,0.25966018148034514
high_confidence,program_1,lineage_uterine_smooth_muscle,lineage/reference,reference,gene_set,1,TAGLN,0.017543859649122806,-0.21286850908806734
high_confidence,program_2,lineage_uterine_smooth_muscle,lineage/reference,reference,gene_set,0,,0.0,-0.05230303416020733
high_confidence,program_3,lineage_uterine_smooth_muscle,lineage/reference,reference,gene_set,0,,0.0,0.05352418111074233
high_confidence,program_4,lineage_uterine_smooth_muscle,lineage/reference,reference,gene_set,1,CNN1,0.017543859649122806,-0.11174988549155969
high_confidence,program_5,lineage_uterine_smooth_muscle,lineage/reference,reference,gene_set,0,,0.0,-0.257207070827518
high_confidence,program_6,lineage_uterine_smooth_muscle,lineage/reference,reference,gene_set,1,CALD1,0.017543859649122806,0.6076292670046414
high_confidence,program_1,normal_lung_interstitial,lineage/reference,reference,gene_set,0,,0.0,-0.22798639544764404
high_confidence,program_2,normal_lung_interstitial,lineage/reference,reference,gene_set,0,,0.0,-0.11696365068556804
high_confidence,program_3,normal_lung_interstitial,lineage/reference,reference,gene_set,0,,0.0,-0.05807969425939976
high_confidence,program_4,normal_lung_interstitial,lineage/reference,reference,gene_set,0,,0.0,-0.15537740002216097
high_confidence,program_5,normal_lung_interstitial,lineage/reference,reference,gene_set,0,,0.0,-0.2616031624504792
high_confidence,program_6,normal_lung_interstitial,lineage/reference,reference,gene_set,2,"COL1A2,DCN",0.03571428571428571,0.802367696387681
broad_lam_like,program_1,CORE1,LAMCORE-specific,established,gene_set,0,,0.0,-0.15491312853361683
broad_lam_like,program_2,CORE1,LAMCORE-specific,established,gene_set,1,COL4A1,0.017543859649122806,0.5473353438247052
broad_lam_like,program_3,CORE1,LAMCORE-specific,established,gene_set,0,,0.0,-0.1852540534725289
broad_lam_like,program_4,CORE1,LAMCORE-specific,established,gene_set,0,,0.0,-0.1734492553112649
broad_lam_like,program_5,CORE1,LAMCORE-specific,established,gene_set,0,,0.0,0.054585850296788495
broad_lam_like,program_1,CORE2,LAMCORE-specific,established,gene_set,0,,0.0,-0.10248348423846945
broad_lam_like,program_2,CORE2,LAMCORE-specific,established,gene_set,0,,0.0,-0.16417912166780338
broad_lam_like,program_3,CORE2,LAMCORE-specific,established,gene_set,2,"GPNMB,MITF",0.03636363636363636,0.6989072668179632
broad_lam_like,program_4,CORE2,LAMCORE-specific,established,gene_set,0,,0.0,-0.14919097272053522
broad_lam_like,program_5,CORE2,LAMCORE-specific,established,gene_set,0,,0.0,-0.2278736189383101
broad_lam_like,program_1,CORE3_identity,LAMCORE-specific,established,structured_model_component,0,,0.0,-0.11649699114042
broad_lam_like,program_2,CORE3_identity,LAMCORE-specific,established,structured_model_component,0,,0.0,-0.038546661007504375
broad_lam_like,program_3,CORE3_identity,LAMCORE-specific,established,structured_model_component,1,MITF,0.01818181818181818,0.4331550995642505
broad_lam_like,program_4,CORE3_identity,LAMCORE-specific,established,structured_model_component,0,,0.0,-0.19645914262559275
broad_lam_like,program_5,CORE3_identity,LAMCORE-specific,established,structured_model_component,0,,0.0,-0.1284060276220274
broad_lam_like,program_1,LAM_myogenic_contractile,LAM-shared,supported,gene_set,0,,0.0,-0.15496025857247375
broad_lam_like,program_2,LAM_myogenic_contractile,LAM-shared,supported,gene_set,1,CALD1,0.017543859649122806,0.5299362996211242
broad_lam_like,program_3,LAM_myogenic_contractile,LAM-shared,supported,gene_set,0,,0.0,-0.17946970036797838
broad_lam_like,program_4,LAM_myogenic_contractile,LAM-shared,supported,gene_set,0,,0.0,-0.16530672542827723
broad_lam_like,program_5,LAM_myogenic_contractile,LAM-shared,supported,gene_set,0,,0.0,0.041564575520061556
broad_lam_like,program_1,ECM_remodeling,LAM-shared,supported,gene_set,0,,0.0,-0.0018508950984656087
broad_lam_like,program_2,ECM_remodeling,LAM-shared,supported,gene_set,1,FN1,0.016666666666666666,0.6085888708994703
broad_lam_like,program_3,ECM_remodeling,LAM-shared,supported,gene_set,0,,0.0,-0.14962437615660837
broad_lam_like,program_4,ECM_remodeling,LAM-shared,supported,gene_set,0,,0.0,-0.25946124623973865
broad_lam_like,program_5,ECM_remodeling,LAM-shared,supported,gene_set,0,,0.0,-0.09350308635554665
broad_lam_like,program_1,mTOR_translation,TSC-tumor-shared,supported,gene_set,0,,0.0,0.3530131688060191
broad_lam_like,program_2,mTOR_translation,TSC-tumor-shared,supported,gene_set,0,,0.0,-0.16908652430669632
broad_lam_like,program_3,mTOR_translation,TSC-tumor-shared,supported,gene_set,0,,0.0,-0.20366540958946094
broad_lam_like,program_4,mTOR_translation,TSC-tumor-shared,supported,gene_set,0,,0.0,-0.36225323750229654
broad_lam_like,program_5,mTOR_translation,TSC-tumor-shared,supported,gene_set,3,"RPL3,RPS6,RPS8",0.05172413793103448,0.4875075033628538
broad_lam_like,program_1,SLS_stem_like,treatment-associated,supported,gene_set,0,,0.0,-0.14925243010442676
broad_lam_like,program_2,SLS_stem_like,treatment-associated,supported,gene_set,0,,0.0,0.28246439493660747
broad_lam_like,program_3,SLS_stem_like,treatment-associated,supported,gene_set,0,,0.0,-0.058950239081991235
broad_lam_like,program_4,SLS_stem_like,treatment-associated,supported,gene_set,0,,0.0,0.10011603746961316
broad_lam_like,program_5,SLS_stem_like,treatment-associated,supported,gene_set,0,,0.0,-0.1320784591243946
broad_lam_like,program_1,IS_inflammatory,treatment-associated,supported,gene_set,0,,0.0,0.2879444093639967
broad_lam_like,program_2,IS_inflammatory,treatment-associated,supported,gene_set,0,,0.0,-0.12354803129451128
broad_lam_like,program_3,IS_inflammatory,treatment-associated,supported,gene_set,0,,0.0,-0.0017524218892612834
broad_lam_like,program_4,IS_inflammatory,treatment-associated,supported,gene_set,0,,0.0,-0.13933415864098406
broad_lam_like,program_5,IS_inflammatory,treatment-associated,supported,gene_set,0,,0.0,0.050828328799355144
broad_lam_like,program_1,MDK_dormancy_persistence,treatment-associated,supported,gene_set,1,TXNIP,0.01694915254237288,-0.21870113752419187
broad_lam_like,program_2,MDK_dormancy_persistence,treatment-associated,supported,gene_set,0,,0.0,0.12942030862714843
broad_lam_like,program_3,MDK_dormancy_persistence,treatment-associated,supported,gene_set,1,TXNIP,0.01694915254237288,0.1426627709492707
broad_lam_like,program_4,MDK_dormancy_persistence,treatment-associated,supported,gene_set,1,FOS,0.01694915254237288,0.25260439314440214
broad_lam_like,program_5,MDK_dormancy_persistence,treatment-associated,supported,gene_set,1,TXNIP,0.01694915254237288,-0.16072429227977536
broad_lam_like,program_1,HOX_PBX,LAM-shared,supported,gene_set,0,,0.0,-0.36967379700503034
broad_lam_like,program_2,HOX_PBX,LAM-shared,supported,gene_set,0,,0.0,0.6595913639300042
broad_lam_like,program_3,HOX_PBX,LAM-shared,supported,gene_set,0,,0.0,-0.28545599385261716
broad_lam_like,program_4,HOX_PBX,LAM-shared,supported,gene_set,0,,0.0,0.1804810500573736
broad_lam_like,program_5,HOX_PBX,LAM-shared,supported,gene_set,0,,0.0,-0.09036902561867546
broad_lam_like,program_1,LAF_niche,microenvironment,supported,gene_set,0,,0.0,-0.14704526566194775
broad_lam_like,program_2,LAF_niche,microenvironment,supported,gene_set,0,,0.0,0.6677249921974426
broad_lam_like,program_3,LAF_niche,microenvironment,supported,gene_set,0,,0.0,-0.16536057824797365
broad_lam_like,program_4,LAF_niche,microenvironment,supported,gene_set,0,,0.0,-0.21298438557348923
broad_lam_like,program_5,LAF_niche,microenvironment,supported,gene_set,0,,0.0,-0.025710217794428745
broad_lam_like,program_1,macrophage_TREM2_TYROBP,microenvironment,supported,gene_set,0,,0.0,0.49453132286224827
broad_lam_like,program_2,macrophage_TREM2_TYROBP,microenvironment,supported,gene_set,0,,0.0,-0.3315076082313256
broad_lam_like,program_3,macrophage_TREM2_TYROBP,microenvironment,supported,gene_set,0,,0.0,0.2643563652666679
broad_lam_like,program_4,macrophage_TREM2_TYROBP,microenvironment,supported,gene_set,0,,0.0,-0.47661288820799547
broad_lam_like,program_5,macrophage_TREM2_TYROBP,microenvironment,supported,gene_set,0,,0.0,0.102168106616144
broad_lam_like,program_1,TGFbeta_fibroblast,microenvironment,supported,gene_set,0,,0.0,0.024825961924272614
broad_lam_like,program_2,TGFbeta_fibroblast,microenvironment,supported,gene_set,0,,0.0,0.24643902144087818
broad_lam_like,program_3,TGFbeta_fibroblast,microenvironment,supported,gene_set,0,,0.0,-0.049407833378487406
broad_lam_like,program_4,TGFbeta_fibroblast,microenvironment,supported,gene_set,0,,0.0,-0.0701587630913639
broad_lam_like,program_5,TGFbeta_fibroblast,microenvironment,supported,gene_set,0,,0.0,0.08320761630551501
broad_lam_like,program_1,IL6_AT2_repair,microenvironment,supported,gene_set,0,,0.0,-0.2505892137339712
broad_lam_like,program_2,IL6_AT2_repair,microenvironment,supported,gene_set,0,,0.0,-0.09523995286735278
broad_lam_like,program_3,IL6_AT2_repair,microenvironment,supported,gene_set,0,,0.0,-0.29195317715129526
broad_lam_like,program_4,IL6_AT2_repair,microenvironment,supported,gene_set,3,"SFTPA1,SFTPA2,SFTPC",0.05263157894736842,0.7121660961892196
broad_lam_like,program_5,IL6_AT2_repair,microenvironment,supported,gene_set,1,SFTPC,0.01694915254237288,-0.13457764124952862
broad_lam_like,program_1,protease_ECM_niche,microenvironment,supported,gene_set,0,,0.0,0.48220132881455324
broad_lam_like,program_2,protease_ECM_niche,microenvironment,supported,gene_set,0,,0.0,-0.19564464380051894
broad_lam_like,program_3,protease_ECM_niche,microenvironment,supported,gene_set,1,CTSB,0.016666666666666666,0.35204483618761856
broad_lam_like,program_4,protease_ECM_niche,microenvironment,supported,gene_set,0,,0.0,-0.47806852894277324
broad_lam_like,program_5,protease_ECM_niche,microenvironment,supported,gene_set,0,,0.0,-0.06044953266909077
broad_lam_like,program_1,hormone_related,LAM-shared,supported,gene_set,0,,0.0,-0.4028680733757462
broad_lam_like,program_2,hormone_related,LAM-shared,supported,gene_set,1,EGFR,0.017857142857142856,0.5644066511321887
broad_lam_like,program_3,hormone_related,LAM-shared,supported,gene_set,0,,0.0,-0.13737555294009857
broad_lam_like,program_4,hormone_related,LAM-shared,supported,gene_set,0,,0.0,0.30652224777185266
broad_lam_like,program_5,hormone_related,LAM-shared,supported,gene_set,0,,0.0,-0.21056089721347884
broad_lam_like,program_1,hypoxia_stress,LAM-shared,supported,gene_set,0,,0.0,0.006193715339041708
broad_lam_like,program_2,hypoxia_stress,LAM-shared,supported,gene_set,0,,0.0,0.1767276324438335
broad_lam_like,program_3,hypoxia_stress,LAM-shared,supported,gene_set,0,,0.0,0.014583153273431189
broad_lam_like,program_4,hypoxia_stress,LAM-shared,supported,gene_set,0,,0.0,0.1517462258585089
broad_lam_like,program_5,hypoxia_stress,LAM-shared,supported,gene_set,0,,0.0,-0.24153860147661033
broad_lam_like,program_1,cell_cycle,LAM-shared,contextual,gene_set,0,,0.0,-0.01508061649335803
broad_lam_like,program_2,cell_cycle,LAM-shared,contextual,gene_set,0,,0.0,-0.019061179350516228
broad_lam_like,program_3,cell_cycle,LAM-shared,contextual,gene_set,0,,0.0,-0.019968670615974824
broad_lam_like,program_4,cell_cycle,LAM-shared,contextual,gene_set,0,,0.0,-0.039545103694177824
broad_lam_like,program_5,cell_cycle,LAM-shared,contextual,gene_set,0,,0.0,0.14132865299131606
broad_lam_like,program_1,biomarker_VEGFD_PMEL_CCL14_MMP8,biomarker,biomarker,gene_set,0,,0.0,-0.12395540218773839
broad_lam_like,program_2,biomarker_VEGFD_PMEL_CCL14_MMP8,biomarker,biomarker,gene_set,0,,0.0,0.2240083311615011
broad_lam_like,program_3,biomarker_VEGFD_PMEL_CCL14_MMP8,biomarker,biomarker,gene_set,0,,0.0,-0.09286900892757206
broad_lam_like,program_4,biomarker_VEGFD_PMEL_CCL14_MMP8,biomarker,biomarker,gene_set,0,,0.0,0.026175066137375833
broad_lam_like,program_5,biomarker_VEGFD_PMEL_CCL14_MMP8,biomarker,biomarker,gene_set,0,,0.0,-0.04545637374695798
broad_lam_like,program_1,lineage_uterine_smooth_muscle,lineage/reference,reference,gene_set,0,,0.0,-0.1549602585474811
broad_lam_like,program_2,lineage_uterine_smooth_muscle,lineage/reference,reference,gene_set,1,CALD1,0.017543859649122806,0.52993629971055
broad_lam_like,program_3,lineage_uterine_smooth_muscle,lineage/reference,reference,gene_set,0,,0.0,-0.17946970047982486
broad_lam_like,program_4,lineage_uterine_smooth_muscle,lineage/reference,reference,gene_set,0,,0.0,-0.16530672532356808
broad_lam_like,program_5,lineage_uterine_smooth_muscle,lineage/reference,reference,gene_set,0,,0.0,0.04156457532342602
broad_lam_like,program_1,normal_lung_interstitial,lineage/reference,reference,gene_set,0,,0.0,-0.178059623751893
broad_lam_like,program_2,normal_lung_interstitial,lineage/reference,reference,gene_set,0,,0.0,0.6730952665761984
broad_lam_like,program_3,normal_lung_interstitial,lineage/reference,reference,gene_set,0,,0.0,-0.16558455942662945
broad_lam_like,program_4,normal_lung_interstitial,lineage/reference,reference,gene_set,0,,0.0,-0.16374793826334688
broad_lam_like,program_5,normal_lung_interstitial,lineage/reference,reference,gene_set,0,,0.0,-0.06730023854007992
unrestricted_lam,program_1,CORE1,LAMCORE-specific,established,gene_set,0,,0.0,0.2858930327737898
unrestricted_lam,program_2,CORE1,LAMCORE-specific,established,gene_set,0,,0.0,0.4271079475086789
unrestricted_lam,program_3,CORE1,LAMCORE-specific,established,gene_set,0,,0.0,0.031841492571073916
unrestricted_lam,program_4,CORE1,LAMCORE-specific,established,gene_set,0,,0.0,-0.0748306187104879
unrestricted_lam,program_5,CORE1,LAMCORE-specific,established,gene_set,0,,0.0,-0.21624276667289777
unrestricted_lam,program_6,CORE1,LAMCORE-specific,established,gene_set,0,,0.0,-0.07832487410199553
unrestricted_lam,program_1,CORE2,LAMCORE-specific,established,gene_set,0,,0.0,0.4214874398258328
unrestricted_lam,program_2,CORE2,LAMCORE-specific,established,gene_set,0,,0.0,-0.10514245972957222
unrestricted_lam,program_3,CORE2,LAMCORE-specific,established,gene_set,0,,0.0,-0.02635246970452695
unrestricted_lam,program_4,CORE2,LAMCORE-specific,established,gene_set,0,,0.0,0.22291957661452005
unrestricted_lam,program_5,CORE2,LAMCORE-specific,established,gene_set,0,,0.0,-0.12117968984489247
unrestricted_lam,program_6,CORE2,LAMCORE-specific,established,gene_set,0,,0.0,-0.1604150676165554
unrestricted_lam,program_1,CORE3_identity,LAMCORE-specific,established,structured_model_component,0,,0.0,0.4568168620174362
unrestricted_lam,program_2,CORE3_identity,LAMCORE-specific,established,structured_model_component,0,,0.0,-0.08371914291702141
unrestricted_lam,program_3,CORE3_identity,LAMCORE-specific,established,structured_model_component,0,,0.0,-0.00556060596625183
unrestricted_lam,program_4,CORE3_identity,LAMCORE-specific,established,structured_model_component,0,,0.0,0.20604090961300392
unrestricted_lam,program_5,CORE3_identity,LAMCORE-specific,established,structured_model_component,0,,0.0,-0.11385164519140355
unrestricted_lam,program_6,CORE3_identity,LAMCORE-specific,established,structured_model_component,0,,0.0,-0.16121218709224927
unrestricted_lam,program_1,LAM_myogenic_contractile,LAM-shared,supported,gene_set,0,,0.0,0.3499434515824199
unrestricted_lam,program_2,LAM_myogenic_contractile,LAM-shared,supported,gene_set,0,,0.0,0.2777343786837104
