"gene_symbol","GSM2795553","GSM2795554","GSM2795555","GSM2795556","GSM2795557","GSM2795558","GSM2795559","GSM2795560","GSM2795561"
"CEACAM5",5.17939805984497,5.17939805984497,5.17939805984497,5.17939805984497,5.15466785430908,5.17939805984497,5.17939805984497,5.17939805984497,5.17939805984497
"CEACAM6",5.24375295639038,5.25337600708008,5.26449108123779,5.25337600708008,5.25337600708008,5.2539849281311,5.25337600708008,5.23974704742432,5.25337600708008
"CEACAM7",4.78289079666138,4.78289079666138,4.78289079666138,4.78118467330933,4.76726913452148,4.85123348236084,4.78289079666138,4.78289079666138,4.78289079666138
"CEACAM8",4.29997229576111,4.36135482788086,4.35563516616821,4.2896466255188,4.38100695610046,4.36052393913269,4.41772508621216,4.38101291656494,4.35628223419189
"CEBPA",5.42596912384033,5.53332471847534,5.46319961547852,5.42553234100342,5.40985894203186,5.48086404800415,5.45192623138428,5.40549516677856,5.35144877433777
"CEBPA-DT",4.61898946762085,4.77473735809326,4.88254022598267,4.85174894332886,4.75107097625732,4.77473735809326,4.91707801818848,4.77085256576538,4.65053796768188
"CEBPB",8.1075496673584,8.28055310249329,7.81472611427307,8.12760639190674,7.82289862632751,8.16955161094666,7.92168951034546,7.87165999412537,8.14881610870361
"CEBPD",5.85559988021851,5.96115112304688,5.86197805404663,6.09006500244141,5.96170520782471,5.95903491973877,5.80373573303223,5.78911924362183,5.86798524856567
"CEBPE",4.09543704986572,4.11754083633423,4.22760391235352,4.11754083633423,4.09942770004272,4.09565353393555,4.14934492111206,4.11754083633423,4.0296459197998
"CEBPG",7.72534799575806,7.50693416595459,7.72534799575806,7.68454122543335,7.724937915802,7.72534799575806,7.83163547515869,7.90412044525146,7.9698314666748
"CEBPZ",11.3561897277832,11.3561897277832,11.3561897277832,11.3561897277832,11.3561897277832,11.3561897277832,11.322226524353,11.3038759231567,11.3561897277832
"CECR2",4.5522632598877,4.600834608078,4.61275506019592,4.53965640068054,4.60543346405029,4.58092880249023,4.7045361995697,4.52441143989563,4.57912588119507
"CECR3",5.15479683876038,5.2205445766449,5.19102454185486,5.16604113578796,5.16604113578796,5.18507766723633,5.14258003234863,5.18627047538757,5.00424408912659
"CECR7",7.23210334777832,7.09777355194092,7.0973801612854,7.0973801612854,7.08057832717896,7.09230327606201,7.1048731803894,7.09272050857544,7.0973801612854
"CEL",5.05436182022095,5.13326025009155,5.13326025009155,5.07608652114868,5.1794490814209,5.17513465881348,5.13326025009155,5.13326025009155,5.13326025009155
"CELA1",4.34813356399536,4.37306547164917,4.41267919540405,4.34134531021118,4.381995677948,4.47129678726196,4.36770343780518,4.37306547164917,4.36921834945679
"CELA2A",5.5791335105896,5.58702993392944,5.58702993392944,5.58702993392944,5.58702993392944,5.58702993392944,5.58702993392944,5.58702993392944,5.58702993392944
"CELA2B",4.54977989196777,4.62432384490967,4.56774806976318,4.56774806976318,4.55728769302368,4.56774806976318,4.51642799377441,4.5846095085144,4.56774806976318
"CELA3A",5.36182355880737,5.39639616012573,5.36182355880737,5.36182355880737,5.36182355880737,5.36182355880737,5.38190174102783,5.36182355880737,5.36182355880737
"CELA3B",5.55527305603027,5.61750364303589,5.55527305603027,5.55527305603027,5.55527305603027,5.55527305603027,5.55527305603027,5.55415058135986,5.53120851516724
"CELF1",11.7391757965088,11.6689767837524,11.6689767837524,11.4852657318115,11.4316253662109,11.3244094848633,11.837233543396,11.8245220184326,11.9442386627197
"CELF2",4.72718811035156,4.72718811035156,4.72718811035156,4.72718811035156,4.72718811035156,4.72718811035156,4.72718811035156,4.72718811035156,4.72718811035156
"CELF2-AS2",4.61930370330811,4.61930370330811,4.61930370330811,4.61930370330811,4.61930370330811,4.61930370330811,4.61930370330811,4.59398651123047,4.61930370330811
"CELF3",4.80658674240112,4.85408020019531,4.83013010025024,4.83013010025024,4.83013010025024,4.83013010025024,4.83013010025024,4.83013010025024,4.83013010025024
"CELF4",5.03379726409912,5.07805824279785,5.03379726409912,5.03379726409912,5.03379726409912,5.03379726409912,5.03379726409912,5.03379726409912,5.03379726409912
"CELF5",5.03041839599609,5.07867479324341,5.06124114990234,5.06124114990234,5.06124114990234,5.06867218017578,5.06124114990234,5.06124114990234,5.06124114990234
"CELF6",5.44116306304932,5.44116306304932,5.44116306304932,5.43525314331055,5.44116306304932,5.44116306304932,5.44116306304932,5.44116306304932,5.44116306304932
"CELP",4.4036271572113,4.56487488746643,4.44645714759827,4.5586268901825,4.59706902503967,4.67221593856812,4.66283869743347,4.57253050804138,4.50309014320374
"CELSR1",5.62440729141235,5.64870691299438,5.62440729141235,5.62440729141235,5.62440729141235,5.62440729141235,5.62440729141235,5.62440729141235,5.58760070800781
"CELSR2",6.96432638168335,7.00001096725464,6.88452482223511,7.07023859024048,7.07023859024048,7.07023859024048,7.07023859024048,7.1484489440918,7.16808032989502
"CELSR3",5.89580917358398,5.98257780075073,5.91934299468994,5.96104049682617,5.95157814025879,6.02288818359375,5.91934299468994,5.82152462005615,5.91934299468994
"CEMIP",4.82602119445801,4.82602119445801,4.82602119445801,4.82602119445801,4.82602119445801,4.82602119445801,4.82602119445801,4.82602119445801,4.78111267089844
"CEMIP2",9.13445281982422,8.99362564086914,9.03171253204346,8.88260173797607,8.82577896118164,8.82577896118164,8.4123067855835,8.31961250305176,8.46121406555176
"CEMP1",5.96746969223022,6.10604095458984,6.01976680755615,5.92322731018066,5.96746969223022,5.96746969223022,5.96746969223022,5.95344543457031,5.96746969223022
"CENATAC",8.76312255859375,8.69179344177246,8.69179344177246,8.47923374176025,8.39161396026611,8.44217014312744,8.78626537322998,8.90009021759033,8.85158157348633
"CEND1",6.05222988128662,6.31125354766846,6.0604419708252,6.05222988128662,6.05222988128662,6.10942268371582,6.05222988128662,6.03691339492798,5.90249967575073
"CENPA",10.6272420883179,10.5848999023438,10.4347620010376,10.8073225021362,10.7279558181763,10.7659969329834,10.7279558181763,10.7849884033203,10.9856338500977
"CENPB",7.03856372833252,7.11649990081787,7.03856372833252,7.03179740905762,6.85661125183105,6.97210454940796,7.03604459762573,7.09338855743408,7.43423175811768
"CENPBD1P",8.90324211120605,9.11938381195068,8.84332466125488,8.68190097808838,8.86178302764893,8.90324211120605,8.82845878601074,8.95384216308594,9.04911422729492
"CENPBD2P",6.49532604217529,6.48510551452637,6.52588319778442,6.59672737121582,6.46610260009766,6.49178504943848,6.54641675949097,6.44591331481934,6.49178504943848
"CENPC",8.61949729919434,8.56487083435059,8.48739814758301,9.06119251251221,9.01279830932617,9.05475044250488,8.69516468048096,8.72027587890625,8.72027587890625
"CENPE",14.2760214805603,14.3833017349243,14.3749675750732,14.3862619400024,14.4241218566895,14.4228010177612,14.4636507034302,14.5736904144287,14.5631351470947
"CENPF",13.9598608016968,13.9672966003418,13.9439601898193,14.2661447525024,14.3138389587402,14.2593631744385,14.1727905273438,14.1727905273438,14.2418994903564
"CENPH",9.3521614074707,9.33382225036621,9.38237857818604,9.69903182983398,9.67750549316406,9.68966674804688,9.59392166137695,9.59392166137695,9.63199806213379
"CENPI",11.5235767364502,11.5159683227539,11.4933671951294,11.4770736694336,11.4667177200317,11.3597631454468,11.5885763168335,11.5914011001587,11.5403213500977
"CENPK",10.8431358337402,10.6642894744873,10.7346982955933,11.0184459686279,11.0051755905151,10.9289865493774,10.8698482513428,10.8689069747925,10.8698482513428
"CENPL",8.56986141204834,8.56986141204834,8.56986141204834,8.56986141204834,8.56986141204834,8.51939487457275,8.56986141204834,8.63877010345459,8.56986141204834
"CENPM",7.86254405975342,7.74733543395996,7.66470384597778,7.86588144302368,7.86588144302368,7.86588144302368,7.89731216430664,7.97923183441162,8.15892028808594
"CENPN",12.4117965698242,12.372015953064,12.4117965698242,12.2713556289673,12.4068994522095,12.3552675247192,12.6070728302002,12.6587076187134,12.6709651947021
"CENPO",9.71906852722168,9.61968898773193,9.62085628509521,9.71906852722168,9.71906852722168,9.71906852722168,9.8111629486084,9.77860069274902,9.81576919555664
"CENPP",9.09498596191406,9.03171539306641,8.99248313903809,8.87193775177002,8.85307312011719,8.97782516479492,8.99248313903809,8.99248313903809,9.0375919342041
"CENPQ",10.2973136901855,10.1960763931274,10.1889333724976,10.3627834320068,10.3627834320068,10.3627834320068,10.5552845001221,10.5776615142822,10.4616985321045
"CENPS",10.5121517181396,10.5121517181396,10.4592523574829,10.6373300552368,10.5926704406738,10.5130653381348,10.3748712539673,10.4781513214111,10.4728994369507
"CENPS-CORT",7.34157371520996,7.34157371520996,7.3385705947876,7.34157371520996,7.34157371520996,7.34157371520996,7.31702709197998,7.33751583099365,7.34157371520996
"CENPT",7.63213729858398,7.62540864944458,7.5237627029419,7.58112907409668,7.62540864944458,7.62540864944458,7.62540864944458,7.64158868789673,7.75182151794434
"CENPU",10.7135410308838,10.7848701477051,10.6594114303589,11.0304174423218,11.1648216247559,11.1447563171387,10.7907466888428,10.8941488265991,10.8941488265991
"CENPV",7.80935764312744,7.6703519821167,7.75004005432129,7.85327816009521,7.85327816009521,7.85327816009521,7.88876342773438,7.86488819122314,7.96465110778809
"CENPW",10.0058240890503,9.95909214019775,10.00501537323,9.84389400482178,9.85792541503906,9.7623176574707,10.1740016937256,10.1087636947632,10.1646852493286
"CENPX",9.65891361236572,9.55090141296387,9.5897331237793,9.69326114654541,9.66626739501953,9.65891361236572,9.65891361236572,9.78518009185791,9.71436786651611
"CEP104",8.70849418640137,8.64798450469971,8.62849998474121,8.58068656921387,8.5721378326416,8.53171634674072,8.64798450469971,8.71571350097656,8.8113842010498
"CEP112",7.97605276107788,7.97605276107788,7.97605276107788,7.98460483551025,7.97605276107788,8.08222198486328,7.90413188934326,7.95803928375244,7.97605276107788
"CEP120",8.67893218994141,8.69391822814941,8.67900943756104,8.69391822814941,8.69391822814941,8.62176132202148,8.77458953857422,8.78613567352295,8.86811542510986
"CEP126",9.00738906860352,8.91707611083984,8.84294891357422,8.33126831054688,8.25643348693848,8.32782173156738,8.95486164093018,9.11192893981934,9.20710563659668
"CEP128",9.10791969299316,9.05561923980713,9.10791969299316,8.9949197769165,9.03839588165283,8.96257209777832,9.36519718170166,9.36436748504639,9.53533363342285
"CEP131",7.63134527206421,7.63134527206421,7.63134527206421,7.63134527206421,7.63134527206421,7.63134527206421,7.61002111434937,7.63134527206421,7.5867395401001
"CEP135",8.30589008331299,8.31380653381348,8.28069591522217,8.23854064941406,8.31380653381348,8.31380653381348,8.31380653381348,8.45128059387207,8.50098419189453
"CEP15",7.93463611602783,7.83277225494385,7.83277225494385,7.83277225494385,7.83277225494385,7.83219623565674,7.83277225494385,7.83277225494385,7.6915397644043
"CEP152",7.43689703941345,7.46569538116455,7.4402346611023,7.65694332122803,7.71328544616699,7.81063961982727,7.61425542831421,7.61425542831421,7.64110708236694
"CEP162",9.35360813140869,9.35360813140869,9.35360813140869,9.33707618713379,9.338942527771,9.34185028076172,9.35360813140869,9.43294429779053,9.48782062530518
"CEP164",7.56045198440552,7.58163928985596,7.62185144424438,7.3815336227417,7.34087657928467,7.35241222381592,7.51928377151489,7.51928377151489,7.62593841552734
"CEP170",9.67399978637695,9.6270432472229,9.59676861763,9.20961880683899,9.11754679679871,9.23289251327515,9.65342545509338,9.71022939682007,9.7942590713501
"CEP170B",6.80641865730286,6.85139298439026,6.80473589897156,6.78178071975708,6.69432306289673,6.76348948478699,6.78040170669556,6.78040170669556,6.77966475486755
"CEP170P1",12.0628571510315,12.1276097297668,12.0435290336609,11.4196105003357,11.3237352371216,11.44873046875,12.0879158973694,12.0814089775085,12.1576952934265
"CEP19",8.2472038269043,8.01992988586426,8.21244812011719,8.18253707885742,8.2472038269043,8.2472038269043,8.38465309143066,8.49437999725342,8.37373447418213
"CEP192",10.0948696136475,10.1855897903442,10.1204557418823,10.568377494812,10.5349082946777,10.5278263092041,10.1436433792114,10.1870746612549,10.2625637054443
"CEP192P1",4.52893614768982,4.52893614768982,4.52893614768982,4.52893614768982,4.52893614768982,4.55855321884155,4.52893614768982,4.52893614768982,4.48681998252869
"CEP20",11.49596118927,11.3590621948242,11.4439153671265,11.6757678985596,11.6520528793335,11.6906251907349,10.4371337890625,10.5021438598633,10.5365953445435
"CEP250",9.94821739196777,9.88091659545898,9.91279983520508,11.219033241272,11.1391315460205,11.0801935195923,9.66023921966553,9.69188594818115,9.86471652984619
"CEP290",9.9106273651123,9.92577171325684,10.0296382904053,9.9106273651123,9.9106273651123,9.93457412719727,9.76906681060791,9.77965354919434,9.90988636016846
"CEP295",10.5732936859131,10.5820293426514,10.4999990463257,10.7788906097412,10.744441986084,10.7018432617188,10.685245513916,10.685245513916,10.7560729980469
"CEP295NL",8.58711338043213,8.72793292999268,8.56245994567871,8.72802829742432,8.6626615524292,8.76911449432373,8.65353298187256,8.61121654510498,8.67214298248291
"CEP350",10.7706890106201,10.7706890106201,10.7392330169678,10.7706890106201,10.7706890106201,10.7706890106201,10.7706890106201,10.7706890106201,10.8357391357422
"CEP41",6.72738838195801,6.72738838195801,6.70628547668457,6.72738838195801,6.7607889175415,6.72738838195801,6.72738838195801,6.72738838195801,6.72738838195801
"CEP43",9.08837795257568,9.0782356262207,9.02537727355957,9.0749454498291,9.08837795257568,9.00575065612793,9.17955589294434,9.21452903747559,9.25270652770996
"CEP44",8.44242477416992,8.35168552398682,8.2929048538208,8.44596481323242,8.44596481323242,8.45416259765625,8.44596481323242,8.4688663482666,8.45173072814941
"CEP55",12.3826379776001,12.3826379776001,12.3826379776001,12.3826379776001,12.3499670028687,12.3782062530518,12.3826379776001,12.4605913162231,12.4342136383057
"CEP57",10.7790946960449,10.6847105026245,10.6436634063721,11.2999181747437,11.2906513214111,11.3679399490356,10.9633417129517,10.9244575500488,10.9633417129517
"CEP57L1",8.27879238128662,8.27879238128662,8.27879238128662,8.30841541290283,8.3312873840332,8.27879238128662,8.27879238128662,8.27879238128662,8.27879238128662
"CEP63",8.93418025970459,8.89568901062012,9.00249481201172,9.07300281524658,9.09739208221436,9.12934303283691,8.96139907836914,9.00249481201172,9.00249481201172
"CEP68",7.18521738052368,7.1149845123291,7.19457864761353,7.38164234161377,7.40146064758301,7.33047246932983,7.13801145553589,7.22100257873535,7.22100257873535
"CEP70",9.22492027282715,9.19921970367432,9.26632785797119,9.32688903808594,9.33091831207275,9.32295227050781,9.26005744934082,9.26632785797119,9.26632785797119
"CEP72",6.68247127532959,6.666916847229,6.58914804458618,6.72841739654541,6.70712375640869,6.70712375640869,6.70712375640869,6.78518295288086,6.79588794708252
"CEP76",7.57482624053955,7.57482624053955,7.57482624053955,7.64254331588745,7.58031225204468,7.62310981750488,7.57482624053955,7.57482624053955,7.57482624053955
"CEP78",9.76195526123047,9.71493053436279,9.70705795288086,9.95766258239746,9.98321723937988,9.99771881103516,9.88206195831299,9.88206195831299,9.90004062652588
"CEP83",8.36457538604736,8.28944969177246,8.28944969177246,8.05661201477051,8.10571670532227,8.16556167602539,8.39944458007812,8.33573150634766,8.31684398651123
"CEP83-DT",4.97300100326538,5.24417471885681,5.10244631767273,5.09644341468811,5.06265878677368,5.06265878677368,4.94616055488586,4.98023176193237,4.78022313117981
"CEP85",10.1955251693726,10.0331535339355,9.98830223083496,10.2319889068604,10.2214860916138,10.2214860916138,10.3050203323364,10.3943653106689,10.5210113525391
"CEP85L",7.08411073684692,7.08205127716064,7.08913898468018,7.16034603118896,7.16063976287842,7.16063976287842,7.1921534538269,7.31851148605347,7.39335918426514
"CEP89",8.69126319885254,8.69126319885254,8.69126319885254,8.69126319885254,8.70551776885986,8.69126319885254,8.69126319885254,8.69126319885254,8.69126319885254
"CEP95",9.64659786224365,9.60521411895752,9.55397891998291,9.94705486297607,9.93460559844971,9.83752536773682,9.54030609130859,9.72311973571777,9.7180700302124
"CEP97",10.2678155899048,10.1891832351685,10.2121524810791,10.4332675933838,10.396764755249,10.4687252044678,9.97310733795166,9.98556709289551,9.90399074554443
"CEPT1",8.78139114379883,8.68673133850098,8.70650100708008,8.70650100708008,8.70650100708008,8.70650100708008,8.70650100708008,8.70650100708008,8.70650100708008
"CER1",5.20700311660767,5.27664136886597,5.3001594543457,5.27664136886597,5.27664136886597,5.21173286437988,5.28576612472534,5.27664136886597,5.41930627822876
"CERCAM",8.00556492805481,8.00113606452942,7.88472890853882,8.28389120101929,8.29090547561646,8.21796989440918,7.75085139274597,7.8353099822998,7.92792558670044
"CERK",9.05842781066895,8.93455123901367,8.96950531005859,9.10362911224365,9.07012557983398,9.10362911224365,9.17042636871338,9.24009323120117,9.38401889801025
"CERKL",4.49221754074097,4.50389862060547,4.50389862060547,4.50389862060547,4.53292870521545,4.49638557434082,4.53691148757935,4.49395823478699,4.59614658355713
"CERNA1",4.78647518157959,4.95279002189636,5.04958653450012,5.00268125534058,4.94603514671326,5.12045764923096,5.00748324394226,4.99819207191467,4.9946916103363
"CERNA2",4.12169170379639,4.16866445541382,4.13747692108154,4.13747692108154,4.13156414031982,4.13747692108154,4.29176473617554,4.13281393051147,3.80290293693542
"CEROX1",6.63801288604736,6.7368016242981,6.64283275604248,6.59925174713135,6.63241767883301,6.63801288604736,6.63801288604736,6.63801288604736,6.63801288604736
"CERS2",10.415623664856,10.415623664856,10.3682441711426,10.415623664856,10.415623664856,10.415623664856,10.415623664856,10.4238929748535,10.415623664856
"CERS3",4.38728904724121,4.38728904724121,4.38728904724121,4.38950824737549,4.38728904724121,4.38728904724121,4.38728904724121,4.36795806884766,4.38728904724121
"CERS4",6.92654037475586,7.07980346679688,6.93779611587524,6.75279760360718,6.75279760360718,6.73761653900146,6.75279760360718,6.60796499252319,6.65210819244385
"CERS5",7.87516212463379,7.82246208190918,7.76767253875732,8.18361663818359,7.97668600082397,8.02748966217041,7.65041828155518,7.67204332351685,7.80091857910156
"CERS6",12.1514139175415,12.0259408950806,11.9829301834106,11.4387798309326,11.462381362915,11.358570098877,12.4167804718018,12.5197296142578,12.490062713623
"CERS6-AS1",5.7578763961792,5.82873034477234,5.8059515953064,5.739093542099,5.4728672504425,5.56152844429016,5.72889184951782,5.78195118904114,6.04203104972839
"CERT1",10.2983303070068,10.1339120864868,10.1070222854614,9.28211212158203,9.22811317443848,9.13731002807617,9.84836101531982,9.86746120452881,9.84836101531982
"CES1",5.37356853485107,5.37356853485107,5.31982469558716,5.37356853485107,5.37356853485107,5.43274784088135,5.37356853485107,5.3912935256958,5.37356853485107
"CES1P1",4.38212895393372,4.43686890602112,4.43686890602112,4.43686890602112,4.43686890602112,4.45064663887024,4.43686890602112,4.43686890602112,4.43782424926758
"CES1P2",5.38512992858887,5.27371740341187,5.4417872428894,5.45488023757935,5.38512992858887,5.38512992858887,5.38512992858887,5.38512992858887,5.38512992858887
"CES2",9.64155960083008,9.59782123565674,9.59782123565674,10.0112018585205,9.96585273742676,9.949951171875,9.23272132873535,8.9996919631958,9.27021884918213
"CES3",5.20412635803223,5.20412635803223,5.20412635803223,5.19966268539429,5.20412635803223,5.21285009384155,5.20412635803223,5.20412635803223,5.20412635803223
"CES4A",6.7026309967041,6.73099613189697,6.7026309967041,6.88632106781006,6.86227941513062,6.83118438720703,6.50830984115601,6.43785619735718,6.5379147529602
"CES5A",4.44857931137085,4.44904565811157,4.44857931137085,4.40513801574707,4.44857931137085,4.44857931137085,4.44857931137085,4.44857931137085,4.44857931137085
"CES5AP1",4.80195927619934,4.81467938423157,4.80303430557251,4.80303430557251,4.7905547618866,4.80919218063354,4.85831952095032,4.80303430557251,4.80303430557251
"CETN1",3.7912654876709,3.74229574203491,3.83447980880737,3.83447980880737,3.83447980880737,3.85905432701111,3.83009004592896,3.85776162147522,3.92445516586304
"CETN2",9.33995056152344,9.30960273742676,9.19950580596924,9.45788192749023,9.4328088760376,9.60310745239258,8.976881980896,9.02026081085205,9.05917072296143
"CETN3",9.07818388938904,9.1700975894928,9.17113757133484,9.5728931427002,9.62277746200562,9.78496551513672,9.19087910652161,9.32452845573425,9.28090858459473
"CETN4P",4.24256038665771,4.36243391036987,4.30339670181274,4.30468702316284,4.35566663742065,4.30339670181274,4.30904388427734,4.25530910491943,4.30339670181274
"CETP",4.94129848480225,4.94129848480225,4.95305442810059,4.94129848480225,4.94129848480225,4.94320249557495,4.93889045715332,4.94129848480225,4.91277360916138
"CFAP100",4.95894908905029,4.95894908905029,4.96369886398315,4.95894908905029,4.95894908905029,4.95894908905029,4.95894908905029,4.95894908905029,4.95754623413086
"CFAP100-DT",5.13206601142883,5.17481732368469,5.15986204147339,5.31963300704956,5.14340686798096,5.19595313072205,5.30338978767395,5.30503058433533,5.16964292526245
"CFAP107",4.85977602005005,4.86222887039185,4.86222887039185,4.93913269042969,4.85841298103333,4.86222887039185,4.96488666534424,4.85664391517639,4.86661744117737
"CFAP119",6.34506177902222,6.39715385437012,6.39444971084595,6.45985174179077,6.42577743530273,6.45944309234619,6.39715385437012,6.39715385437012,6.39715385437012
"CFAP126",4.97957754135132,5.11018943786621,5.11018943786621,5.11018943786621,4.89235639572144,5.28806066513062,5.04468059539795,5.11018943786621,5.11018943786621
"CFAP141",5.06498718261719,5.06498718261719,5.06498718261719,5.06311464309692,5.0232105255127,5.09986114501953,5.23425817489624,5.11452484130859,5.06498718261719
"CFAP144",4.7506799697876,4.7506799697876,4.7506799697876,4.7506799697876,4.7506799697876,4.7506799697876,4.7506799697876,4.7506799697876,4.72408103942871
"CFAP144P1",4.78253960609436,4.86520624160767,4.84864377975464,4.8883364200592,4.87559223175049,4.84231877326965,4.7477433681488,4.78948354721069,4.84231877326965
"CFAP157",5.76914262771606,5.76914262771606,5.87095594406128,5.76914262771606,5.76914262771606,5.76914262771606,5.76914262771606,5.76914262771606,5.76914262771606
"CFAP161",4.3357458114624,4.3357458114624,4.3357458114624,4.3357458114624,4.3357458114624,4.3357458114624,4.34015464782715,4.3357458114624,4.3357458114624
"CFAP184",5.20194816589355,5.18122005462646,5.14952611923218,5.18122005462646,5.16079092025757,5.25495147705078,5.18122005462646,5.20172786712646,5.12839126586914
"CFAP184-OT1",4.88191509246826,4.94652652740479,4.95355749130249,4.95355749130249,5.00162792205811,5.09084796905518,5.10741949081421,4.95355749130249,4.9398889541626
"CFAP20",9.34137344360352,9.26983261108398,9.27883815765381,9.39522552490234,9.39522552490234,9.44712352752686,9.47852993011475,9.53423023223877,9.39522552490234
"CFAP206",4.59739065170288,4.59739065170288,4.59739065170288,4.59739065170288,4.59739065170288,4.59739065170288,4.59739065170288,4.59739065170288,4.59739065170288
"CFAP20DC",8.0372724533081,8.0372724533081,8.0372724533081,7.97637939453125,7.86972284317017,8.00384521484375,8.26795482635498,8.2520341873169,8.29932022094727
"CFAP20DC-AS1",5.42191100120544,5.39404273033142,5.46374368667603,5.31024479866028,5.42191100120544,5.47768211364746,5.42191100120544,5.42191100120544,5.44246411323547
"CFAP210",5.5451021194458,5.44719696044922,5.5451021194458,5.5451021194458,5.5451021194458,5.5451021194458,5.60251522064209,5.5451021194458,5.5451021194458
"CFAP221",4.234299659729,4.234299659729,4.234299659729,4.234299659729,4.234299659729,4.234299659729,4.234299659729,4.234299659729,4.234299659729
"CFAP251",6.29233837127686,6.26976156234741,6.24757099151611,6.00755167007446,6.0009069442749,5.99877309799194,6.2352557182312,6.23989915847778,6.22915840148926
"CFAP263",6.18513298034668,6.12792491912842,6.2392201423645,6.37562894821167,6.39079856872559,6.18513298034668,6.1395697593689,6.0324969291687,6.08170461654663
"CFAP276",4.78395891189575,4.95741510391235,4.83190441131592,4.80591058731079,4.75331354141235,4.80591058731079,4.80591058731079,4.83826732635498,4.80591058731079
"CFAP298",7.43472623825073,7.52930307388306,7.42954730987549,7.29578685760498,7.34087657928467,7.30609369277954,7.42954730987549,7.47397661209106,7.55021572113037
"CFAP299",5.06799507141113,5.07098865509033,5.07098865509033,5.07917404174805,5.07098865509033,5.07098865509033,5.07098865509033,5.07098865509033,5.00133419036865
"CFAP300",6.32133531570435,6.32133531570435,6.32133531570435,6.39701652526855,6.50457954406738,6.32133531570435,6.14511966705322,6.32133531570435,6.16309261322021
"CFAP36",7.62423229217529,7.62423229217529,7.62423229217529,7.55359506607056,7.60244178771973,7.62423229217529,7.62423229217529,7.6432638168335,7.67475509643555
"CFAP410",5.9551248550415,5.99911594390869,5.98299837112427,5.97803163528442,5.97803163528442,5.97803163528442,5.97803163528442,5.97803163528442,5.97803163528442
"CFAP418",8.68647575378418,8.55603790283203,8.55598831176758,8.70187187194824,8.58383560180664,8.67072200775146,8.38143157958984,8.33663940429688,8.21607112884521
"CFAP418-AS1",4.37975740432739,4.36289668083191,4.48081970214844,4.39244699478149,4.42901492118835,4.39244699478149,4.41147899627686,4.39244699478149,4.33558583259583
"CFAP43",4.84049034118652,4.85679578781128,4.85679578781128,4.85679578781128,4.85679578781128,4.85679578781128,4.85679578781128,4.85679578781128,4.85679578781128
"CFAP44",6.08389472961426,5.98936653137207,6.012535572052,6.21553468704224,6.19203567504883,6.1645016670227,6.12658548355103,6.12658548355103,6.12658548355103
"CFAP45",5.96414279937744,5.96414279937744,6.04767274856567,5.96414279937744,5.96414279937744,5.96545886993408,5.96414279937744,5.92829704284668,5.8502311706543
"CFAP46",4.94156694412231,4.94156694412231,4.94156694412231,4.94156694412231,4.94156694412231,4.98891735076904,4.94156694412231,4.94156694412231,4.94156694412231
"CFAP47",4.28695917129517,4.27618288993835,4.28370189666748,4.28695917129517,4.28695917129517,4.28695917129517,4.30598855018616,4.28695917129517,4.28695917129517
"CFAP52",4.74111175537109,4.74111175537109,4.74111175537109,4.74111175537109,4.74111175537109,4.74111175537109,4.74111175537109,4.74111175537109,4.74111175537109
"CFAP53",5.49728679656982,5.42087697982788,5.49728679656982,5.53684234619141,5.49728679656982,5.49728679656982,5.49728679656982,5.49728679656982,5.49728679656982
"CFAP54",5.00716495513916,5.00791132450104,5.00791132450104,5.00791132450104,5.00791132450104,5.0061331987381,5.00791132450104,5.02257037162781,5.01683616638184
"CFAP57",4.93968296051025,4.92137932777405,4.93968296051025,4.93968296051025,4.94405341148376,4.93968296051025,4.93968296051025,4.93968296051025,4.93968296051025
"CFAP58",5.7225513458252,5.74657011032104,5.74657011032104,5.74657011032104,5.74657011032104,5.74657011032104,5.74657011032104,5.74657011032104,5.74657011032104
"CFAP61",4.88253259658813,4.89048194885254,4.89048194885254,4.89048194885254,4.89048194885254,4.89048194885254,4.89048194885254,4.89048194885254,4.89048194885254
"CFAP61-AS1",4.29655027389526,4.1694769859314,4.1694769859314,4.39839172363281,4.05994606018066,4.1694769859314,4.1694769859314,4.1694769859314,4.22030925750732
"CFAP65",5.04016971588135,5.04016971588135,5.04016971588135,5.04016971588135,5.04016971588135,5.04016971588135,5.04016971588135,5.04016971588135,5.03392648696899
"CFAP65-AS1",7.05008316040039,7.23250675201416,7.23683929443359,7.37314105033875,7.24432826042175,7.3853018283844,7.19398665428162,7.22475290298462,6.98042392730713
"CFAP68",9.67367553710938,9.64742088317871,9.62082767486572,10.180736541748,10.1943588256836,10.2576360702515,9.68401145935059,9.71463775634766,9.74312591552734
"CFAP69",5.45945310592651,5.43052291870117,5.41141128540039,5.47144556045532,5.46609497070312,5.46404838562012,5.45945310592651,5.45945310592651,5.46706581115723
"CFAP70",5.00297594070435,4.86452341079712,4.88465785980225,5.24723386764526,5.2715950012207,5.36608982086182,5.04438591003418,5.04438591003418,5.04438591003418
"CFAP73",4.57141208648682,4.59757709503174,4.59594631195068,4.59594631195068,4.60297918319702,4.6190767288208,4.59594631195068,4.53492546081543,4.55556392669678
"CFAP74",5.03943419456482,5.07393217086792,5.07693767547607,5.07393217086792,5.07393217086792,5.07393217086792,5.07393217086792,5.07393217086792,5.05218529701233
"CFAP77",4.78932952880859,4.80635166168213,4.83013010025024,4.83013010025024,4.83013010025024,4.91144275665283,4.90403175354004,4.83013010025024,4.80169200897217
