pool,candidate_program,gene,weight,rank_position,selected_rank,selected_seed
broad_lam_like,program_1,TIMP1,4.5972161293029785,8,3,1
broad_lam_like,program_1,HOXA10,4.418630123138428,9,3,1
broad_lam_like,program_1,PDGFRA,4.14479398727417,10,3,1
broad_lam_like,program_1,STAT4,3.931276321411133,11,3,1
broad_lam_like,program_1,KRT18,3.5061867237091064,12,3,1
broad_lam_like,program_1,TIMP2,3.3116567134857178,13,3,1
broad_lam_like,program_1,C5ORF49,2.76901912689209,14,3,1
broad_lam_like,program_1,SFTPB,2.5278871059417725,15,3,1
broad_lam_like,program_1,EGFL7,2.4455249309539795,16,3,1
broad_lam_like,program_1,AKAP12,2.4389119148254395,17,3,1
broad_lam_like,program_1,CD160,2.370805501937866,18,3,1
broad_lam_like,program_1,MMP12,2.1858673095703125,19,3,1
broad_lam_like,program_1,RPS8,1.9420324563980103,20,3,1
broad_lam_like,program_1,MT1A,1.8960274457931519,21,3,1
broad_lam_like,program_1,KLRC2,1.7877670526504517,22,3,1
broad_lam_like,program_1,COL3A1,1.7657173871994019,23,3,1
broad_lam_like,program_1,HPGDS,1.741203784942627,24,3,1
broad_lam_like,program_1,MT1E,1.716229796409607,25,3,1
broad_lam_like,program_1,CALD1,1.7113151550292969,26,3,1
broad_lam_like,program_1,HMGA2,1.6802576780319214,27,3,1
broad_lam_like,program_1,MT1X,1.5437920093536377,28,3,1
broad_lam_like,program_1,RGS5,1.543463110923767,29,3,1
broad_lam_like,program_1,NDRG1,1.476180911064148,30,3,1
broad_lam_like,program_1,ANXA3,1.4423102140426636,31,3,1
broad_lam_like,program_1,PODXL,1.4352731704711914,32,3,1
broad_lam_like,program_1,COL1A1,1.4277541637420654,33,3,1
broad_lam_like,program_1,HES4,1.408964991569519,34,3,1
broad_lam_like,program_1,TIGIT,1.3595895767211914,35,3,1
broad_lam_like,program_1,NOSTRIN,1.358277440071106,36,3,1
broad_lam_like,program_1,CNN3,1.3566865921020508,37,3,1
broad_lam_like,program_1,MDK,1.3544789552688599,38,3,1
broad_lam_like,program_1,MT1G,1.338820219039917,39,3,1
broad_lam_like,program_1,FAM92B,1.3178961277008057,40,3,1
broad_lam_like,program_1,LTC4S,1.3104629516601562,41,3,1
broad_lam_like,program_1,NPDC1,1.2836265563964844,42,3,1
broad_lam_like,program_1,CXCL3,1.273056983947754,43,3,1
broad_lam_like,program_1,PTN,1.2533166408538818,44,3,1
broad_lam_like,program_1,PTGDR,1.2254570722579956,45,3,1
broad_lam_like,program_1,IGF1,1.211269736289978,46,3,1
broad_lam_like,program_1,CD27,1.2014555931091309,47,3,1
broad_lam_like,program_1,CMC1,1.1903034448623657,48,3,1
broad_lam_like,program_1,POSTN,1.1785531044006348,49,3,1
broad_lam_like,program_1,LST1,1.0994702577590942,50,3,1
broad_lam_like,program_2,HOXA10,5.893413066864014,1,3,1
broad_lam_like,program_2,CRIP2,4.246562480926514,2,3,1
broad_lam_like,program_2,JUN,3.8359665870666504,3,3,1
broad_lam_like,program_2,RPS3,3.7281928062438965,4,3,1
broad_lam_like,program_2,C8ORF4,3.568894624710083,5,3,1
broad_lam_like,program_2,MYH11,3.0226333141326904,6,3,1
broad_lam_like,program_2,TIMP1,2.772199869155884,7,3,1
broad_lam_like,program_2,MMP9,2.695472240447998,8,3,1
broad_lam_like,program_2,AC092580.4,2.309641122817993,9,3,1
broad_lam_like,program_2,KRT18,2.299128532409668,10,3,1
broad_lam_like,program_2,LGR5,2.1948959827423096,11,3,1
broad_lam_like,program_2,ICAM1,2.098827600479126,12,3,1
broad_lam_like,program_2,LDB2,2.005596876144409,13,3,1
broad_lam_like,program_2,VCAN,1.967718482017517,14,3,1
broad_lam_like,program_2,CD3G,1.7036184072494507,15,3,1
broad_lam_like,program_2,F13A1,1.6806682348251343,16,3,1
broad_lam_like,program_2,ELTD1,1.4618455171585083,17,3,1
broad_lam_like,program_2,HOPX,1.4240164756774902,18,3,1
broad_lam_like,program_2,CD96,1.3846845626831055,19,3,1
broad_lam_like,program_2,TOP2A,1.3758679628372192,20,3,1
broad_lam_like,program_2,NTM,1.353040337562561,21,3,1
broad_lam_like,program_2,WISP2,1.3088492155075073,22,3,1
broad_lam_like,program_2,HPGDS,1.2867001295089722,23,3,1
broad_lam_like,program_2,ESR1,1.2848403453826904,24,3,1
broad_lam_like,program_2,MEF2C,1.2481404542922974,25,3,1
broad_lam_like,program_2,RGS5,1.2340259552001953,26,3,1
broad_lam_like,program_2,CCR7,1.2177777290344238,27,3,1
broad_lam_like,program_2,MT1A,1.2176990509033203,28,3,1
broad_lam_like,program_2,PIK3IP1,1.186812162399292,29,3,1
broad_lam_like,program_2,IFNG,1.1841189861297607,30,3,1
broad_lam_like,program_2,MORN5,1.150273323059082,31,3,1
broad_lam_like,program_2,PLAT,1.1499577760696411,32,3,1
broad_lam_like,program_2,CAV2,1.1376897096633911,33,3,1
broad_lam_like,program_2,SFTPC,1.1121971607208252,34,3,1
broad_lam_like,program_2,CCL13,1.0907527208328247,35,3,1
broad_lam_like,program_2,EGFL7,1.0832557678222656,36,3,1
broad_lam_like,program_2,PCSK1N,1.0628000497817993,37,3,1
broad_lam_like,program_2,SKAP1,1.0495538711547852,38,3,1
broad_lam_like,program_2,TINAGL1,1.0442190170288086,39,3,1
broad_lam_like,program_2,GAS6,1.0392839908599854,40,3,1
broad_lam_like,program_2,NOSTRIN,1.0379406213760376,41,3,1
broad_lam_like,program_2,IL12RB2,1.035451054573059,42,3,1
broad_lam_like,program_2,FAM107A,1.029786467552185,43,3,1
broad_lam_like,program_2,ITM2C,1.023082971572876,44,3,1
broad_lam_like,program_2,SFTPD,1.000659704208374,45,3,1
broad_lam_like,program_2,RP11-251M1.1,0.9984051585197449,46,3,1
broad_lam_like,program_2,NDRG1,0.9926710724830627,47,3,1
broad_lam_like,program_2,ADCY4,0.9760660529136658,48,3,1
broad_lam_like,program_2,PALLD,0.9673149585723877,49,3,1
broad_lam_like,program_2,LAMP3,0.9468877911567688,50,3,1
broad_lam_like,program_3,C1QA,5.6312713623046875,1,3,1
broad_lam_like,program_3,CXCL14,5.482573509216309,2,3,1
broad_lam_like,program_3,ADRB1,5.429007053375244,3,3,1
broad_lam_like,program_3,LST1,5.242692947387695,4,3,1
broad_lam_like,program_3,MDK,4.579799652099609,5,3,1
broad_lam_like,program_3,CD300LG,4.526795864105225,6,3,1
broad_lam_like,program_3,NES,4.257197856903076,7,3,1
broad_lam_like,program_3,NGFRAP1,4.149425029754639,8,3,1
broad_lam_like,program_3,MYH11,4.033515930175781,9,3,1
broad_lam_like,program_3,NDRG1,4.002003192901611,10,3,1
broad_lam_like,program_3,TIMP1,3.890524387359619,11,3,1
broad_lam_like,program_3,MMP9,3.8565423488616943,12,3,1
broad_lam_like,program_3,VCAN,3.6885645389556885,13,3,1
broad_lam_like,program_3,SAA2,3.6220695972442627,14,3,1
broad_lam_like,program_3,BCL2L1,3.6048903465270996,15,3,1
broad_lam_like,program_3,ESR1,3.5733368396759033,16,3,1
broad_lam_like,program_3,RGS5,3.303501605987549,17,3,1
broad_lam_like,program_3,AIF1,3.1433284282684326,18,3,1
broad_lam_like,program_3,TYR,3.1380531787872314,19,3,1
broad_lam_like,program_3,LGR5,3.105720281600952,20,3,1
broad_lam_like,program_3,KRT18,2.9690968990325928,21,3,1
broad_lam_like,program_3,IL6R,2.6228699684143066,22,3,1
broad_lam_like,program_3,CSF3,2.617748498916626,23,3,1
broad_lam_like,program_3,ETS1,2.5640223026275635,24,3,1
broad_lam_like,program_3,TEK,2.4716694355010986,25,3,1
broad_lam_like,program_3,HOXA10,2.4555141925811768,26,3,1
broad_lam_like,program_3,TAGLN,2.395369052886963,27,3,1
broad_lam_like,program_3,STAT3,2.214761257171631,28,3,1
broad_lam_like,program_3,PPAP2C,2.185354471206665,29,3,1
broad_lam_like,program_3,SFTPA1,1.9118977785110474,30,3,1
broad_lam_like,program_3,CD79B,1.8519299030303955,31,3,1
broad_lam_like,program_3,EDIL3,1.699478030204773,32,3,1
broad_lam_like,program_3,EIF4E,1.527162790298462,33,3,1
broad_lam_like,program_3,DDIT4,1.3122495412826538,34,3,1
broad_lam_like,program_3,CTGF,1.3034809827804565,35,3,1
broad_lam_like,program_3,VEGFA,1.2646465301513672,36,3,1
broad_lam_like,program_3,HMGA2,1.2393646240234375,37,3,1
broad_lam_like,program_3,ICAM1,1.1971769332885742,38,3,1
broad_lam_like,program_3,TOP2A,1.19383704662323,39,3,1
broad_lam_like,program_3,HHIP,1.1734403371810913,40,3,1
broad_lam_like,program_3,C1QB,1.173254132270813,41,3,1
broad_lam_like,program_3,TSPAN12,1.108038306236267,42,3,1
broad_lam_like,program_3,SFTPA2,1.0935410261154175,43,3,1
broad_lam_like,program_3,HIF1A,1.0339769124984741,44,3,1
broad_lam_like,program_3,FASLG,0.888622522354126,45,3,1
broad_lam_like,program_3,C9ORF117,0.8816978931427002,46,3,1
broad_lam_like,program_3,KLRC2,0.8742591142654419,47,3,1
broad_lam_like,program_3,FIGF,0.8044262528419495,48,3,1
broad_lam_like,program_3,TMEM2,0.7998538017272949,49,3,1
broad_lam_like,program_3,C19ORF33,0.7941145300865173,50,3,1
unrestricted_lam,program_1,TREM2,9.550704956054688,1,3,0
unrestricted_lam,program_1,AGR3,6.783876419067383,2,3,0
unrestricted_lam,program_1,IL6,6.48023796081543,3,3,0
unrestricted_lam,program_1,GPNMB,6.300352573394775,4,3,0
unrestricted_lam,program_1,LCN2,5.793893814086914,5,3,0
unrestricted_lam,program_1,EGFL6,4.2480902671813965,6,3,0
unrestricted_lam,program_1,SELL,4.220787525177002,7,3,0
unrestricted_lam,program_1,MYH11,4.1270575523376465,8,3,0
unrestricted_lam,program_1,SFTPA1,3.8520305156707764,9,3,0
unrestricted_lam,program_1,HMGA2,3.679232597351074,10,3,0
unrestricted_lam,program_1,CCL2,3.471513032913208,11,3,0
unrestricted_lam,program_1,DES,3.246617078781128,12,3,0
unrestricted_lam,program_1,LCK,3.0756311416625977,13,3,0
unrestricted_lam,program_1,STAT1,3.0237762928009033,14,3,0
unrestricted_lam,program_1,SNCG,3.0004916191101074,15,3,0
unrestricted_lam,program_1,COL4A2,2.611366033554077,16,3,0
unrestricted_lam,program_1,ICAM3,2.5515124797821045,17,3,0
unrestricted_lam,program_1,SYTL3,2.489060878753662,18,3,0
unrestricted_lam,program_1,COL1A2,2.4572129249572754,19,3,0
unrestricted_lam,program_1,CLIC3,2.437148332595825,20,3,0
unrestricted_lam,program_1,CD34,2.3214497566223145,21,3,0
unrestricted_lam,program_1,PODXL,2.3135483264923096,22,3,0
unrestricted_lam,program_1,SPARC,2.204925298690796,23,3,0
