pool,candidate_program,gene,weight,rank_position,selected_rank,selected_seed
high_confidence,program_2,LUM,2.0672810077667236,2,5,0
high_confidence,program_2,COL4A1,2.034832000732422,3,5,0
high_confidence,program_2,CITED2,1.919952392578125,4,5,0
high_confidence,program_2,ITM2B,1.8565527200698853,5,5,0
high_confidence,program_2,ALG13,1.8137922286987305,6,5,0
high_confidence,program_2,COX7C,1.706742525100708,7,5,0
high_confidence,program_2,HSP90AA1,1.6941910982131958,8,5,0
high_confidence,program_2,CLEC7A,1.6736644506454468,9,5,0
high_confidence,program_2,UBB,1.5407589673995972,10,5,0
high_confidence,program_2,P4HB,1.529927134513855,11,5,0
high_confidence,program_2,IL32,1.5219656229019165,12,5,0
high_confidence,program_2,STAT1,1.5072360038757324,13,5,0
high_confidence,program_2,NASP,1.4972712993621826,14,5,0
high_confidence,program_2,MALAT1,1.429054617881775,15,5,0
high_confidence,program_2,STK17A,1.398274540901184,16,5,0
high_confidence,program_2,HOXA10,1.368485689163208,17,5,0
high_confidence,program_2,PHPT1,1.3550621271133423,18,5,0
high_confidence,program_2,FCGRT,1.3542300462722778,19,5,0
high_confidence,program_2,JAK1,1.3108460903167725,20,5,0
high_confidence,program_2,DNAJC3,1.3028144836425781,21,5,0
high_confidence,program_2,PTGDS,1.2771670818328857,22,5,0
high_confidence,program_2,HMGB1,1.2678968906402588,23,5,0
high_confidence,program_2,TMA7,1.264265537261963,24,5,0
high_confidence,program_2,ITGB2,1.261354684829712,25,5,0
high_confidence,program_2,HSPB1,1.2416763305664062,26,5,0
high_confidence,program_2,RPLP0,1.2280476093292236,27,5,0
high_confidence,program_2,STT3B,1.2242372035980225,28,5,0
high_confidence,program_2,COL6A1,1.2000523805618286,29,5,0
high_confidence,program_2,HOXA9,1.1837785243988037,30,5,0
high_confidence,program_2,HLA-F,1.1765843629837036,31,5,0
high_confidence,program_2,COMMD6,1.1695895195007324,32,5,0
high_confidence,program_2,COL1A2,1.1524609327316284,33,5,0
high_confidence,program_2,CDC37,1.127397060394287,34,5,0
high_confidence,program_2,HMGN1,1.1244069337844849,35,5,0
high_confidence,program_2,CLK1,1.10752272605896,36,5,0
high_confidence,program_2,IFI27,1.100559949874878,37,5,0
high_confidence,program_2,MSR1,1.081291675567627,38,5,0
high_confidence,program_2,UBC,1.0564783811569214,39,5,0
high_confidence,program_2,ANXA5,1.0499308109283447,40,5,0
high_confidence,program_2,GDF15,1.0465638637542725,41,5,0
high_confidence,program_2,CD7,1.045836091041565,42,5,0
high_confidence,program_2,CCL2,1.0327452421188354,43,5,0
high_confidence,program_2,FN1,1.0216596126556396,44,5,0
high_confidence,program_2,SFTPA2,1.0166782140731812,45,5,0
high_confidence,program_2,ARHGDIB,1.005924105644226,46,5,0
high_confidence,program_2,DES,1.0040174722671509,47,5,0
high_confidence,program_2,LRRK2,1.000311255455017,48,5,0
high_confidence,program_2,RPS3,0.9877033233642578,49,5,0
high_confidence,program_2,TREM2,0.9850761294364929,50,5,0
high_confidence,program_3,MALAT1,2.8298914432525635,1,5,0
high_confidence,program_3,IL32,2.7454795837402344,2,5,0
high_confidence,program_3,PROM1,2.638019561767578,3,5,0
high_confidence,program_3,CCL14,2.5385637283325195,4,5,0
high_confidence,program_3,CTSK,2.481304883956909,5,5,0
high_confidence,program_3,ARHGDIB,2.453702449798584,6,5,0
high_confidence,program_3,STK17A,2.268918037414551,7,5,0
high_confidence,program_3,DES,2.1744801998138428,8,5,0
high_confidence,program_3,HSP90AB1,2.115565538406372,9,5,0
high_confidence,program_3,CDC37,2.0654194355010986,10,5,0
high_confidence,program_3,CCL4L2,1.9999698400497437,11,5,0
high_confidence,program_3,HSP90AA1,1.9859603643417358,12,5,0
high_confidence,program_3,TIMP2,1.9637537002563477,13,5,0
high_confidence,program_3,EZR,1.9401912689208984,14,5,0
high_confidence,program_3,SERPINA1,1.878414273262024,15,5,0
high_confidence,program_3,MT1E,1.8319759368896484,16,5,0
high_confidence,program_3,CXCR4,1.7888776063919067,17,5,0
high_confidence,program_3,SARAF,1.7792081832885742,18,5,0
high_confidence,program_3,B2M,1.7626960277557373,19,5,0
high_confidence,program_3,HLA-C,1.7610589265823364,20,5,0
high_confidence,program_3,SEPP1,1.7578767538070679,21,5,0
high_confidence,program_3,PTGDS,1.6766417026519775,22,5,0
high_confidence,program_3,MGP,1.6741844415664673,23,5,0
high_confidence,program_3,TMSB10,1.672257423400879,24,5,0
high_confidence,program_3,SLC34A2,1.6680554151535034,25,5,0
high_confidence,program_3,H2AFZ,1.6350690126419067,26,5,0
high_confidence,program_3,HSPB1,1.6340042352676392,27,5,0
high_confidence,program_3,GZMB,1.632870078086853,28,5,0
high_confidence,program_3,RBBP6,1.6290799379348755,29,5,0
high_confidence,program_3,EMP3,1.6264853477478027,30,5,0
high_confidence,program_3,RPLP0,1.6117258071899414,31,5,0
high_confidence,program_3,CTSB,1.6086175441741943,32,5,0
high_confidence,program_3,NCL,1.5906400680541992,33,5,0
high_confidence,program_3,TMBIM6,1.5892013311386108,34,5,0
high_confidence,program_3,EIF4B,1.5846178531646729,35,5,0
high_confidence,program_3,CHCHD2,1.5535966157913208,36,5,0
high_confidence,program_3,CTSH,1.5314388275146484,37,5,0
high_confidence,program_3,CD7,1.5061405897140503,38,5,0
high_confidence,program_3,LITAF,1.496550440788269,39,5,0
high_confidence,program_3,SELK,1.4921849966049194,40,5,0
high_confidence,program_3,BRD2,1.4884315729141235,41,5,0
high_confidence,program_3,SDCBP,1.4876259565353394,42,5,0
high_confidence,program_3,APOE,1.4827024936676025,43,5,0
high_confidence,program_3,HMGN1,1.4808464050292969,44,5,0
high_confidence,program_3,ANXA5,1.472381591796875,45,5,0
high_confidence,program_3,MGST1,1.459631085395813,46,5,0
high_confidence,program_3,RPS3,1.4592318534851074,47,5,0
high_confidence,program_3,SUMO2,1.4581162929534912,48,5,0
high_confidence,program_3,ARPC2,1.4576162099838257,49,5,0
high_confidence,program_3,CALM1,1.4544514417648315,50,5,0
high_confidence,program_4,STK17A,3.1147994995117188,1,5,0
high_confidence,program_4,ACTA2,2.813351631164551,2,5,0
high_confidence,program_4,MLANA,2.807870388031006,3,5,0
high_confidence,program_4,C7,2.7632768154144287,4,5,0
high_confidence,program_4,IL32,2.5422823429107666,5,5,0
high_confidence,program_4,TMSB10,2.249920129776001,6,5,0
high_confidence,program_4,HNRNPM,2.238194704055786,7,5,0
high_confidence,program_4,HSP90AB1,2.162896156311035,8,5,0
high_confidence,program_4,HSP90AA1,2.147583484649658,9,5,0
high_confidence,program_4,SMAD3,2.134406089782715,10,5,0
high_confidence,program_4,CDC37,2.0940401554107666,11,5,0
high_confidence,program_4,RPLP0,2.0547733306884766,12,5,0
high_confidence,program_4,TOP2A,2.0179731845855713,13,5,0
high_confidence,program_4,APOE,1.996650218963623,14,5,0
high_confidence,program_4,CITED2,1.913859486579895,15,5,0
high_confidence,program_4,RBM3,1.8416855335235596,16,5,0
high_confidence,program_4,TREM2,1.794277310371399,17,5,0
high_confidence,program_4,RPS3,1.7860971689224243,18,5,0
high_confidence,program_4,FN1,1.78288996219635,19,5,0
high_confidence,program_4,PPDPF,1.733906626701355,20,5,0
high_confidence,program_4,MALAT1,1.7114825248718262,21,5,0
high_confidence,program_4,IGF1R,1.7071434259414673,22,5,0
high_confidence,program_4,EIF4B,1.699520230293274,23,5,0
high_confidence,program_4,GDF15,1.6975889205932617,24,5,0
high_confidence,program_4,RPS6,1.6881593465805054,25,5,0
high_confidence,program_4,CCL4L2,1.6216620206832886,26,5,0
high_confidence,program_4,RBBP6,1.6206660270690918,27,5,0
high_confidence,program_4,KLRD1,1.6139429807662964,28,5,0
high_confidence,program_4,HMGN2,1.6102979183197021,29,5,0
high_confidence,program_4,HSP90B1,1.5658905506134033,30,5,0
high_confidence,program_4,GSN,1.5572657585144043,31,5,0
high_confidence,program_4,RAC1,1.5284711122512817,32,5,0
high_confidence,program_4,ATP6V0B,1.513681173324585,33,5,0
high_confidence,program_4,PTGDS,1.4864200353622437,34,5,0
high_confidence,program_4,IGBP1,1.4634336233139038,35,5,0
high_confidence,program_4,CIRBP,1.4265143871307373,36,5,0
high_confidence,program_4,SDCBP,1.4118958711624146,37,5,0
high_confidence,program_4,BRD2,1.384788155555725,38,5,0
high_confidence,program_4,FLNA,1.3726801872253418,39,5,0
high_confidence,program_4,TUBB,1.370929479598999,40,5,0
high_confidence,program_4,CLU,1.3686622381210327,41,5,0
high_confidence,program_4,PCBP2,1.3565678596496582,42,5,0
high_confidence,program_4,MYH11,1.3525983095169067,43,5,0
high_confidence,program_4,TGFB1,1.3505879640579224,44,5,0
high_confidence,program_4,SQSTM1,1.3484456539154053,45,5,0
high_confidence,program_4,GZMB,1.3464194536209106,46,5,0
high_confidence,program_4,UBC,1.3407536745071411,47,5,0
high_confidence,program_4,CEBPB,1.3208465576171875,48,5,0
high_confidence,program_4,TXN,1.3173989057540894,49,5,0
high_confidence,program_4,HMGN1,1.3156439065933228,50,5,0
high_confidence,program_5,HSP90AA1,2.0696797370910645,1,5,0
high_confidence,program_5,STK17A,2.0089757442474365,2,5,0
high_confidence,program_5,HLA-DQB1,1.937897801399231,3,5,0
high_confidence,program_5,CDC37,1.8910408020019531,4,5,0
high_confidence,program_5,NFKBIA,1.8805562257766724,5,5,0
high_confidence,program_5,RPLP0,1.8193837404251099,6,5,0
high_confidence,program_5,SOD2,1.7822645902633667,7,5,0
high_confidence,program_5,TREM2,1.7742151021957397,8,5,0
high_confidence,program_5,RPS3,1.718069076538086,9,5,0
high_confidence,program_5,ARHGDIB,1.6325740814208984,10,5,0
high_confidence,program_5,SIX1,1.606896996498108,11,5,0
high_confidence,program_5,EIF4B,1.6056256294250488,12,5,0
high_confidence,program_5,ANXA5,1.5644057989120483,13,5,0
high_confidence,program_5,CD99,1.5204905271530151,14,5,0
high_confidence,program_5,WFDC2,1.516548991203308,15,5,0
high_confidence,program_5,HOXA10,1.5157639980316162,16,5,0
high_confidence,program_5,SMAD2,1.478716254234314,17,5,0
high_confidence,program_5,FN1,1.448813796043396,18,5,0
high_confidence,program_5,TMSB10,1.4474889039993286,19,5,0
high_confidence,program_5,MYL6,1.4341531991958618,20,5,0
high_confidence,program_5,RBBP6,1.4259092807769775,21,5,0
high_confidence,program_5,PRDX1,1.4251940250396729,22,5,0
high_confidence,program_5,ICAM1,1.4159613847732544,23,5,0
high_confidence,program_5,IGFBP7,1.4148154258728027,24,5,0
high_confidence,program_5,SFTPD,1.3885563611984253,25,5,0
high_confidence,program_5,SFTPA2,1.3882427215576172,26,5,0
high_confidence,program_5,STAT1,1.3862342834472656,27,5,0
high_confidence,program_5,RPS6,1.3634034395217896,28,5,0
high_confidence,program_5,HMGN1,1.3506120443344116,29,5,0
high_confidence,program_5,ATP6V0B,1.3288779258728027,30,5,0
high_confidence,program_5,GDF15,1.305708408355713,31,5,0
high_confidence,program_5,PTGDS,1.2981312274932861,32,5,0
high_confidence,program_5,RBM3,1.2747790813446045,33,5,0
high_confidence,program_5,OAZ1,1.2633633613586426,34,5,0
high_confidence,program_5,H3F3A,1.2544339895248413,35,5,0
high_confidence,program_5,HOXA9,1.2399494647979736,36,5,0
high_confidence,program_5,H2AFZ,1.2347670793533325,37,5,0
high_confidence,program_5,RTN4,1.2315778732299805,38,5,0
high_confidence,program_5,HLA-DQA2,1.23015558719635,39,5,0
high_confidence,program_5,DBI,1.2236571311950684,40,5,0
high_confidence,program_5,WSB1,1.2001367807388306,41,5,0
high_confidence,program_5,MALAT1,1.1873211860656738,42,5,0
high_confidence,program_5,UQCRB,1.1704380512237549,43,5,0
high_confidence,program_5,CLIC1,1.1598057746887207,44,5,0
high_confidence,program_5,CEBPB,1.1489392518997192,45,5,0
high_confidence,program_5,MYL12B,1.143455147743225,46,5,0
high_confidence,program_5,NOP10,1.139125108718872,47,5,0
high_confidence,program_5,IL32,1.133056640625,48,5,0
high_confidence,program_5,PRR13,1.128122329711914,49,5,0
high_confidence,program_5,TPM3,1.1250120401382446,50,5,0
broad_lam_like,program_1,NUPR1,3.4488296508789062,1,6,1
broad_lam_like,program_1,MYL9,3.4039878845214844,2,6,1
broad_lam_like,program_1,TGFBR1,3.3863627910614014,3,6,1
broad_lam_like,program_1,ATP5E,3.156644344329834,4,6,1
broad_lam_like,program_1,ACTA2,2.978839159011841,5,6,1
broad_lam_like,program_1,ARHGDIB,2.9350709915161133,6,6,1
broad_lam_like,program_1,TPM2,2.7455406188964844,7,6,1
broad_lam_like,program_1,LITAF,2.6626803874969482,8,6,1
broad_lam_like,program_1,RPS8,2.5925257205963135,9,6,1
broad_lam_like,program_1,HLA-E,2.461723566055298,10,6,1
broad_lam_like,program_1,RHOB,2.436948537826538,11,6,1
broad_lam_like,program_1,TKT,2.4249892234802246,12,6,1
broad_lam_like,program_1,ARF4,2.3996083736419678,13,6,1
broad_lam_like,program_1,PRNP,2.397675037384033,14,6,1
broad_lam_like,program_1,ATF3,2.318711280822754,15,6,1
broad_lam_like,program_1,RPS3,2.2838003635406494,16,6,1
broad_lam_like,program_1,C1QB,2.2543323040008545,17,6,1
broad_lam_like,program_1,SRRM1,2.194396495819092,18,6,1
broad_lam_like,program_1,TMSB10,2.183617353439331,19,6,1
broad_lam_like,program_1,MKI67,2.1698544025421143,20,6,1
broad_lam_like,program_1,CHCHD2,2.146646499633789,21,6,1
broad_lam_like,program_1,RPS6,2.0850751399993896,22,6,1
broad_lam_like,program_1,RPLP0,1.9818751811981201,23,6,1
broad_lam_like,program_1,YBX1,1.9113216400146484,24,6,1
broad_lam_like,program_1,EZR,1.910386562347412,25,6,1
broad_lam_like,program_1,WFDC2,1.8995441198349,26,6,1
broad_lam_like,program_1,TCEB2,1.8981026411056519,27,6,1
broad_lam_like,program_1,RP11-290D2.6,1.8227804899215698,28,6,1
broad_lam_like,program_1,HSPH1,1.7982056140899658,29,6,1
broad_lam_like,program_1,COX7C,1.7945406436920166,30,6,1
broad_lam_like,program_1,CD44,1.7184062004089355,31,6,1
broad_lam_like,program_1,MYL6,1.6994186639785767,32,6,1
broad_lam_like,program_1,EIF3H,1.6904164552688599,33,6,1
broad_lam_like,program_1,IER3,1.683476209640503,34,6,1
broad_lam_like,program_1,SEC61G,1.6578938961029053,35,6,1
broad_lam_like,program_1,DDX5,1.6571065187454224,36,6,1
broad_lam_like,program_1,PTPRC,1.6561338901519775,37,6,1
broad_lam_like,program_1,MYH11,1.6480333805084229,38,6,1
broad_lam_like,program_1,SLC2A3,1.6351583003997803,39,6,1
broad_lam_like,program_1,EMP3,1.6275978088378906,40,6,1
broad_lam_like,program_1,NARF,1.6261160373687744,41,6,1
broad_lam_like,program_1,CD83,1.614055871963501,42,6,1
broad_lam_like,program_1,EIF3F,1.5923720598220825,43,6,1
broad_lam_like,program_1,DAZAP2,1.581175684928894,44,6,1
broad_lam_like,program_1,RHOA,1.56911039352417,45,6,1
broad_lam_like,program_1,HERPUD1,1.5439921617507935,46,6,1
broad_lam_like,program_1,MIF,1.5432568788528442,47,6,1
broad_lam_like,program_1,RBM3,1.5335962772369385,48,6,1
broad_lam_like,program_1,CLIC1,1.5288866758346558,49,6,1
broad_lam_like,program_1,PPA1,1.5195398330688477,50,6,1
broad_lam_like,program_2,ARHGDIB,1.2884026765823364,1,6,1
broad_lam_like,program_2,NUPR1,1.0894936323165894,2,6,1
broad_lam_like,program_2,TSPO,1.062994122505188,3,6,1
broad_lam_like,program_2,TMSB10,1.020851492881775,4,6,1
broad_lam_like,program_2,IGFBP7,1.0164599418640137,5,6,1
broad_lam_like,program_2,ACTG1,0.9263907670974731,6,6,1
broad_lam_like,program_2,ARF4,0.9237083196640015,7,6,1
broad_lam_like,program_2,HLA-C,0.8976983428001404,8,6,1
broad_lam_like,program_2,RPS8,0.8791349530220032,9,6,1
broad_lam_like,program_2,TUBB4B,0.871555745601654,10,6,1
broad_lam_like,program_2,ATP5E,0.8705964088439941,11,6,1
broad_lam_like,program_2,SERP1,0.8592231273651123,12,6,1
broad_lam_like,program_2,ICAM1,0.8580756783485413,13,6,1
broad_lam_like,program_2,KLRB1,0.854624330997467,14,6,1
broad_lam_like,program_2,EZR,0.8425847291946411,15,6,1
broad_lam_like,program_2,H2AFY,0.8204805850982666,16,6,1
broad_lam_like,program_2,TKT,0.814717710018158,17,6,1
broad_lam_like,program_2,PTPRC,0.8124513626098633,18,6,1
broad_lam_like,program_2,ATP6V0C,0.8049083948135376,19,6,1
broad_lam_like,program_2,IGF1R,0.8016096949577332,20,6,1
broad_lam_like,program_2,LDHA,0.7927103042602539,21,6,1
broad_lam_like,program_2,LGR5,0.7919620275497437,22,6,1
broad_lam_like,program_2,RP11-290D2.6,0.7808516025543213,23,6,1
broad_lam_like,program_2,TPI1,0.7776806950569153,24,6,1
broad_lam_like,program_2,TAGLN2,0.7746948599815369,25,6,1
broad_lam_like,program_2,RPS6,0.7658447623252869,26,6,1
broad_lam_like,program_2,PPDPF,0.7632251381874084,27,6,1
broad_lam_like,program_2,C1ORF43,0.7612899541854858,28,6,1
broad_lam_like,program_2,RAP1A,0.7569020986557007,29,6,1
broad_lam_like,program_2,MGP,0.743062436580658,30,6,1
broad_lam_like,program_2,APRT,0.7324374318122864,31,6,1
broad_lam_like,program_2,RER1,0.7289780378341675,32,6,1
broad_lam_like,program_2,RPLP0,0.7287845611572266,33,6,1
broad_lam_like,program_2,SEC61G,0.7216530442237854,34,6,1
broad_lam_like,program_2,LITAF,0.7216159701347351,35,6,1
broad_lam_like,program_2,TYMS,0.7209235429763794,36,6,1
broad_lam_like,program_2,TUBA1B,0.7188758850097656,37,6,1
broad_lam_like,program_2,SEC11A,0.7185230851173401,38,6,1
broad_lam_like,program_2,HNRNPDL,0.7080046534538269,39,6,1
broad_lam_like,program_2,RPS3,0.6994489431381226,40,6,1
broad_lam_like,program_2,TUBA1A,0.6983436942100525,41,6,1
broad_lam_like,program_2,NOP10,0.6947184205055237,42,6,1
broad_lam_like,program_2,MKI67,0.690742552280426,43,6,1
broad_lam_like,program_2,SRRM1,0.6901530027389526,44,6,1
broad_lam_like,program_2,SERINC3,0.6828163266181946,45,6,1
broad_lam_like,program_2,EEF1D,0.6798744797706604,46,6,1
broad_lam_like,program_2,HSPB1,0.6785800457000732,47,6,1
broad_lam_like,program_2,HINT1,0.6774203181266785,48,6,1
broad_lam_like,program_2,FGFBP2,0.6753231287002563,49,6,1
broad_lam_like,program_2,LEPROTL1,0.6728425621986389,50,6,1
broad_lam_like,program_3,ESR1,4.048157215118408,1,6,1
broad_lam_like,program_3,SFTPA1,2.8900952339172363,2,6,1
broad_lam_like,program_3,ARHGDIB,2.6429827213287354,3,6,1
broad_lam_like,program_3,HOXA10,2.6402335166931152,4,6,1
broad_lam_like,program_3,NUPR1,2.204639434814453,5,6,1
broad_lam_like,program_3,TKT,1.9527276754379272,6,6,1
broad_lam_like,program_3,RPS3,1.7074450254440308,7,6,1
broad_lam_like,program_3,RPS8,1.669573187828064,8,6,1
broad_lam_like,program_3,SERPINA1,1.6595754623413086,9,6,1
broad_lam_like,program_3,JUN,1.6355438232421875,10,6,1
broad_lam_like,program_3,CXCR4,1.608948826789856,11,6,1
broad_lam_like,program_3,NFKBIA,1.5863847732543945,12,6,1
broad_lam_like,program_3,RPLP0,1.583687424659729,13,6,1
broad_lam_like,program_3,RPS6,1.555694341659546,14,6,1
broad_lam_like,program_3,PI16,1.551995038986206,15,6,1
broad_lam_like,program_3,HSPA8,1.4451417922973633,16,6,1
broad_lam_like,program_3,C1QB,1.432748794555664,17,6,1
broad_lam_like,program_3,GRN,1.4264410734176636,18,6,1
broad_lam_like,program_3,MKI67,1.4227174520492554,19,6,1
broad_lam_like,program_3,SRRM1,1.4198205471038818,20,6,1
broad_lam_like,program_3,ATP5E,1.4155642986297607,21,6,1
broad_lam_like,program_3,SEC61G,1.4064122438430786,22,6,1
broad_lam_like,program_3,ARF4,1.3724822998046875,23,6,1
broad_lam_like,program_3,ID2,1.3534464836120605,24,6,1
broad_lam_like,program_3,TMSB10,1.3359616994857788,25,6,1
broad_lam_like,program_3,SLC25A5,1.3271520137786865,26,6,1
broad_lam_like,program_3,SELK,1.3131513595581055,27,6,1
broad_lam_like,program_3,IGF1R,1.3108326196670532,28,6,1
broad_lam_like,program_3,HSPH1,1.2873685359954834,29,6,1
broad_lam_like,program_3,SQSTM1,1.2824126482009888,30,6,1
broad_lam_like,program_3,PTPRC,1.2557905912399292,31,6,1
broad_lam_like,program_3,SERP1,1.2461787462234497,32,6,1
broad_lam_like,program_3,PPIA,1.22994065284729,33,6,1
broad_lam_like,program_3,SLC2A3,1.220754623413086,34,6,1
broad_lam_like,program_3,CHCHD2,1.2074294090270996,35,6,1
broad_lam_like,program_3,RP11-290D2.6,1.1978954076766968,36,6,1
broad_lam_like,program_3,ACTB,1.1626253128051758,37,6,1
broad_lam_like,program_3,IL2RG,1.1197296380996704,38,6,1
broad_lam_like,program_3,TCEB2,1.1190881729125977,39,6,1
broad_lam_like,program_3,SLC34A2,1.114742398262024,40,6,1
broad_lam_like,program_3,NPM1,1.0912686586380005,41,6,1
broad_lam_like,program_3,GZMB,1.0731565952301025,42,6,1
broad_lam_like,program_3,FGFBP2,1.0636268854141235,43,6,1
broad_lam_like,program_3,HSP90AA1,1.0525572299957275,44,6,1
broad_lam_like,program_3,INSIG1,1.0452269315719604,45,6,1
broad_lam_like,program_3,IGFBP7,1.0392541885375977,46,6,1
broad_lam_like,program_3,LGR5,1.0352962017059326,47,6,1
broad_lam_like,program_3,KLRB1,1.0303802490234375,48,6,1
broad_lam_like,program_3,IER3,1.023499846458435,49,6,1
broad_lam_like,program_3,ELF3,1.0232179164886475,50,6,1
broad_lam_like,program_4,TOP2A,2.341217279434204,1,6,1
broad_lam_like,program_4,LUM,1.8276464939117432,2,6,1
broad_lam_like,program_4,YBX1,1.8012319803237915,3,6,1
broad_lam_like,program_4,COL6A2,1.786620020866394,4,6,1
broad_lam_like,program_4,SFTPA2,1.7016323804855347,5,6,1
broad_lam_like,program_4,SSR1,1.6991981267929077,6,6,1
broad_lam_like,program_4,ARHGDIB,1.6790995597839355,7,6,1
broad_lam_like,program_4,CCL2,1.6728602647781372,8,6,1
broad_lam_like,program_4,PI16,1.6096551418304443,9,6,1
broad_lam_like,program_4,HMGN2,1.5441118478775024,10,6,1
broad_lam_like,program_4,NUPR1,1.5015729665756226,11,6,1
broad_lam_like,program_4,GLS,1.495631456375122,12,6,1
broad_lam_like,program_4,CFL1,1.4914146661758423,13,6,1
broad_lam_like,program_4,MYL12B,1.4533072710037231,14,6,1
broad_lam_like,program_4,ATP5E,1.3715070486068726,15,6,1
broad_lam_like,program_4,DPPA4,1.364856481552124,16,6,1
broad_lam_like,program_4,ARPC1A,1.36321222782135,17,6,1
broad_lam_like,program_4,GYPC,1.3625386953353882,18,6,1
broad_lam_like,program_4,EZR,1.3607808351516724,19,6,1
broad_lam_like,program_4,RPS8,1.3449691534042358,20,6,1
broad_lam_like,program_4,WFDC2,1.336521863937378,21,6,1
broad_lam_like,program_4,TMSB10,1.3260020017623901,22,6,1
broad_lam_like,program_4,TKT,1.3123133182525635,23,6,1
broad_lam_like,program_4,FAM183A,1.297053337097168,24,6,1
broad_lam_like,program_4,HINT1,1.2603198289871216,25,6,1
broad_lam_like,program_4,SEC13,1.2441915273666382,26,6,1
broad_lam_like,program_4,NAP1L1,1.2411023378372192,27,6,1
broad_lam_like,program_4,CD3E,1.2311139106750488,28,6,1
broad_lam_like,program_4,USMG5,1.216324806213379,29,6,1
broad_lam_like,program_4,SEC61G,1.2111694812774658,30,6,1
broad_lam_like,program_4,SELK,1.1995928287506104,31,6,1
broad_lam_like,program_4,COL1A2,1.1837979555130005,32,6,1
broad_lam_like,program_4,RPLP0,1.1813281774520874,33,6,1
broad_lam_like,program_4,H3F3A,1.178480863571167,34,6,1
broad_lam_like,program_4,PABPC1,1.173757553100586,35,6,1
broad_lam_like,program_4,SERP1,1.1615396738052368,36,6,1
broad_lam_like,program_4,PHIP,1.159844994544983,37,6,1
broad_lam_like,program_4,EIF3H,1.1545772552490234,38,6,1
broad_lam_like,program_4,SLC2A3,1.1450676918029785,39,6,1
broad_lam_like,program_4,TUBA1B,1.1449191570281982,40,6,1
broad_lam_like,program_4,SHISA5,1.141515851020813,41,6,1
broad_lam_like,program_4,C9ORF24,1.1200624704360962,42,6,1
broad_lam_like,program_4,JUN,1.1085888147354126,43,6,1
broad_lam_like,program_4,NFKBIA,1.0946240425109863,44,6,1
broad_lam_like,program_4,C7,1.0922653675079346,45,6,1
