pool,rank,seed,n_cells,n_genes,reconstruction_error,normalized_reconstruction_error,converged_or_max_iter,factor_stability,selection_score,n_source_cells_before_pool_sampling,n_source_donors_before_pool_sampling
high_confidence,6,3,1564,1997,954.1060180664062,0.5270688533782959,276,0.9458054661750793,0.8585186222777722,1564,4
high_confidence,6,4,1564,1997,954.1060180664062,0.5270688533782959,333,0.9458054661750793,0.8585186222777722,1564,4
broad_lam_like,2,0,6000,1999,2043.5966796875,0.5823331475257874,58,0.9999999821186065,0.8895934371741306,7811,4
broad_lam_like,2,1,6000,1999,2043.5966796875,0.5823331475257874,58,0.9999999821186065,0.8895934371741306,7811,4
broad_lam_like,2,2,6000,1999,2043.5968017578125,0.5823332071304321,57,0.9999999821186065,0.8895934300323667,7811,4
broad_lam_like,2,3,6000,1999,2043.5966796875,0.5823331475257874,59,0.9999999821186065,0.8895934371741306,7811,4
broad_lam_like,2,4,6000,1999,2043.5966796875,0.5823331475257874,57,0.9999999821186065,0.8895934371741306,7811,4
broad_lam_like,3,0,6000,1999,1985.6690673828125,0.5658263564109802,65,0.9999989807605744,0.8915914121673466,7811,4
broad_lam_like,3,1,6000,1999,1985.6690673828125,0.5658263564109802,90,0.9999989807605744,0.8915914121673466,7811,4
broad_lam_like,3,2,6000,1999,1985.669189453125,0.565826416015625,203,0.9999989807605744,0.8915914048742134,7811,4
broad_lam_like,3,3,6000,1999,1985.669189453125,0.565826416015625,68,0.9999989807605744,0.8915914048742134,7811,4
broad_lam_like,3,4,6000,1999,1985.6690673828125,0.5658263564109802,87,0.9999989807605744,0.8915914121673466,7811,4
broad_lam_like,4,0,6000,1999,1955.239990234375,0.5571554899215698,178,0.9999985933303833,0.8926580027873703,7811,4
broad_lam_like,4,1,6000,1999,1955.23974609375,0.5571553707122803,102,0.9999985933303833,0.892658017536535,7811,4
broad_lam_like,4,2,6000,1999,1955.239990234375,0.5571554899215698,177,0.9999985933303833,0.8926580027873703,7811,4
broad_lam_like,4,3,6000,1999,1955.239990234375,0.5571554899215698,181,0.9999985933303833,0.8926580027873703,7811,4
broad_lam_like,4,4,6000,1999,1955.239990234375,0.5571554899215698,175,0.9999985933303833,0.8926580027873703,7811,4
broad_lam_like,5,0,6000,1999,1931.5992431640625,0.5504189133644104,191,0.9999994039535522,0.8934956743167051,7811,4
broad_lam_like,5,1,6000,1999,1931.5992431640625,0.5504189133644104,189,0.9999994039535522,0.8934956743167051,7811,4
broad_lam_like,5,2,6000,1999,1931.59912109375,0.5504188537597656,182,0.9999994039535522,0.8934956817555116,7811,4
broad_lam_like,5,3,6000,1999,1931.59912109375,0.5504188537597656,264,0.9999994039535522,0.8934956817555116,7811,4
broad_lam_like,5,4,6000,1999,1931.5992431640625,0.5504189133644104,474,0.9999994039535522,0.8934956743167051,7811,4
broad_lam_like,6,0,6000,1999,1911.1258544921875,0.5445849299430847,179,0.9999994516372681,0.8942265532242931,7811,4
broad_lam_like,6,1,6000,1999,1911.125732421875,0.5445848703384399,183,0.9999994516372681,0.8942265607193993,7811,4
broad_lam_like,6,2,6000,1999,1911.1258544921875,0.5445849299430847,199,0.9999994516372681,0.8942265532242931,7811,4
broad_lam_like,6,3,6000,1999,1911.1258544921875,0.5445849299430847,164,0.9999994516372681,0.8942265532242931,7811,4
broad_lam_like,6,4,6000,1999,1911.1258544921875,0.5445849299430847,214,0.9999994516372681,0.8942265532242931,7811,4
unrestricted_lam,2,0,6000,1999,2342.78955078125,0.687796950340271,65,0.9999999344348908,0.8777464537289892,39979,4
unrestricted_lam,2,1,6000,1999,2342.789306640625,0.6877968907356262,157,0.9999999344348908,0.877746460006117,39979,4
unrestricted_lam,2,2,6000,1999,2342.78955078125,0.687796950340271,64,0.9999999344348908,0.8777464537289892,39979,4
unrestricted_lam,2,3,6000,1999,2342.78955078125,0.687796950340271,133,0.9999999344348908,0.8777464537289892,39979,4
unrestricted_lam,2,4,6000,1999,2342.789306640625,0.6877968907356262,64,0.9999999344348908,0.877746460006117,39979,4
unrestricted_lam,3,0,6000,1999,2264.801513671875,0.6649011969566345,60,0.9999992430210114,0.8801903430316034,39979,4
unrestricted_lam,3,1,6000,1999,2264.80126953125,0.6649011373519897,60,0.9999992430210114,0.8801903494825648,39979,4
unrestricted_lam,3,2,6000,1999,2264.80126953125,0.6649011373519897,78,0.9999992430210114,0.8801903494825648,39979,4
unrestricted_lam,3,3,6000,1999,2264.801513671875,0.6649011969566345,78,0.9999992430210114,0.8801903430316034,39979,4
unrestricted_lam,3,4,6000,1999,2264.801513671875,0.6649011969566345,60,0.9999992430210114,0.8801903430316034,39979,4
unrestricted_lam,4,0,6000,1999,2234.373046875,0.6559680104255676,111,0.8476028382778168,0.7744849066765429,39979,4
unrestricted_lam,4,1,6000,1999,2243.948974609375,0.6587793231010437,234,0.8476028382778168,0.7741778702878577,39979,4
unrestricted_lam,4,2,6000,1999,2243.948974609375,0.6587793231010437,357,0.8476028382778168,0.7741778702878577,39979,4
unrestricted_lam,4,3,6000,1999,2234.373291015625,0.6559680700302124,100,0.8476028382778168,0.7744849001557943,39979,4
unrestricted_lam,4,4,6000,1999,2234.373046875,0.6559680104255676,101,0.8476028382778168,0.7744849066765429,39979,4
unrestricted_lam,5,0,6000,1999,2214.010498046875,0.6499899625778198,256,0.9999996960163117,0.8818190750883592,39979,4
unrestricted_lam,5,1,6000,1999,2214.010498046875,0.6499899625778198,238,0.9999996960163117,0.8818190750883592,39979,4
unrestricted_lam,5,2,6000,1999,2214.010498046875,0.6499899625778198,318,0.9999996960163117,0.8818190750883592,39979,4
unrestricted_lam,5,3,6000,1999,2214.01025390625,0.649989902973175,347,0.9999996960163117,0.8818190816564443,39979,4
unrestricted_lam,5,4,6000,1999,2214.01025390625,0.649989902973175,292,0.9999996960163117,0.8818190816564443,39979,4
unrestricted_lam,6,0,6000,1999,2194.737548828125,0.6443318128585815,330,0.8774506211280823,0.7966603632730798,39979,4
unrestricted_lam,6,1,6000,1999,2198.912109375,0.6455573439598083,169,0.8774506211280823,0.7965244871609903,39979,4
unrestricted_lam,6,2,6000,1999,2198.912109375,0.6455573439598083,132,0.8774506211280823,0.7965244871609903,39979,4
unrestricted_lam,6,3,6000,1999,2198.912353515625,0.6455574035644531,110,0.8774506211280823,0.7965244805574734,39979,4
unrestricted_lam,6,4,6000,1999,2194.737548828125,0.6443318128585815,283,0.8774506211280823,0.7966603632730798,39979,4
