module,cluster,cells,mean_known_marker_score,mean_known_marker_genes_detected,fraction_combo_ge2,mean_doublet_score,mean_PMEL,mean_ACTA2,mean_ESR1,mean_FIGF,mean_VEGFD,mean_CTSK,mean_MLANA,selected_as_candidate_cluster
LAM4_PCA,14,34,-0.08435546850456911,0.5588235294117647,0.11764705882352941,0.07061600181733678,0.0,0.21103429794311523,0.05287032201886177,0.0,0.0,0.0729878768324852,0.0,False
LAM4_PCA,15,20,-0.049042519426345826,0.2,0.05,0.06484050284064069,0.0,0.13574686646461487,0.04184228554368019,0.04184228554368019,0.0,0.0,0.0,False
LAM4_PCA,16,18,-0.011185363098427098,0.05555555555555555,0.0,0.052994221665985206,0.0,0.15624317526817322,0.0,0.0,0.0,0.0,0.0,False
LAM4_PCA,17,16,-0.04809554332494736,0.0,0.0,0.04896580020269334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
LAM4_PCA,18,14,-0.08374149827162425,0.35714285714285715,0.07142857142857142,0.08926758149933067,0.0,0.08278578519821167,0.08278578519821167,0.0,0.0,0.15878701210021973,0.0,False
LAM4_PCA,19,14,-0.005042309636161444,0.42857142857142855,0.0,0.06024908420536051,0.0,0.3661516606807709,0.0,0.09634781628847122,0.0,0.1093834713101387,0.0,False
LAM4_PCA,2,101,-0.023213025193009836,1.0891089108910892,0.297029702970297,0.04117281900774665,0.01399985607713461,0.30653560161590576,0.09138020128011703,0.02334175445139408,0.0,0.05305669456720352,0.0,False
LAM4_PCA,3,98,0.03140027027795104,0.17346938775510204,0.02040816326530612,0.04597483003094329,0.02438523806631565,0.2701326906681061,0.030392032116651535,0.0,0.0,0.11361917853355408,0.0,False
LAM4_PCA,4,94,-0.019066127541217396,0.2765957446808511,0.0425531914893617,0.040078434881275195,0.04780903086066246,0.21539632976055145,0.06526004523038864,0.08505068719387054,0.0,0.0,0.0,False
LAM4_PCA,5,87,-0.030126817224582943,0.2413793103448276,0.0,0.030303380394099605,0.03150850906968117,0.2179250419139862,0.032541099935770035,0.018860746175050735,0.0,0.024368148297071457,0.0,False
LAM4_PCA,6,80,-0.017265779521067937,0.3375,0.0375,0.03852518936050737,0.013490753248333931,0.1547444760799408,0.05536317825317383,0.13318929076194763,0.0,0.08975253999233246,0.013490753248333931,False
LAM4_PCA,7,66,-0.008979744694449685,0.09090909090909091,0.0,0.033027876410260296,0.0,0.211139976978302,0.0,0.0,0.0,0.026403984054923058,0.0,False
LAM4_PCA,8,54,0.17290644628030283,0.6111111111111112,0.05555555555555555,0.049622909156534514,0.0,1.4056122303009033,0.024209080263972282,0.132998988032341,0.0,0.05246017500758171,0.0,False
LAM4_PCA,9,51,-0.012357426530785035,0.7450980392156863,0.17647058823529413,0.07188768368898293,0.026897460222244263,0.3028721809387207,0.07050628215074539,0.09022367000579834,0.0,0.06285761296749115,0.0065943594090640545,False
Donor1_control_PCA,0,838,-0.004160666761933193,0.26968973747016706,0.021479713603818614,0.05894828352021846,0.0,0.08479230105876923,0.008417756296694279,0.0017186212353408337,0.0,0.15475940704345703,0.0,False
Donor1_control_PCA,1,666,-0.023871348078544432,0.09009009009009009,0.0015015015015015015,0.05035797595382035,0.0,0.1388743817806244,0.002604423789307475,0.0041922214441001415,0.0,0.008993225172162056,0.0,False
Donor1_control_PCA,10,290,-0.023954986134959368,0.05172413793103448,0.0,0.03787815878459457,0.0,0.059429772198200226,0.0022240912076085806,0.0,0.0,0.00813388917595148,0.0,False
Donor1_control_PCA,11,284,-0.023297538046685745,0.1619718309859155,0.014084507042253521,0.08739301745934833,0.0,0.11974482238292694,0.014852308668196201,0.0023442532401531935,0.0,0.010140644386410713,0.0,False
Donor1_control_PCA,12,238,-0.04562520385222609,0.25630252100840334,0.02100840336134454,0.06882864881392452,0.00670846551656723,0.07863105088472366,0.00832889974117279,0.0,0.0,0.007139974739402533,0.0,False
Donor1_control_PCA,13,210,-0.007555737647934564,0.047619047619047616,0.0,0.053892748670469955,0.0,0.11253374814987183,0.0,0.0,0.0,0.011673280969262123,0.0,False
Donor1_control_PCA,14,133,0.6885384037823308,1.0075187969924813,0.015037593984962405,0.07750257650411334,0.0,4.380946159362793,0.006023505236953497,0.0,0.0,0.021828433498740196,0.0,True
Donor1_control_PCA,15,128,0.44954000961470103,0.890625,0.0,0.05818296795620606,0.0,3.0131020545959473,0.0,0.0,0.0,0.0,0.0,False
