scope,patient,distance_segment,n_cells,LAMCORE_full_median,LAMCORE_full_q25,LAMCORE_full_q75,LAMCORE_no_gate_median,LAMCORE_no_gate_q25,LAMCORE_no_gate_q75,LAMCORE_outside_scVI_median,LAMCORE_outside_scVI_q25,LAMCORE_outside_scVI_q75,LAMCORE_independent_median,LAMCORE_independent_q25,LAMCORE_independent_q75,CORE1_median,CORE1_q25,CORE1_q75,CORE2_median,CORE2_q25,CORE2_q75,CORE3_median,CORE3_q25,CORE3_q75,melanocytic_median,melanocytic_q25,melanocytic_q75,lam_support_median,lam_support_q25,lam_support_q75,HOX_PBX_median,HOX_PBX_q25,HOX_PBX_q75,myogenic_median,myogenic_q25,myogenic_q75,T_NK_median,T_NK_q25,T_NK_q75,macrophage_median,macrophage_q25,macrophage_q75,AT2_median,AT2_q25,AT2_q75,endothelial_median,endothelial_q25,endothelial_q75,lymphatic_endothelial_median,lymphatic_endothelial_q25,lymphatic_endothelial_q75,fibroblast_median,fibroblast_q25,fibroblast_q75,pericyte_VSMC_median,pericyte_VSMC_q25,pericyte_VSMC_q75,mesothelial_median,mesothelial_q25,mesothelial_q75,ciliated_median,ciliated_q25,ciliated_q75
patient,LAM32,far,8,0.07154327630996704,0.046915008686482906,0.09791816957294941,0.07007407024502754,0.04313340876251459,0.09629606828093529,0.07122752070426941,0.04440228268504143,0.08606937900185585,0.06998351961374283,0.04257178492844105,0.08474510535597801,0.12807461991906166,0.0,0.23892169818282127,0.16571203619241714,0.1533089131116867,0.31854305043816566,0.3353973776102066,0.25280727818608284,0.4166649654507637,0.10802433639764786,0.0,0.37196770310401917,0.39312824606895447,0.1796054095029831,0.4504084140062332,0.05616987869143486,0.0,0.2132582701742649,0.391296923160553,0.0,0.5150851309299469,0.07556308805942535,0.0,0.5784450024366379,0.2438947707414627,0.048983294516801834,0.4113023355603218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11424836702644825,0.08538307622075081,0.0,0.1804688200354576,0.0462961420416832,0.0,0.10907081887125969,0.0,0.0,0.0
patient,LAM4,near,10,0.15302512049674988,0.11921398527920246,0.1851562075316906,0.14297614246606827,0.10762433893978596,0.17409157380461693,0.07527261972427368,0.05012747552245855,0.10992231406271458,0.07571889832615852,0.05042467452585697,0.1105740275233984,1.262231469154358,0.9966614842414856,1.5224771797657013,0.822700172662735,0.5307772681117058,1.0704378485679626,1.2509868144989014,1.1019404530525208,1.5021975636482239,0.3077126443386078,0.0,1.0766491144895554,1.231459140777588,1.0905176997184753,1.3277713060379028,0.0,0.0,0.0,2.116223454475403,1.9018621742725372,2.7070400714874268,0.0,0.0,0.17946118861436844,0.5108406245708466,0.27844493091106415,0.7276410758495331,2.2251784801483154,1.7041628956794739,2.546420097351074,0.0,0.0,0.0,0.0,0.0,0.0,0.25164639949798584,0.056800808757543564,0.2896520420908928,1.1570526361465454,1.0465448498725891,1.545771062374115,0.0,0.0,0.0,0.0,0.0,0.0
patient,LAM4,mid,10,0.1858164295554161,0.1484384797513485,0.2311411313712597,0.17526007443666458,0.1343083418905735,0.2192785032093525,0.08640163019299507,0.058455606922507286,0.12631860189139843,0.08691389858722687,0.05880218092352152,0.12706753239035606,1.718340814113617,1.4917571246623993,1.9011794328689575,0.7897375226020813,0.46314579248428345,0.9358541667461395,1.4571104645729065,1.043783575296402,1.57576185464859,0.746847003698349,0.10453104227781296,0.9567897021770477,1.0930014550685883,0.9329834133386612,1.4722887575626373,0.0,0.0,0.0,2.777333974838257,2.3863289952278137,3.0438811779022217,0.0,0.0,0.20685842633247375,0.48659658432006836,0.35717950761318207,0.7452931106090546,1.7699120044708252,1.2573792040348053,1.9555558562278748,0.0,0.0,0.0940779335796833,0.0,0.0,0.0,0.0,0.0,0.13477522507309914,1.5691590905189514,1.333338439464569,1.734328806400299,0.0,0.0,0.0,0.0,0.0,0.0
patient,LAM4,far,10,0.08573029562830925,0.08023194968700409,0.09343689680099487,0.08175709843635559,0.07590535655617714,0.08929483778774738,0.08281761407852173,0.07770807482302189,0.08841053768992424,0.08239949122071266,0.0777064748108387,0.08733501844108105,0.22870609164237976,0.18118854984641075,0.4200553521513939,0.22870609164237976,0.17926078662276268,0.26045407727360725,0.5266875624656677,0.42341891676187515,0.5605507791042328,0.0,0.0,0.6942780315876007,0.49779726564884186,0.3791155517101288,0.590354859828949,0.0,0.0,0.0,0.6098829209804535,0.3791707083582878,1.120147630572319,0.7632864415645599,0.2688935659825802,0.9810386002063751,0.6539598405361176,0.5102573111653328,0.7452769577503204,1.9263505935668945,1.6911709606647491,2.0526049733161926,0.0,0.0,0.12398006021976471,0.0,0.0,0.20611783862113953,0.0,0.0,0.09118439257144928,0.20989659428596497,0.1432676874101162,0.307517908513546,0.0,0.0,0.0,0.0,0.0,0.053963011130690575
patient,LAM44,near,6,0.13822147250175476,0.12897725775837898,0.4135999195277691,0.13578514009714127,0.12633474543690681,0.4082154333591461,0.1226171925663948,0.1159983966499567,0.36786955408751965,0.12148847430944443,0.11264382302761078,0.36258980073034763,0.43926361203193665,0.3059747591614723,0.5011910200119019,0.215054452419281,0.14724311605095863,0.5806352347135544,0.48783910274505615,0.4015335887670517,0.8993321508169174,0.33140015602111816,0.0,0.6910061985254288,0.6876752078533173,0.4914085865020752,1.486624851822853,0.0,0.0,0.3977384716272354,0.47509337961673737,0.3916025012731552,0.6820783466100693,0.9957824349403381,0.4853026792407036,1.342003732919693,0.5824377238750458,0.4309299364686012,0.8429427295923233,1.2831464409828186,0.8981519192457199,1.3329890668392181,0.03590761870145798,0.0,0.118427325040102,0.0,0.0,0.10772285610437393,0.2674705982208252,0.16476552560925484,0.9781154319643974,0.32788580656051636,0.278565376996994,0.33412734419107437,0.0,0.0,0.0,0.03746814280748367,0.0,0.08508892171084881
patient,LAM44,mid,6,0.1282632313668728,0.11645359359681606,0.14599724858999252,0.12502926215529442,0.11302497051656246,0.14364740625023842,0.1383299082517624,0.12215173058211803,0.14769340306520462,0.1327611804008484,0.11658042296767235,0.1429886743426323,0.15188179165124893,0.1379253938794136,0.18648335337638855,0.21835199743509293,0.15405800938606262,0.2741330452263355,0.4889780282974243,0.4093155786395073,0.5279093682765961,0.5822719931602478,0.4108213558793068,0.7310214638710022,0.49934451282024384,0.4418208822607994,0.6678395122289658,0.0,0.0,0.10273314267396927,0.0,0.0,0.2815380021929741,0.696462869644165,0.666863352060318,0.8173027783632278,0.34078584611415863,0.258591428399086,0.4788735434412956,0.6752563416957855,0.5302418097853661,0.731554239988327,0.0,0.0,0.0821865163743496,0.0,0.0,0.0,0.049810007214546204,0.0,0.11967641115188599,0.10125452652573586,0.09195026010274887,0.12432223558425903,0.0,0.0,0.0,0.0,0.0,0.0
patient,LAM44,far,6,0.1298130340874195,0.1168662067502737,0.15720129385590553,0.1281134895980358,0.11468627117574215,0.15636764094233513,0.1302289254963398,0.11737663485109806,0.16634107008576393,0.12985242158174515,0.11631776206195354,0.1655411384999752,0.14899443835020065,0.10649873875081539,0.16966957971453667,0.1476505622267723,0.1129731833934784,0.2594800852239132,0.3051089644432068,0.2431875690817833,0.3417108878493309,0.1937313824892044,0.0,0.3928382694721222,0.397318497300148,0.2748827710747719,0.4622245505452156,0.04405631124973297,0.0,0.0915303211659193,0.12355940788984299,0.0,0.3617848716676235,0.5448737740516663,0.2808706723153591,0.7337597906589508,0.3002749904990196,0.21866975352168083,0.5268035903573036,0.9529394805431366,0.8824004977941513,1.030079334974289,0.03524504974484444,0.0,0.07894136570394039,0.0,0.0,0.0,0.03369801864027977,0.0,0.09756880439817905,0.030889851972460747,0.0,0.09044621791690588,0.0,0.0,0.0,0.0,0.0,0.0
patient,LAM50,near,12,0.4106694906949997,0.36457596719264984,0.4655018299818039,0.4089718163013458,0.3618215397000313,0.46428723633289337,0.3547466993331909,0.33513035625219345,0.38515394926071167,0.3517284542322159,0.33261293917894363,0.3791896402835846,0.8799296319484711,0.7549447566270828,0.9997702538967133,0.25897789001464844,0.1586567834019661,0.36297833174467087,0.5738427639007568,0.5341914370656013,0.867053285241127,0.5183542221784592,0.33485718071460724,0.7779443264007568,0.653352826833725,0.0,0.8794896453619003,0.5853577256202698,0.4898272454738617,0.6823103129863739,0.7225640416145325,0.5045442208647728,0.855051189661026,0.0,0.0,0.00958764273673296,0.07158858701586723,0.0,0.12026459537446499,0.9897556304931641,0.8450845777988434,1.195367693901062,0.0,0.0,0.03318251669406891,0.08132129162549973,0.0,0.21649958565831184,0.416377454996109,0.26387009397149086,0.5085884630680084,0.7350508570671082,0.6295842230319977,0.8382293581962585,0.0916997492313385,0.0,0.1923169009387493,0.01135108433663845,0.0,0.03464318346232176
patient,LAM50,mid,13,0.4222205877304077,0.35912731289863586,0.45911064743995667,0.42061930894851685,0.3570496141910553,0.4596143066883087,0.35658612847328186,0.3151153326034546,0.37127166986465454,0.35274723172187805,0.30877360701560974,0.36421525478363037,0.9652352333068848,0.7549405097961426,1.0779969692230225,0.1914329081773758,0.11778990179300308,0.26823607087135315,0.6558258533477783,0.5734263062477112,0.7953193187713623,0.3622080981731415,0.0,0.5604731440544128,0.7260376214981079,0.3979915678501129,1.0040819644927979,0.6956758499145508,0.4089266061782837,0.9451562762260437,0.6434901356697083,0.3713780343532562,0.8911563754081726,0.0,0.0,0.0,0.0,0.0,0.14404162764549255,0.8169581890106201,0.6149646639823914,0.9619987607002258,0.055706702172756195,0.0,0.14866629242897034,0.0,0.0,0.24573072791099548,0.45943590998649597,0.3320690393447876,0.6035411953926086,0.5826376676559448,0.44959989190101624,0.7764097452163696,0.0,0.0,0.09773852676153183,0.0,0.0,0.0
patient,LAM50,far,13,0.4064372181892395,0.357992947101593,0.4549683928489685,0.4034286141395569,0.35814210772514343,0.45202720165252686,0.3567236363887787,0.30946844816207886,0.3931924104690552,0.3516412377357483,0.3084629774093628,0.38638776540756226,0.6588245034217834,0.33349868655204773,0.8594782948493958,0.24975354969501495,0.1498912125825882,0.3652832508087158,0.7167518138885498,0.5246333479881287,0.7583320736885071,0.6660094857215881,0.3202535808086395,0.8299219608306885,0.4892924726009369,0.3912026584148407,0.8911981582641602,0.6612598896026611,0.3165745437145233,0.9163131713867188,0.2494228631258011,0.0,0.6561987400054932,0.0,0.0,0.05356533080339432,0.0,0.0,0.11295466870069504,0.656798779964447,0.43030601739883423,0.8779050707817078,0.0,0.0,0.1242501363158226,0.0,0.0,0.0,0.5616227388381958,0.19010166823863983,0.8303380012512207,0.42669034004211426,0.2808230221271515,0.7435877919197083,0.0,0.0,0.0,0.0,0.0,0.044380638748407364
